Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month,Quarter
"I’ve said it before, and I’ll say it again: No one is expendable. No life is worth losing to add one more point to the Dow.",123,2020-05-07 00:00:00,TweetDeck,146243,24612,joebiden,1258184774486642688,False,,en,May,Q2
"The nurses on the front lines of this crisis are American heroes. We owe them more than we could ever repay, but we can start by ensuring they have the protective equipment they need to stay safe, emergency paid sick leave, and premium pay. #NationalNursesDay",259,2020-05-06 22:26:00,TweetDeck,27709,5765,joebiden,1258161115944681478,False,,en,May,Q2
"You heard it straight from the president himself: He wants to terminate health care for millions of Americans in the middle of a global pandemic.

We can't let that happen.",196,2020-05-06 21:10:28,Twitter Web App,36672,13332,joebiden,1258142107103092736,False,https://t.co/OD1rdn8yiz,en,May,Q2
"The stakes in this election have never been higher. Over the last few months, we've seen how wholly unfit Donald Trump is to lead our nation.

We have to vote him out of the White House this November.",200,2020-05-06 19:05:00,TweetDeck,76355,15351,joebiden,1258110532953006080,False,,en,May,Q2
"We can’t sit by as Donald Trump and Republicans use COVID-19 as an excuse to disenfranchise voters. We need to ensure people have the opportunity to vote by mail, early vote, vote absentee and, in every way possible, safely vote in person this November.",277,2020-05-06 18:05:00,TweetDeck,24301,6926,joebiden,1258095433886375940,False,https://t.co/uKRyR3LVTA,en,May,Q2
"Today, amid the COVID-19 pandemic, the Trump-backed lawsuit to dismantle the ACA enters a new phase. If Trump and Republican AGs succeed, it’ll mean devastation for our health care system that will cause untold pain and suffering. We can't let that happen.",280,2020-05-06 16:00:01,TweetDeck,19585,6428,joebiden,1258063979412250628,False,https://t.co/TVb3TIKsny,en,May,Q2
These stories are heartbreaking and remind us that the numbers we see in the news are more than just statistics. Every death is a tragedy and marks a family and community that will never be the same. @DrBiden and I are keeping them all in our prayers.,276,2020-05-06 14:00:00,TweetDeck,13825,4178,joebiden,1258033779513253888,False,https://t.co/ajYHuY6VN2,en,May,Q2
"The video is clear: Ahmaud Arbery was killed in cold blood. My heart goes out to his family, who deserve justice and deserve it now. It is time for a swift, full, and transparent investigation into his murder.",233,2020-05-06 03:36:22,Twitter Web App,91225,22969,joebiden,1257876833581912065,False,https://t.co/alvY5WjdHx,en,May,Q2
This didn't have to happen. The Trump Administration failed to take action and produce desperately needed protective equipment — and those on the front lines of this crisis paid the price. It's heartbreaking.,232,2020-05-06 01:15:00,TweetDeck,21750,6884,joebiden,1257841258354970624,False,https://t.co/7bOj3POJCT,en,May,Q2
The Biden Administration will not silence scientists.,77,2020-05-06 00:20:31,Twitter Web App,72678,14129,joebiden,1257827550216302593,False,https://t.co/BPXMeavONA,en,May,Q2
"The choice between the economy and public health is a false one—if we don’t beat the virus, we'll never get back to full economic strength and will lose countless lives. We have to get the number of new cases down and scale up testing before we return to some sense of normalcy.",302,2020-05-05 23:45:57,Twitter Web App,21948,6190,joebiden,1257818848591351809,False,https://t.co/N7UT3WtNPK,en,May,Q2
"It’s important to stay connected while we’re social distancing — but there’s always that one friend who doesn’t get the hint when it’s time to end the video chat. 

Glad we don’t know anyone like that — right, @KeeganMKey?",246,2020-05-05 22:14:00,Twitter Media Studio,38631,9196,joebiden,1257795708339421186,False,https://t.co/AoDEYRTo8G,en,May,Q2
"It's been a big few weeks. President Obama, Secretary Clinton, Senator Sanders, Senator Warren, and Speaker Pelosi all endorsed our campaign. Now, we need your help to keep the momentum going.

I know times are tough, but if you can, please chip in today:",279,2020-05-05 18:00:01,TweetDeck,11436,3008,joebiden,1257731791302979584,False,https://t.co/D4S84E6v2Z,en,May,Q2
"Each week, I get hundreds of letters from people across the country. Folks share their hopes, ideas, struggles, and concerns — and I try to respond to as many as I can. We're going to share a few of them with you in our new series: Sincerely, Joe.",271,2020-05-05 15:45:00,TweetDeck,13107,3272,joebiden,1257697813208674305,False,https://t.co/HOHwdCcY1h,en,May,Q2
"Thank you to all the:

Firefighters
Paramedics
Police officers
Doctors
Nurses
Medical support staff
Grocery and retail workers
Meatpackers
Delivery drivers
Transit workers
And everyone else on the front lines of this fight.

You truly are the heart and soul of this country.",274,2020-05-05 14:25:00,TweetDeck,76491,15301,joebiden,1257677680662765568,False,,en,May,Q2
"Let me be clear: Essential workers on the front lines of this crisis deserve premium pay, emergency paid sick leave, and protections that keep them safe.",153,2020-05-05 00:59:00,TweetDeck,105431,17328,joebiden,1257474844008108034,False,,en,May,Q2
"Across the country, folks are stepping up, taking care of their neighbors, and lending a hand to those in need. It's who we are. In times of crisis, we stand as one. And it makes me so proud to be an American.",233,2020-05-04 23:49:26,Twitter Web App,16031,3478,joebiden,1257457336551079939,False,https://t.co/nXxczgOfAZ,en,May,Q2
"Today, I’m releasing a new plan to achieve equity for the African American community and take us one step closer to making America what it ought to be. Read more:",186,2020-05-04 21:40:00,TweetDeck,29771,7452,joebiden,1257424764097802240,False,https://t.co/ub49jLMI9M,en,May,Q2
"Over 1 million cases of COVID-19. Almost 70,000 dead. What is upsetting President Trump? Tough questions from the press.

Cry me a river, Mr. President.",176,2020-05-04 20:14:00,Twitter Media Studio,79069,22625,joebiden,1257403121363415040,False,https://t.co/MbSZJ0UMel,en,May,Q2
"Make no mistake: We can emerge from this crisis a stronger, better, and fairer nation. It’s within our power — we just need a president and an administration who are up for the task.",182,2020-05-04 17:45:30,TweetDeck,70435,11950,joebiden,1257365750479818753,False,,en,May,Q2
I've always believed that we've been at our best when we've acted as one America. This crisis is an opportunity for us to be that nation again. There's not a single thing we cannot accomplish if we do it together.,213,2020-05-04 14:15:00,TweetDeck,45093,8157,joebiden,1257312776780996608,False,,en,May,Q2
"In times of crisis, the American people deserve a president who tells them the truth and takes responsibility. Donald Trump has not been that president.",176,2020-05-04 00:00:00,Twitter Media Studio,39004,12006,joebiden,1257097610135056390,False,https://t.co/QikZiHZeXX,en,May,Q2
"The hard truth is that it didn’t have to be this bad. The lack of preparation, the slow response on testing, the failure to administer the relief in the CARES Act appropriately — all of it stems from Donald Trump’s failures as president.",261,2020-05-03 22:40:00,TweetDeck,38108,11681,joebiden,1257077475605176326,False,https://t.co/d7XZvkJKXP,en,May,Q2
"This Sunday night, settle in and join labor leader Dolores Huerta, actor John Leguizamo, Secretary Hilda Solis, and Congresswoman Escobar for a #TodosConBiden discussion. Tune in now:",207,2020-05-03 22:00:55,Periscope,6453,2006,joebiden,1257067640482226177,False,https://t.co/o7qCPrYivT,en,May,Q2
"The American people are strong, tough, brave, and big-hearted. We can and will overcome this — together.",104,2020-05-03 21:20:00,TweetDeck,61165,8986,joebiden,1257057343038033922,False,,en,May,Q2
"Donald Trump seems to think he can direct funding based on which politicians are nice to him, which states he’s trying to win in November, and which businesses he wants to enrich — all without any accountability. @EWarren and I think that’s unacceptable.",278,2020-05-03 20:05:00,TweetDeck,48580,12224,joebiden,1257038468699566089,False,https://t.co/wbEcnkBzj1,en,May,Q2
"This #WorldPressFreedomDay, support for an independent press at home and around the world matters more than ever. We must vote Trump out this November and assure that attacks on our free press are never again acceptable — especially not in the White House.",280,2020-05-03 18:58:37,Twitter Web App,15461,3457,joebiden,1257021763390767110,False,https://t.co/Ga8zWYphOg,en,May,Q2
"Trump deflects legitimate questions with attacks. He bullies members of the press, instead of taking responsibility for his failures. His efforts to undermine public confidence in the integrity of reporting violate our core values and threaten our very system of government.",274,2020-05-03 18:58:37,Twitter Web App,21606,4088,joebiden,1257021762602184705,False,,en,May,Q2
A free press is essential to a free society. That's why attacking the press and attempting to intimidate independent media is a standard part of the authoritarian playbook around the world. And it’s why Donald Trump’s efforts to demonize the media put us on such a dangerous path.,280,2020-05-03 18:58:37,Twitter Web App,71517,15423,joebiden,1257021761872449542,False,,en,May,Q2
The U.S. Postal Service is an essential pillar of American life. We simply cannot let Donald Trump destroy it.,134,2020-05-03 16:48:00,TweetDeck,59887,14382,joebiden,1256988891942252552,False,https://t.co/1W4W6LkMum,en,May,Q2
"Over the last few weeks, I worked with our supporters and staff to create a code for our campaign—the principles we’ll live by, reflecting the community we’ve built, the team we aspire to be, and some of my own ‘rules’ as well.

I’m excited to share it:",301,2020-05-03 15:00:01,Twitter Media Studio,20819,6211,joebiden,1256961717432733696,False,https://t.co/odsoUFxPmd,en,May,Q2
This pandemic is bigger than any one individual or country. This moment requires all of us to come together — across the nation and around the world — to solve this crisis.,172,2020-05-02 23:30:00,TweetDeck,66683,11686,joebiden,1256727670554914818,False,,en,May,Q2
"When I say Donald Trump is the most corrupt president in modern American history, this is what I'm talking about.

Monty Bennett should return the tens of millions of dollars he received, and we should give it to the small businesses that need it.",271,2020-05-02 21:33:50,Twitter Web App,64838,21460,joebiden,1256698438831476737,False,https://t.co/CV5NqlreSs,en,May,Q2
"We left a playbook. He ignored it.

We created an office to prepare for pandemics. He gutted it.

We had CDC officials in China to detect and contain outbreaks. He pulled them out.

Trump can try and shift blame all he wants, but the fact is his actions left us unprepared.",297,2020-05-02 19:29:01,Twitter Web App,163130,58409,joebiden,1256667024912244736,False,https://t.co/NdsINZ307m,en,May,Q2
Mi corazón y el de Jill están con Puerto Rico a raíz de los terremotos de hoy. Mientras la isla enfrenta el impacto de este suceso y la pandemia del COVID-19 tenemos que asegurarnos que reciban los recursos y la asistencia que necesitan para recuperarse lo más pronto posible.,276,2020-05-02 18:37:00,TweetDeck,12967,2480,joebiden,1256653934837538816,False,,en,May,Q2
"My heart and Jill's are with the people of Puerto Rico in the wake of another damaging earthquake. As the island grapples with both the impact of this earthquake and this pandemic, we need to ensure they get the resources and assistance needed to recover as soon as possible.",275,2020-05-02 18:35:00,TweetDeck,51112,9668,joebiden,1256653431705497601,False,,en,May,Q2
"To @USWNT: don’t give up this fight. This is not over yet.

To @USSoccer: equal pay, now. Or else when I'm president, you can go elsewhere for World Cup funding.",185,2020-05-02 17:28:16,Twitter Web App,32456,6119,joebiden,1256636638144446466,False,https://t.co/XK6t9oM94k,en,May,Q2
"On March 6th, Donald Trump said: “Anybody that wants a test can get a test.”

It was a lie then, and it's still not true nearly two months later. It's a disgrace, and it's slowing efforts to reopen safely.

This administration needs to act immediately to surge testing nationwide.",280,2020-05-02 14:55:00,TweetDeck,63924,14824,joebiden,1256598066800611329,False,,en,May,Q2
"When we come together and act as one America, there's not a single thing we cannot accomplish.",94,2020-05-02 00:03:00,TweetDeck,73702,10581,joebiden,1256373587784630278,False,,en,May,Q2
No one should have to pay for coronavirus treatment. Period.,84,2020-05-01 22:50:00,TweetDeck,23623,5186,joebiden,1256355216934547456,False,https://t.co/GBchrVZmDz,en,May,Q2
"I'll say what Donald Trump won't: The Confederate flag, swastikas, and other symbols of hate that have been used in these protests have no place in America. The president should encourage folks to follow Gov. Whitmer’s public health orders — not sow further discord and division.",303,2020-05-01 19:37:23,Twitter Web App,114330,30249,joebiden,1256306743585370112,False,https://t.co/fZrHELiXVh,en,May,Q2
"As we mark the beginning of Asian Pacific American Heritage Month, @DrBiden and I extend our best wishes to AANHPI communities across America. We look forward to celebrating your extraordinary accomplishments and contributions in the month ahead.",246,2020-05-01 18:20:00,TweetDeck,9021,1824,joebiden,1256287268962254852,False,,en,May,Q2
"When we emerge from this crisis, we can't just go back to the way things were before. We have to build a better future for all.

We can and will transform this nation — together.",178,2020-05-01 18:00:00,TweetDeck,54558,9222,joebiden,1256282238393565184,False,,en,May,Q2
"This crisis isn't about you, Mr. President. It's about the American people.",99,2020-05-01 15:15:00,Twitter Media Studio,49071,17530,joebiden,1256240712036712453,False,https://t.co/3a4ppJ964Y,en,May,Q2
"We have lived long enough with a President who doesn’t think he is accountable to anyone, and takes responsibility for nothing. That’s not me. As a Presidential candidate, I’m accountable to the American people.",235,2020-05-01 12:57:36,Twitter Web App,59091,12780,joebiden,1256206136979738624,False,https://t.co/Wm1666LF8A,en,May,Q2
We need a president who listens.,56,2020-05-01 01:45:00,Twitter Media Studio,14986,2852,joebiden,1256036868967280643,False,https://t.co/pUFSMLd3pe,en,May,Q2
"We need more tests. Our front line workers need protective equipment. Americans need additional economic relief.

Yet the Trump Administration is spending time and energy on President Trump's wasteful border wall.

Unbelievable.",252,2020-05-01 01:00:00,TweetDeck,15070,5053,joebiden,1256025544346517504,False,https://t.co/RY12LJAYGS,en,May,Q2
"The number is overwhelming, but each one represents a life thrown into uncertainty, a family unable to make ends meet, and a community worried about how it will recover.

We have to do more to help them. Now.",232,2020-05-01 00:30:39,Twitter Web App,13198,3233,joebiden,1256018159997464578,False,https://t.co/TBtbqj5Kbw,en,May,Q2
"- More than 60,000 people in the U.S. have died
- 30 million have filed for unemployment
- At least 1 million have gotten sick

Enough with the late night Twitter tantrums, Mr. President. It's time for you to step up and lead.",226,2020-05-01 00:00:00,TweetDeck,97060,19099,joebiden,1256010445745344512,False,,en,May,Q2
"Instead of preparing our country to fight COVID-19, Donald Trump wasted months and promised it would miraculously go away by April.

He was wrong. And we're all paying the price.",202,2020-04-30 22:33:00,Twitter Media Studio,18320,6309,joebiden,1255988550522351620,False,https://t.co/R0tDbI1WZr,en,April,Q2
An open and independent press is more important than ever in times like this. They deserve to be treated with respect — not belittled with schoolyard taunts from this president.,201,2020-04-30 20:50:08,Twitter Web App,51722,10178,joebiden,1255962665903697920,False,https://t.co/eIiJO6uJfr,en,April,Q2
"Donald Trump either read his daily briefings and ignored the warnings, or didn't read them at all. Either way, it's a complete and unjustifiable dereliction of duty.",189,2020-04-30 19:17:28,Twitter Web App,48706,13066,joebiden,1255939345497849860,False,https://t.co/LVzlxWFTAd,en,April,Q2
I’ve been a big fan of Megan’s for years and can’t wait to join her this afternoon. You can watch our chat live at 2:45 PM ET:,174,2020-04-30 18:29:44,Twitter Web App,6073,1134,joebiden,1255927332768034819,False,https://t.co/RQzAg1XvVf,en,April,Q2
"We may be physically apart, but we are all in this together.",84,2020-04-30 17:00:01,Twitter Media Studio,11852,3052,joebiden,1255904752199536646,False,https://t.co/VNiMtbfItu,en,April,Q2
"As president, I promise you I'll honor all those we've lost from COVID-19.",98,2020-04-30 15:40:00,Twitter Media Studio,31887,6737,joebiden,1255884615744516097,False,https://t.co/9N00PTSNHw,en,April,Q2
"The climate emergency isn't just a threat to our environment, it's a threat to our health, economy, and so much more. We have to get Donald Trump out of the White House and take action to combat it before it's too late.",243,2020-04-30 14:14:53,Twitter Web App,20942,5070,joebiden,1255863198156304385,False,https://t.co/08paP9Ii3C,en,April,Q2
"In the middle of a global pandemic, the Trump Administration is still working to gut the Affordable Care Act and rip health care away from millions. It's morally reprehensible.

They need to drop the lawsuit immediately.",244,2020-04-30 01:30:00,Twitter Media Studio,13172,3823,joebiden,1255670706463006731,False,https://t.co/yc6azeqLVs,en,April,Q2
"With rent due in a few days and folks across the country worried they won't be able to make their payments, it's clear more needs to be done to provide relief. We need to freeze rent immediately for people who have lost their jobs and place a temporary ban on evictions.",270,2020-04-30 00:45:00,TweetDeck,54701,11057,joebiden,1255659381565214723,False,,en,April,Q2
"The words of a president matter — and Donald Trump has used his to downplay COVID-19, pass blame onto others, and mislead the American people. I will do the opposite.",190,2020-04-29 23:59:00,Twitter Media Studio,24259,7540,joebiden,1255647805118377985,False,https://t.co/6ZViv3tdW7,en,April,Q2
"The Trump Admin failed to provide enough testing, PPE, and safety enforcement. Workers have gotten sick, plants have closed, and the meat supply is at risk. It's past time workers have the protections they need to stay healthy and do their job safely.",275,2020-04-29 23:16:00,TweetDeck,24447,6784,joebiden,1255636983793082370,False,https://t.co/tD0Rc7P4mJ,en,April,Q2
"""I wish he were president right now, but I can't wait until he is if all of us do our part to support the kind of person that we want back in the White House."" — @HillaryClinton

Join us:",235,2020-04-29 21:25:00,Twitter Media Studio,13390,2752,joebiden,1255609049867051015,False,https://t.co/gnaFCACYrW,en,April,Q2
"Wear a mask in public.
Read your daily briefings.
Listen to the experts.

This really isn't rocket science. It's common sense.",126,2020-04-29 19:36:00,TweetDeck,168636,27847,joebiden,1255581619160784897,False,,en,April,Q2
"Throughout our history, we have emerged from every crisis stronger than before — and we will again.",99,2020-04-29 17:55:00,TweetDeck,43454,6383,joebiden,1255556201653219328,False,,en,April,Q2
"We owe a profound debt of gratitude to the health care workers on the front lines of this fight. I checked in with Monica, an ICU Nurse, to talk about how she's getting through this and to thank her for all she's doing:",243,2020-04-29 16:05:00,Twitter Media Studio,26707,7446,joebiden,1255528519670652928,False,https://t.co/PLuEZWO5aQ,en,April,Q2
"I couldn't agree with @HillaryClinton more. We need a president who will listen to the science, bring us together, and lead with compassion and heart. If I have the honor of being elected, that's the exact kind of president I will be.",258,2020-04-29 13:45:00,Twitter Media Studio,37430,7559,joebiden,1255493286988406784,False,https://t.co/g7z1C8SH7e,en,April,Q2
"There are nearly 330 million people in the United States — and according to the Trump White House, we've only conducted 5.4 million COVID-19 tests. It's abysmal.

Donald Trump needs to scale up testing, and he needs to do it immediately.",237,2020-04-29 00:45:30,TweetDeck,52553,11631,joebiden,1255297119457607681,False,,en,April,Q2
"Let me be very clear: No one is expendable.

We shouldn’t allow rationing of health care that discriminates based on age or disability.",135,2020-04-29 00:00:00,TweetDeck,87377,14707,joebiden,1255285668911230981,False,,en,April,Q2
"The fact is there has been so much unnecessary death in this country. If we had listened to the experts and heeded their warnings, it could have been stopped short. But Donald Trump failed to act — and now the American people are paying the price.",271,2020-04-28 21:50:30,Twitter Media Studio,37069,12423,joebiden,1255253079798222848,False,https://t.co/oXeANYvD7T,en,April,Q2
"I’ve known @HillaryClinton for years, and know that her dedication and passion for bettering our country are second to none. I’m grateful for her endorsement and for her friendship — and look forward to working alongside her to get Donald Trump out of the White House.",292,2020-04-28 20:34:00,TweetDeck,39726,6349,joebiden,1255233827657654277,False,https://t.co/rv3BuW2BUx,en,April,Q2
"COVID-19 is affecting the entire nation, but the impact doesn’t look the same for everyone. I'm hosting a town hall on how COVID-19 is impacting women — and I'll be joined by special guest Hillary Clinton. Tune in now to watch:",251,2020-04-28 19:05:21,Periscope,14301,4171,joebiden,1255211518167142400,False,https://t.co/sQBaHGHgRQ,en,April,Q2
"If you're excited too, join us at 3 PM ET:",66,2020-04-28 17:14:37,Twitter Web App,11251,1922,joebiden,1255183652943773697,False,https://t.co/xk0GcSpr50,en,April,Q2
(I'm with her.),39,2020-04-28 17:13:56,Twitter Web App,97491,12041,joebiden,1255183480859824129,False,https://t.co/jLPeaGv5Mo,en,April,Q2
"We're months into this crisis and workers still don't have enough protective equipment, there still aren't enough tests, and the death toll continues to rise.

The President should spend less time congratulating himself and more time doing his job.",272,2020-04-28 16:38:00,TweetDeck,24739,7406,joebiden,1255174436363268097,False,https://t.co/lVJAcHySwH,en,April,Q2
"We are months into this crisis, and health care workers still don’t have the protective equipment they need. It’s a national disgrace.",158,2020-04-28 14:25:00,TweetDeck,36599,10938,joebiden,1255140965444182016,False,https://t.co/WnSdlPfJYR,en,April,Q2
"Tomorrow afternoon, I'll be hosting a town hall on how COVID-19 is impacting women — and I'll be joined by a special guest. Tune in at 3 PM ET to watch:",200,2020-04-28 01:10:00,TweetDeck,9309,2811,joebiden,1254940897130811393,False,https://t.co/xk0GcSpr50,en,April,Q2
"The Trump Administration could have helped prevent this. But once again, they failed to take action — and now the American people are paying the price.",175,2020-04-28 00:05:07,Twitter Web App,43465,12508,joebiden,1254924567971274752,False,https://t.co/OzNIJpxn2k,en,April,Q2
"Testing is the springboard we need to help get our economy safely up and running again. Trump could rapidly scale it up. He hasn’t. Instead, he’s passed blame and pushed sole responsibility to governors.

We've got to do better.",252,2020-04-27 22:30:00,TweetDeck,32725,7856,joebiden,1254900631787245571,False,https://t.co/qtjjC5shEJ,en,April,Q2
"COVID-19 is a danger to everyone. We will stop it by coming together as one America — not by targeting others.

Thank you for helping lead this fight, @AndrewYang.",187,2020-04-27 20:51:58,Twitter Web App,17948,4221,joebiden,1254875960744255488,False,https://t.co/2rFQ9mKkjm,en,April,Q2
Join Senator Kamala Harris and Symone Sanders for a town hall addressing the impact and disparities of COVID-19 in the Black community. Tune in now:,172,2020-04-27 19:38:25,Periscope,8842,2504,joebiden,1254857452656267264,False,https://t.co/coThZJGoej,en,April,Q2
"COVID-19 can hit anyone, anywhere — but it doesn’t affect every community equally. This afternoon, join Senator @KamalaHarris and @SymoneDSanders for a discussion on its disproportionate impact on communities of color.

Tune in at 3:30 PM ET:",290,2020-04-27 16:15:00,TweetDeck,8257,2472,joebiden,1254806260324749315,False,https://t.co/xk0GcSpr50,en,April,Q2
"We want our country to get moving and healthy again. But we must take the necessary, rational steps, grounded in science, to do so safely, so COVID-19 doesn’t come roaring back.",201,2020-04-27 14:42:00,TweetDeck,21993,5253,joebiden,1254782856074637319,False,https://t.co/ivYeRgrf4q,en,April,Q2
"I'm incredibly honored by @SpeakerPelosi's endorsement and grateful for her historic leadership in Congress. 

Together, we helped pass Obamacare and together we can not only bring this country back from the brink from this current crisis, but transform it.",281,2020-04-27 12:55:48,Twitter Web App,49097,10089,joebiden,1254756132746379266,False,https://t.co/nJG599w7lU,en,April,Q2
America has always met every big challenge with an even bigger solution — this moment should be no different. We need an infrastructure program that will combat climate change and create good-paying jobs at the same time.,221,2020-04-27 00:00:00,TweetDeck,41326,7630,joebiden,1254560894576623616,False,,en,April,Q2
"Wealthy firms with ties to Trump got millions, while countless small businesses were turned away. No wonder he wanted no one to watch how the money was deployed.

The American people deserve rigorous oversight — and small businesses deserve relief. Now.",277,2020-04-26 22:30:00,TweetDeck,36977,13932,joebiden,1254538243996921856,False,https://t.co/UNBLt4g5R9,en,April,Q2
The American people are stepping up and rising to meet this moment. It's time for our president to do the same.,111,2020-04-26 21:10:00,TweetDeck,67543,9463,joebiden,1254518111430197250,False,,en,April,Q2
"Now more than ever, we need a president who will choose hope over fear, unity over division, truth over lies, and science over fiction.",159,2020-04-26 19:45:00,Twitter Media Studio,15339,3880,joebiden,1254496720454512641,False,https://t.co/RmUuKLc70X,en,April,Q2
"Imagine the future we can build with Donald Trump out of the White House. A future where:

- Health care is a right
- We combat climate change
- We end our gun violence epidemic
- Our government works for all — not just the powerful

Let’s build that future, together.",268,2020-04-26 17:42:00,TweetDeck,125951,24268,joebiden,1254465766444789760,False,,en,April,Q2
The workers on the front lines of this crisis are risking their lives every day to combat COVID-19 and keep this country running. The least we can do is provide them the pay and protection they need and deserve.,235,2020-04-26 15:18:00,TweetDeck,24400,5845,joebiden,1254429527700275200,False,https://t.co/cL67OThz8m,en,April,Q2
"366 days ago, we launched this campaign.

192 days from now, we’ll beat Donald Trump.

Let’s go win this thing, together.",145,2020-04-26 02:37:00,Twitter Media Studio,31997,6651,joebiden,1254238015775363072,False,https://t.co/yDbpcKgXwZ,en,April,Q2
@carobrissett @pizzahut I bet this made their day. Thank you for stepping up and doing what you can to help those on the front lines of this fight.,147,2020-04-25 23:55:06,Twitter Web App,49,14,joebiden,1254197275242496006,False,,en,April,Q2
"@Emmieinthecity Michelle, this is a great idea. Thank you for doing what you can to ensure folks have the masks they need to stay safe.",135,2020-04-25 23:53:37,Twitter Web App,50,11,joebiden,1254196900011618304,False,,en,April,Q2
"@Im4fit Julie, I can’t thank you enough for all you’re doing to ensure folks have food and supplies during this crisis.",119,2020-04-25 23:52:37,Twitter Web App,34,11,joebiden,1254196649242628115,False,,en,April,Q2
"@a_zinsner8 @TeamJoe This is great, Addie. Tell your mom and sister I say thank you for lending a helping hand to your neighbors.",129,2020-04-25 23:50:06,Twitter Web App,101,23,joebiden,1254196014988361730,False,,en,April,Q2
"@AmandaLinton23 @templehospital Amanda, this is remarkable. Thank you for stepping up and supporting our front line heroes. I know the staff will greatly appreciate your donations.",180,2020-04-25 23:49:23,Twitter Web App,57,13,joebiden,1254195834029293571,False,,en,April,Q2
"Today, folks across the nation have showed their compassion by participating in our first ever #SOULSaturday.  Tune in now as we end the day with a celebration for our campaign’s one year anniversary:",224,2020-04-25 23:00:33,Periscope,9904,2850,joebiden,1254183544772911104,False,https://t.co/69XYQrqkzx,en,April,Q2
"One year ago, we launched this campaign. Whether you were on #TeamJoe from day one or have joined in recent weeks — I’m incredibly grateful for your support and hope I make you proud. Together, we’re going to beat Donald Trump, unite this country, and transform our nation.",273,2020-04-25 22:45:00,TweetDeck,43099,6861,joebiden,1254179631151923205,False,,en,April,Q2
It’s stories like these that make me so proud to be an American and make me confident that we will overcome this. Because there’s nothing the American people have been unable to accomplish when we do it together.,212,2020-04-25 22:17:44,Twitter Web App,5223,756,joebiden,1254172771753627652,False,,en,April,Q2
"After seeing the shortage of masks around the country, Marilyn decided to step up and organize efforts in Northern Virginia to make homemade masks. Because of her selfless work, countless front line workers have the masks they need to stay safe.",245,2020-04-25 22:17:44,Twitter Web App,5719,765,joebiden,1254172770830888960,False,,en,April,Q2
"Older adults are especially vulnerable to COVID-19. Recognizing that, Erica decided to organize youth in her community to buy groceries for seniors — ensuring they receive the food they need while staying safe at home. She's a true hero.",237,2020-04-25 22:17:44,Twitter Web App,1442,275,joebiden,1254172769882865670,False,,en,April,Q2
"Brien usually works at the Ford Plant in Rawsonville, Michigan, driving a semi. But when the plant started assembling much-needed ventilators, he courageously stepped up and volunteered to help. His selfless actions will no doubt save countless lives.",251,2020-04-25 22:17:44,Twitter Web App,1119,236,joebiden,1254172769065021441,False,,en,April,Q2
"John, a Facilities Maintainer from Staten Island, recently contracted and survived the coronavirus. Shortly after he recovered, a colleague contracted the virus and needed plasma to battle it. John heroically stepped up and donated his plasma to help his coworker.",264,2020-04-25 22:17:43,Twitter Web App,1230,262,joebiden,1254172768192598016,False,,en,April,Q2
"Across the country, people are stepping up and doing incredible things amid this pandemic. It’s who we are as Americans—in times of crisis, we stand as one. For #SOULSaturday, I called a few folks to thank them for all they’re doing. Here are some of their stories:",265,2020-04-25 22:17:43,Twitter Web App,16729,3282,joebiden,1254172767194316803,False,,en,April,Q2
"Tonight, we’re hosting a #SOULSaturday rally to celebrate the one-year anniversary of our campaign! Join us at 7 PM ET:",167,2020-04-25 21:05:00,Twitter Media Studio,4547,1296,joebiden,1254154465420161026,False,https://t.co/xk0GcSpr50,en,April,Q2
"We may be physically apart, but folks across the country are coming together to check in on their neighbors and thank our front line heroes. Use #SOULSaturday to show how you’re participating today.",222,2020-04-25 19:05:00,Twitter Media Studio,7317,1749,joebiden,1254124266444017666,False,https://t.co/2IXqofhlao,en,April,Q2
"When I announced my campaign one year ago today, I said we were in a battle for the soul of the nation.

One year later, that is as true as it has ever been. I believe we can and we will emerge from this crisis a stronger, better, and fairer nation. Together, as one America.",299,2020-04-25 13:40:49,Twitter Media Studio,77741,19266,joebiden,1254042684131627009,False,https://t.co/OpLWsvUc39,en,April,Q2
Donald Trump needs to step up and do everything he can to give our front line workers the protective equipment they need.,145,2020-04-25 00:59:00,Twitter Media Studio,28174,6428,joebiden,1253850965377036290,False,https://t.co/pSTfvFlyQ7,en,April,Q2
"I know times are tough, but we have to campaign as hard as ever to take the strongest fight possible to Donald Trump. He has a lot more money than us, and we need your help to close the gap.

If you can, please chip in today:",249,2020-04-25 00:00:00,TweetDeck,14263,3551,joebiden,1253836117666758657,False,https://t.co/W6pXlZBfdN,en,April,Q2
"Folks, to celebrate the one-year anniversary of our campaign, we'll be hosting a #SOULSaturday Rally tomorrow night! We may be physically apart, but I hope you'll join us in coming together at 7 PM ET:",249,2020-04-24 22:58:56,Twitter Web App,7378,2338,joebiden,1253820752379490308,False,https://t.co/xk0GcSpr50,en,April,Q2
"The health of the American people is not a joke, Mr. President.",87,2020-04-24 20:48:04,Twitter Web App,110512,20394,joebiden,1253787817827799042,False,https://t.co/4jjYlULrxA,en,April,Q2
"I can’t believe I have to say this, but please don’t drink bleach.",66,2020-04-24 18:25:00,TweetDeck,1666752,334834,joebiden,1253751812194070529,False,,en,April,Q2
