Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month,Quarter
It's our job to step in and help people through this global pandemic.,93,2020-03-20 20:35:29,Twitter Web App,20031,5444,senatemajldr,1241101073160581124,False,https://t.co/0rs8YASQqR,en,March,Q1
"The nation’s needs and expectations are clear. Workers, families, small businesses, and the foundations of our economy itself need swift action. And in the Senate, swift means bipartisan.
 
We’re going to stay until we get this done.",233,2020-03-20 19:35:19,Twitter Web App,5206,1245,senatemajldr,1241085934034190336,False,,en,March,Q1
"Yesterday, I introduced the CARES Act: Senate Republicans’ bold plan to help combat the health and economic challenges of the coronavirus.
Urgent bipartisan discussions are continuing on all four components. 

The Senate is here, we are working, and we need to deliver.",293,2020-03-20 18:54:14,Twitter Web App,1623,508,senatemajldr,1241075595188088832,False,https://t.co/fHJpPYfCue,en,March,Q1
"Senate Republicans and @POTUS have a common goal: to get relief to American workers, families, &amp; small businesses as rapidly as possible.
 
We’re going to stay at this until we can pass a bipartisan bill out of the Senate.",250,2020-03-20 17:57:47,Twitter Media Studio,19539,5581,senatemajldr,1241061388178644992,False,https://t.co/1xo81BygT7,en,March,Q1
"Senate Republicans’ proposal, the Coronavirus Aid, Relief, and Economic Security Act, will get cash assistance in the hands of individuals and families and rush urgent relief for small businesses and their employees:",240,2020-03-20 16:25:35,Twitter Media Studio,21007,6435,senatemajldr,1241038185200783361,False,https://t.co/TelCeFrYDs,en,March,Q1
"📺TUNE IN: I will be joining @DanaBashCNN ~10:00PM ET to discuss Senate Republicans’ Coronavirus Aid, Relief, and Economic Security Act.",159,2020-03-20 01:50:09,Twitter for iPhone,651,169,senatemajldr,1240817876879245312,False,https://t.co/xFtSxbL4rL,en,March,Q1
"The Senate is not going anywhere until we act. Senate Republicans are here and ready to work with our Democratic colleagues and the Administration to get results as soon as possible.

Let’s get this done for the country.",244,2020-03-19 21:39:31,Twitter Web App,11784,2927,senatemajldr,1240754803044757505,False,https://t.co/E8ZSyDrISN,en,March,Q1
"The Coronavirus Aid, Relief, &amp; Economic Security Act proposes bold action on four urgent priorities:

1. Direct financial help for Americans 
2. Relief for small businesses &amp; their employees
3. More stability for our economy
4. More support for patients &amp; healthcare professionals",292,2020-03-19 21:39:17,Twitter Web App,14294,3944,senatemajldr,1240754742428565507,False,,en,March,Q1
"Fundamentally, we have to beat back this virus.

Our proposal will go even further to remove barriers to care, speed innovation, fund the hospitals &amp; health centers that will treat patients, &amp; expand healthcare workers’ access to the tools they need, including respirator masks.",310,2020-03-19 21:08:00,Twitter Web App,1211,296,senatemajldr,1240746871309688834,False,https://t.co/NFahKmmu0j,en,March,Q1
"Senate Republicans want to put cash in the hands of the American people to help during this uniquely uncertain time. No tangled Washington process. No piles of forms for laid-off workers or families to fill out. 

Money for people. From the middle class on down. Period.",294,2020-03-19 20:56:29,Twitter Web App,14236,3971,senatemajldr,1240743971082682376,False,https://t.co/cA2PKhmO80,en,March,Q1
We are crafting a major plan to help small business survive this crisis and help workers continue to get paid. A rapid injection of cash to help small businesses through this turmoil. Let’s help small businesses and workers endure this and emerge from it ready to thrive.,295,2020-03-19 20:37:01,Twitter Web App,12604,3120,senatemajldr,1240739071120506882,False,https://t.co/qP3TdUBIFM,en,March,Q1
"We know our economy won’t bounce back to normal tomorrow. An underlying medical reality is driving this disruption. This about immediately helping workers, families, small businesses, and positioning us to thrive on the other side.

America is strong and we will beat this virus.",303,2020-03-19 19:34:25,Twitter Web App,3099,902,senatemajldr,1240723320879841281,False,https://t.co/XUpMCEdhGP,en,March,Q1
"The American people are strong. The American people will win this fight against the coronavirus.

The Senate’s job is to give them the tools to make that happen.

And we are not leaving until we do our job.",206,2020-03-19 17:39:09,Twitter Web App,24120,4967,senatemajldr,1240694309789130754,False,,en,March,Q1
"This crisis is moving fast. Our health system is under strain and our economy is hurting. It is critical that we act swiftly and boldly to stabilize our economy, preserve Americans’ jobs, get money to workers and families, &amp; keep up our fight on the health front.",267,2020-03-19 17:00:33,Twitter Web App,14636,3000,senatemajldr,1240684597622562817,False,,en,March,Q1
"The Senate just passed the Families First Coronavirus Response Act. It is on its way to @POTUS's desk.

The Senate is already working on additional bigger and bolder legislation to combat this crisis. And we are not going to leave until we pass it.",272,2020-03-18 21:06:05,Twitter Web App,8736,2697,senatemajldr,1240384001954787332,False,https://t.co/5Q25HC0w7G,en,March,Q1
"The Senate majority's bold proposal will put forward an historic injection of liquidity and access to credit for American small businesses — with minimal new bureaucracy, so the assistance can flow as fast as possible.
 
The Senate is not going to leave small business behind.",300,2020-03-18 16:11:26,Twitter Web App,1811,573,senatemajldr,1240309847616356353,False,https://t.co/B2prmurcAR,en,March,Q1
"Many American small businesses are in enormous jeopardy. For the sake of public health, local officials are winding down their commerce. We need to help them through this extraordinary period so they can continue to make payroll and keep the United States of America in business.",303,2020-03-18 15:56:52,Twitter Media Studio,1690,514,senatemajldr,1240306183103229953,False,https://t.co/itM4SppMjP,en,March,Q1
"The Senate is going to vote on the House’s proposal. I will support it. But it does not help enough Americans and, crucially, it adds even more uncertainty for small businesses. It will make it all the more urgent for the Senate to pass bold legislation to help small businesses.",303,2020-03-18 15:35:45,Twitter Media Studio,2295,683,senatemajldr,1240300867213017090,False,https://t.co/R0DjHKBLrI,en,March,Q1
"All of us have seen our daily lives transformed in what feels like the blink of an eye. But we are all in this together. Our nation faces a serious challenge. But together, we can take bold steps to combat it.",233,2020-03-18 15:12:52,Twitter Web App,7317,1719,senatemajldr,1240295110828589056,False,https://t.co/9cl3KHjJQu,en,March,Q1
"Yesterday, my home state of #Kentucky reported its first #COVID19-related death. Our thoughts are w/the family, friends, &amp; neighbors in Bourbon County who are mourning. I am continuing to stay in close touch w/@GovAndyBeshear on treatment &amp; containment efforts in the Bluegrass.",310,2020-03-17 21:01:31,Twitter Web App,2226,508,senatemajldr,1240020462022918147,False,https://t.co/Bl9VtNrjt3,en,March,Q1
"It is my intention that the Senate will not adjourn until we have passed significant and bold new steps, above and beyond what the House passed, to help our strong nation and our strong underlying economy weather this storm.",224,2020-03-17 19:21:58,Twitter Web App,43621,11038,senatemajldr,1239995412230082563,False,,en,March,Q1
"The Senate is continuing urgent talks on additional legislation to address three major priorities:

1. More direct assistance for American workers &amp; families.

2. Secure our economic foundation &amp; our small businesses.

3. Further support for medical professionals.",296,2020-03-17 15:50:16,Twitter Web App,3566,1143,senatemajldr,1239942135056683008,False,https://t.co/SZYxnD1jml,en,March,Q1
"At every level, the coronavirus outbreak is testing our nation and our institutions. We cannot afford partisan politics as usual.
 
This week, the Senate must continue to take bold and bipartisan action.",203,2020-03-17 15:10:45,Twitter Web App,28003,5533,senatemajldr,1239932188969369603,False,,en,March,Q1
"Senate Republicans believe the proposal the House is still processing can only be the beginning of Congress’s work to protect our economy &amp; stand with the American people.

We'll need further bold steps to support Americans, secure the U.S. economy, &amp; ready our healthcare system.",312,2020-03-16 22:46:05,Twitter Media Studio,3673,1045,senatemajldr,1239684389522542594,False,https://t.co/NGDQslbETa,en,March,Q1
"The Senate is still waiting for the House to finish processing their coronavirus legislation and transmit their final version to us.
 
Senators on both sides are eager to act quickly to support American workers, families, and small businesses.",243,2020-03-16 21:22:18,Twitter Web App,12480,3409,senatemajldr,1239663307356811265,False,,en,March,Q1
"The Senate is committed to meeting these uncertain times with bold, bipartisan solutions.

We stand with American workers &amp; families. We stand with businesses. We stand with our public health experts &amp; front-line medical professionals.

Together, we will get through this.",280,2020-03-16 21:14:38,Twitter Web App,8831,1886,senatemajldr,1239661376425144320,False,,en,March,Q1
My statement on the urgent priorities before the Senate this week and beyond:,101,2020-03-16 02:27:05,Twitter for iPhone,4593,1272,senatemajldr,1239377620346822657,False,https://t.co/vUiiqrqEdZ,en,March,Q1
My statement on President Trump’s actions today and the House-passed coronavirus legislation:,117,2020-03-14 04:59:34,Twitter for iPhone,3337,802,senatemajldr,1238691217711513600,False,https://t.co/3Bb9XYH8Jh,en,March,Q1
".@SenatorFischer’s bipartisan PREP Act would expand medical professionals’ access to vitally-needed respirators and create certainty for mask manufacturers. It is not controversial. The Senate could have passed it today.

But Senate Democrats refused to let it move forward.",298,2020-03-12 22:34:38,Twitter Web App,11179,6820,senatemajldr,1238231958129442818,False,https://t.co/OFMgOdC2eq,en,March,Q1
"Notwithstanding the scheduled state work period, the Senate will be in session next week. I am glad talks are ongoing between the Administration and Speaker Pelosi. I hope Congress can pass bipartisan legislation to continue combating the coronavirus and keep our economy strong.",279,2020-03-12 17:20:26,Twitter Web App,17054,4151,senatemajldr,1238152886980395009,False,,en,March,Q1
"Fortunately, we do not need to choose between Speaker Pelosi’s first draft and doing nothing. I am glad the Administration is continuing talks. The Senate is ready to consider a bipartisan, bicameral package if House Democrats return to the table &amp; work with the President's team.",284,2020-03-12 14:43:05,Twitter Web App,2471,796,senatemajldr,1238113288975761411,False,,en,March,Q1
"Unfortunately, Speaker Pelosi’s first draft from late last night was off-base. It does not focus immediate relief on affected Americans. It proposes new bureaucracy that would only delay assistance. It wanders into policy areas that are not related to the pressing issues at hand.",280,2020-03-12 14:43:05,Twitter Web App,3335,1233,senatemajldr,1238113287063117824,False,,en,March,Q1
"I applaud Sec. Mnuchin and the Administration for engaging in bipartisan talks with Speaker Pelosi. Following the billions in health funding we approved last week, the Senate is ready and eager to consider bipartisan policies to mitigate the economic impact of the coronavirus.",277,2020-03-12 14:43:04,Twitter Web App,5356,1444,senatemajldr,1238113285586763777,False,,en,March,Q1
My home state of Kentucky currently has eight confirmed coronavirus cases. I applaud the efforts of state and local leaders who are working together with federal officials to proceed carefully and intelligently.,235,2020-03-11 22:47:45,Twitter Web App,3239,753,senatemajldr,1237872870920835073,False,https://t.co/ooizhHtRLM,en,March,Q1
I strongly support the FISA legislation that just passed the House by a wide bipartisan majority. It will reauthorize vital tools for our national security while implementing reforms to address the abuses we saw in 2016. Our full joint statement:,270,2020-03-11 21:34:21,Twitter Web App,966,222,senatemajldr,1237854398505578503,False,https://t.co/pWrz7YsAuN,en,March,Q1
Election security has come a long way since the passivity &amp; failures of the Obama administration in 2016. But this work is not finished. We must stay vigilant — all of us. Federal leaders. State &amp; local elections officials. We all have a part to play in protecting our democracy.,311,2020-03-11 18:15:52,Twitter Media Studio,5956,1906,senatemajldr,1237804450418491396,False,https://t.co/lqXsiojhPy,en,March,Q1
Congress has acted proactively by providing billions in funding to health leaders as they combat this virus on the front lines. I am confident we can bring the same bipartisan energy to any steps that prove necessary to support our strong &amp; healthy U.S. economy.,290,2020-03-11 15:05:05,Twitter Media Studio,3605,938,senatemajldr,1237756436354150404,False,https://t.co/KhUln8Wslb,en,March,Q1
"We have not had a major update of our energy laws in over a decade. Let’s not squander this opportunity. Let’s get this done. The American people deserve this commonsense, bipartisan legislation.",219,2020-03-10 21:07:23,Twitter Web App,1244,337,senatemajldr,1237485225791406081,False,https://t.co/eSZ8KlDnzt,en,March,Q1
"This coronavirus poses a challenge, no question. But our nation is strong, we are well equipped, and we have overcome far greater challenges before.

As the @VP put it yesterday: “We’re all in this together.”",232,2020-03-10 18:24:54,Twitter Web App,7552,1967,senatemajldr,1237444334506643460,False,https://t.co/YOJSivKuaw,en,March,Q1
"I encourage all my Senate colleagues to attend today’s briefing on election security. A subject this serious demands some bipartisanship and unity. Let’s keep the focus on fighting against foreign interference, not fighting each other.",235,2020-03-10 15:24:14,Twitter Web App,24271,6829,senatemajldr,1237398868486225920,False,,en,March,Q1
"The time is now for all Americans to engage in basic common-sense measures, and for Americans at heightened risk to take additional precautions. The experts’ detailed recommendations for individuals, families, and employers are available online at .",272,2020-03-10 14:53:45,Twitter Web App,5461,2001,senatemajldr,1237391198328745984,False,https://t.co/DqOklcURnW,en,March,Q1
Officials in my home state of Kentucky are currently monitoring four confirmed coronavirus cases. I spoke to the Governor this morning and will continue to stay in close touch to make sure that Kentucky — and all 50 states — have what they need and know Congress has their back.,302,2020-03-09 22:23:55,Twitter Web App,4013,993,senatemajldr,1237142095023964160,False,https://t.co/XjdM9Y6GjW,en,March,Q1
"The Green New Deal is 100% the wrong way to think about American energy dominance. Fortunately, the legislation before the Senate now gets it right: The bipartisan American Energy Innovation Act.",219,2020-03-09 21:36:31,Twitter Web App,1482,425,senatemajldr,1237130170101891072,False,https://t.co/vNN9wejKuW,en,March,Q1
"Congress is making sure our health experts &amp; leaders have the funding they need to combat the coronavirus. We passed nearly $8B in supplemental funding. These surge resources will help public health leaders, researchers, &amp; state and local governments work to protect Americans.",285,2020-03-09 20:27:36,Twitter Web App,9406,2094,senatemajldr,1237112823009992704,False,,en,March,Q1
"I hope we can restore the bipartisan consensus that has served our nation, Israel, and the world so well. But we need to fight for it. #AIPAC2020",169,2020-03-06 22:48:34,Twitter Web App,3701,937,senatemajldr,1236061134429597696,False,https://t.co/uXh2gT46oZ,en,March,Q1
"I’ve worked my whole career to stand against anti-Semitism. We must denounce it wherever it emerges. 

This is a responsibility that all Americans must share.",182,2020-03-06 20:57:44,Twitter Media Studio,8898,2127,senatemajldr,1236033246271594497,False,https://t.co/uqdSWfkEK3,en,March,Q1
Thank you @KYFB for coming to Washington. It’s an honor to work in the Senate on behalf of #Kentucky farm families.,139,2020-03-06 18:20:11,Twitter Media Studio,1046,237,senatemajldr,1235993596756664320,False,https://t.co/FEPWdrzAbx,en,March,Q1
"In a time of intense partisanship, Republicans &amp; Democrats came together in a matter of days, reached an agreement with the administration, and just signed into law a bipartisan, bicameral response to help healthcare professionals combat the coronavirus.",282,2020-03-06 16:06:49,Twitter Web App,4504,1111,senatemajldr,1235960032312913932,False,https://t.co/AVxlZlbBRu,en,March,Q1
📺 TUNE IN: I will be joining @foxnewsnight with @ShannonBream ~11:00PM ET to discuss coronavirus funding and Senator Schumer's attack on SCOTUS. @FoxNews,177,2020-03-06 03:31:18,Twitter for iPhone,1474,295,senatemajldr,1235769901677260800,False,https://t.co/xTgYO7KDuJ,en,March,Q1
Independence from political passions is the cornerstone of the judiciary in this country. It has almost been a century since the last time Democrats threatened to pack the Supreme Court b/c they wanted different rulings. History still judges that disgraceful episode to this day,302,2020-03-05 22:54:16,Twitter Web App,9158,3082,senatemajldr,1235700184698548226,False,https://t.co/dFmiTKmQWo,en,March,Q1
The left-wing campaign against the federal judiciary did not begin yesterday. There is a clear record of Democrats threatening the judicial independence of the Supreme Court:,222,2020-03-05 20:10:07,Twitter Web App,5684,2260,senatemajldr,1235658873543028736,False,https://t.co/rRnl5jupFw,en,March,Q1
"Every time Democrats try to threaten sitting justices, we are reminded exactly why the Framers gave them life tenure and salary protection. Republicans are absolutely and unshakably committed to the core constitutional principle of an independent federal judiciary.",289,2020-03-05 18:02:36,Twitter Media Studio,20484,6609,senatemajldr,1235626781333434368,False,https://t.co/beZ7VmICsk,en,March,Q1
"Contrary to what the Democratic Leader has tried to claim, he very clearly was not addressing Republican lawmakers. The minority leader of the United States Senate threatened two associate justices of the U.S. Supreme Court. Period.",256,2020-03-05 16:25:00,Twitter Media Studio,37491,13145,senatemajldr,1235602221775101954,False,https://t.co/DZJb5qW7yO,en,March,Q1
I’m grateful to @SenCoryGardner &amp; Senator @SteveDaines for their strong leadership on securing funding for conserving our land and water.,165,2020-03-04 18:39:04,Twitter Web App,2385,682,senatemajldr,1235273573679456260,False,https://t.co/X4EVzENtW7,en,March,Q1
"Experts estimated the #GreenNewDeal could have cost the U.S. more than the GDP of the entire world. Instead, the bipartisan American Energy Innovation Act we’re considering will direct responsible and targeted investment toward key energy priorities.",274,2020-03-04 17:08:47,Twitter Media Studio,3329,1050,senatemajldr,1235250853533143041,False,https://t.co/FTyUxnBjAA,en,March,Q1
"This moment calls for collaboration and unity to combat the coronavirus. Bicameral, bipartisan talks have made great headway on a funding package. It’s time to get it done and give our public health experts and healthcare professionals the surge resources they need.",266,2020-03-04 16:00:49,Twitter for iPhone,6373,1488,senatemajldr,1235233746607013888,False,,en,March,Q1
"On the coronavirus, the Senate’s immediate role is clear: We need to support the federal, state, and local health officials and healthcare professionals who are working overtime to blunt, delay, and mitigate the spread of the virus.",256,2020-03-03 22:03:49,Twitter Web App,4729,1197,senatemajldr,1234962709462102016,False,https://t.co/lVTjwJ3OVl,en,March,Q1
"The American Energy Innovation Act, put forward by Chairman @lisamurkowski, is thoroughly bipartisan. It takes proactive steps to ensure the security, efficiency, and affordability of American energy for years to come.",242,2020-03-03 15:45:07,Twitter Web App,494,153,senatemajldr,1234867406310453248,False,https://t.co/EZQ4UbYTPt,en,March,Q1
"The American people deserve a debate about how best to stand with Israel. How best to lead in the world. Not whether to do so at all.

I hope we can restore the bipartisan consensus that has served our nation, Israel, and the world so well. But we need to fight for it. #AIPAC2020",280,2020-03-03 14:36:25,Twitter for iPhone,3547,752,senatemajldr,1234850117670391811,False,,en,March,Q1
"I’ve worked my whole career to stand against anti-Semitism. I’ve called it out whenever I see it. But around this time last year, House Democrat leaders had difficulty doing even that.
 
This is a responsibility that all Americans must share. #AIPAC2020",253,2020-03-03 14:35:08,Twitter for iPhone,3778,947,senatemajldr,1234849795161886720,False,,en,March,Q1
"We can't ignore that in today’s Democratic Party, what were once easy questions have become divisive flash points:

Standing with Israel. Maintaining our presence in the Middle East. 
 
Increasingly these things are controversial. #AIPAC2020",241,2020-03-03 14:30:56,Twitter for iPhone,1102,261,senatemajldr,1234848739635974145,False,,en,March,Q1
"In many ways, #AIPAC2020 marks a promising time for the U.S.-Israel relationship. We in the pro-Israel community have much to celebrate.
 
But we must also be honest and clear-eyed about challenges. And that includes a dangerous shift in our politics here at home.",264,2020-03-03 14:26:41,Twitter for iPhone,726,166,senatemajldr,1234847668788236289,False,,en,March,Q1
I am proud to join @AIPAC in witnessing to the world-changing friendship between the United States and Israel. Join me LIVE at #AIPAC2020,161,2020-03-03 14:25:18,Twitter for iPhone,579,124,senatemajldr,1234847323441811458,False,https://t.co/OblL43M4HG,en,March,Q1
"After years in Afghanistan, two things are clear: 

1. We should welcome any serious opportunity to bring greater stability.

2. And we must make certain that the progress won through great sacrifice is not undermined by any precipitous rush for the exits.",280,2020-03-03 00:08:48,Twitter Web App,2087,487,senatemajldr,1234631774338199552,False,https://t.co/5fj5sFmnqI,en,March,Q1
I am grateful that the lynchpin of @POTUS' agreement with the Taliban is a conditions-based approach that will give our commanders leverage to test the Taliban’s will to abide by it. This war is not over. But this agreement may foster the negotiations to bring it toward a close.,303,2020-03-02 23:05:52,Twitter Web App,4061,1076,senatemajldr,1234615939548766208,False,https://t.co/cSHZvkoVvs,en,March,Q1
I’m glad that our prospects for supplemental coronavirus appropriations rest in the hands of a bipartisan group of negotiators. I would encourage my Democratic colleagues to let them do their work. It will be important to pass this first benchmark &amp; supply these important funds.,283,2020-03-02 21:11:51,Twitter Web App,2085,413,senatemajldr,1234587244524179458,False,,en,March,Q1
It goes without saying that a challenge like the coronavirus leaves no time for moving goalposts or performative outrage. The American people deserve for Congress to meet this subject head-on with a bipartisan and collaborative approach.,237,2020-03-02 21:11:50,Twitter Web App,11289,2127,senatemajldr,1234587243068698625,False,,en,March,Q1
📺I sat down with @CBNNews' @AbigailCBN to discuss reshaping the courts &amp; defending innocent human life:,131,2020-02-28 22:44:44,Twitter Media Studio,1705,496,senatemajldr,1233523455028580354,False,https://t.co/ULQbf8qVnt,en,February,Q1
Thank you @KYFB for the warm reception. It’s an honor to work in the Senate on behalf of #Kentucky farm families and represent the home of great statesmen like Henry Clay and Abraham Lincoln. #KYinDC,223,2020-02-28 16:10:28,Twitter for iPhone,2928,605,senatemajldr,1233424237999902720,False,https://t.co/FQL3i2Ogsq,en,February,Q1
"The continued spread of the new coronavirus, COVID-19, has the world on notice. Congress’s task is to make sure that the administration and our dedicated medical professionals have what they need to continue preparing in ways that are calm, smart, and effective.",286,2020-02-27 16:09:05,Twitter Media Studio,8646,2242,senatemajldr,1233061501231038470,False,https://t.co/lYw94CNSMa,en,February,Q1
"For generations, our nation has been powered by workers like the miners in Kentucky’s coal fields. I was honored to protect their pension benefits. I am proud to stand with and support our miners and their families. @MineWorkers",252,2020-02-26 21:16:24,Twitter for iPhone,2782,667,senatemajldr,1232776451516194816,False,https://t.co/kJusiq9DoU,en,February,Q1
"It’s an honor to be among @KYFB friends. Thank you for coming to Washington to speak for our agricultural communities and rural values. With your advocacy, I’m going to keep putting the priorities of #Kentucky families at the center of the national discussion. #KYinDC",292,2020-02-26 15:34:26,Twitter for iPhone,3520,752,senatemajldr,1232690393155850241,False,https://t.co/LjUARishcH,en,February,Q1
"Do our Democratic colleagues really believe that what our country needs is a radical fringe position on elective abortion that we only share with China, North Korea, and four other countries in the entire world?",235,2020-02-25 23:21:33,Twitter Web App,10741,3667,senatemajldr,1232445557257326592,False,https://t.co/DvYCXFUkHI,en,February,Q1
"Today, every Senator will be able to take a clear moral stand. We’ll have the chance to proceed to two commonsense pieces of legislation that would move our nation closer to the international mainstream with respect to defending innocent human life.",273,2020-02-25 17:44:27,Twitter Web App,20262,6051,senatemajldr,1232360726087553030,False,https://t.co/AfKbycHhD3,en,February,Q1
"Invasive #AsianCarp presents a serious danger to Kentucky's pristine waters which impacts anglers, boaters, &amp; businesses. #Kentucky continues to lead the national fight against Asian carp &amp; I'm proud to work w/local leaders &amp; President Trump to protect our communities &amp; economy.",319,2020-02-21 18:52:57,Twitter for iPhone,5333,1334,senatemajldr,1230928411469713409,False,https://t.co/YjtEjHlVWx,en,February,Q1
"#Kentucky’s treasured coal communities are a central part of our Commonwealth’s heritage. I am proud to stand with our coal miners and their families. Together, President Trump and I have ended Obama’s regulatory War on Coal. Now we’re doing all we can to repair the damage.",298,2020-02-20 20:42:58,Twitter Web App,7979,2154,senatemajldr,1230593711295418368,False,https://t.co/qZAWMYb9aB,en,February,Q1
"Individuals trapped in a cycle of addiction often need assistance to find living &amp; employment, which are vital to their long-term recovery. I am proud that my CAREER Act, which supports transitional housing &amp; authorizes an increase in funding, is delivering for Kentuckians.",306,2020-02-19 19:22:23,Twitter Web App,22551,5805,senatemajldr,1230211043651203073,False,https://t.co/IVbM65vtVS,en,February,Q1
Today we celebrate the presidents who’ve defended and shaped our great nation — especially George Washington and Kentucky’s son Abraham Lincoln. Happy #PresidentsDay.,190,2020-02-17 17:00:26,Twitter Web App,5532,864,senatemajldr,1229450544168787977,False,https://t.co/lPFmBTbUDM,en,February,Q1
"In divided government, we have to work on things we agree on.

House Democrats’ left-wing fantasies like the Green New Deal and Medicare-for-None are nonstarters.",186,2020-02-14 21:25:57,Twitter Web App,5011,1477,senatemajldr,1228430198229622784,False,https://t.co/jBj6YlZChs,en,February,Q1
My job is to set the priorities. I think the most important long-term thing we can do for the country is confirming men and women who believe their job is to actually interpret the law as it is written. It’s my top priority.,248,2020-02-14 19:11:36,Twitter Web App,18703,4557,senatemajldr,1228396391300501504,False,https://t.co/INE4U2zOrw,en,February,Q1
"📺Last night with @BretBaier: 

""Let’s put it this way: you saw the Democrats couldn't even put on a caucus in Iowa. I don't think the country would be better off to put them in charge of our health care.""",228,2020-02-14 16:51:05,Twitter Web App,10364,2773,senatemajldr,1228361025805848577,False,https://t.co/lEkyBM9Z8m,en,February,Q1
WATCH📺: Tonight at ~ 6:00pm ET on @FoxNews. I’ll be joining @BretBaier to discuss the conclusion of the impeachment trial and the Senate’s legislative accomplishments.,191,2020-02-13 22:04:39,Twitter Web App,3343,806,senatemajldr,1228077549898608647,False,https://t.co/vG4Oam27sB,en,February,Q1
This President’s opponents talk all the time about defending norms and institutions. That talk proved very cheap. This partisan impeachment was a series of attacks on the bedrock institutions of our republic.,232,2020-02-13 20:40:26,Twitter Web App,9549,3043,senatemajldr,1228056358739726336,False,https://t.co/vvTdmk1HkC,en,February,Q1
"In order to politically attack one President they do not like, Washington Democrats proved willing to attack our underlying institutions themselves — the House, the Senate, the office of the presidency, and even the Supreme Court. All for short-term partisan gain.",288,2020-02-13 18:04:51,Twitter Web App,42298,13132,senatemajldr,1228017203464867842,False,https://t.co/sjybEA7otC,en,February,Q1
"Before Democrats’ reckless impeachment moves fully into the rear-view mirror, I spoke again on the Senate floor about the partisan abuses that drove this process and why they must never happen again.",223,2020-02-13 16:07:04,Twitter Web App,14686,4348,senatemajldr,1227987563086041095,False,https://t.co/sWRuPRSMYu,en,February,Q1
I was honored to meet with representatives of the thousands of brave men and women in #Kentucky law enforcement who protect our communities. I’ve always been proud to work with them on keeping our officers safe. #KYinDC,243,2020-02-12 23:45:01,Twitter Web App,6501,1367,senatemajldr,1227740420966404097,False,https://t.co/1Y5AlLbF5I,en,February,Q1
"Yesterday, Kentucky and the United States Army received some great news. At my urging, @FortKnoxKY has been selected as the new headquarters for the Army’s Fifth Corps. This is a big win for the Army and for the Bluegrass.",246,2020-02-12 17:35:41,Twitter Media Studio,5308,1299,senatemajldr,1227647476238299136,False,https://t.co/Ppgzrjvvh6,en,February,Q1
"#OnThisDay in 1809, Kentucky native Abraham Lincoln was born. Join me in celebrating the life of our 16th president.",140,2020-02-12 15:59:30,Twitter Web App,21787,5282,senatemajldr,1227623272604471296,False,https://t.co/LpbANdanLJ,en,February,Q1
"Senate Democrats spent years saying “when it comes to Iran, we should never take the military option off the table.”

But now, after criticizing the successful strike on Soleimani, they want to pass a resolution to limit President Trump’s authorities.",275,2020-02-11 22:20:12,Twitter Media Studio,35908,12647,senatemajldr,1227356687834718208,False,https://t.co/IjyHS3M3dc,en,February,Q1
ICYMI 🎙️: This morning I joined @hughhewitt to discuss impeachment and judges. Listen below for excerpts:,129,2020-02-11 18:09:03,Twitter Media Studio,1479,405,senatemajldr,1227293486501724160,False,https://t.co/15VcWexXbJ,en,February,Q1
"The state of our union is strong and there’s plenty for the Senate to do to keep up this momentum for the American people.

We’ll start this week by confirming more of President Trump’s well-qualified nominees to lifetime judicial appointments.",268,2020-02-11 16:34:08,Twitter Media Studio,13578,3661,senatemajldr,1227269600498397192,False,https://t.co/atWKYFOqBI,en,February,Q1
"Heavy rainfall last week damaged homes, businesses, &amp; infrastructure in Southeastern Kentucky. I’m grateful to the first responders who’ve helped many out of harm’s way. My team and I stand ready to work with local officials in the recovery process.",277,2020-02-10 22:01:17,Twitter Media Studio,6470,1320,senatemajldr,1226989542244311042,False,https://t.co/Fx0G1UkmWZ,en,February,Q1
"The Framers built the Senate to be a firewall. We held the line. We fulfilled our constitutional duty, conducted a fair trial and delivered the outcome that President Trump deserved. 

Read my new op-ed in the @CourierJournal:",251,2020-02-10 14:52:48,Twitter Web App,35283,8447,senatemajldr,1226881708148056064,False,https://t.co/pSrwlZryKY,en,February,Q1
WATCH 📺: Tonight at ~ 9:30pm ET on @FoxNews. I’ll be joining @seanhannity to discuss the conclusion of the impeachment trial.,125,2020-02-06 01:59:12,Twitter for iPhone,7178,1421,senatemajldr,1225237473439166464,False,,en,February,Q1
"The architects of this impeachment claimed they were defending norms and traditions. In reality, it was an assault on both. They attacked due process, the office of the presidency, and the Senate’s sole power to try impeachments.",253,2020-02-05 22:56:44,Twitter Web App,48203,14246,senatemajldr,1225191557491560448,False,https://t.co/3iHVzbTFW7,en,February,Q1
"Moments like this are what the Senate was made for. The Framers knew the country would need a firewall to keep partisan flames from scorching our Republic. 

So they created the Senate. Today, we will fulfill this founding purpose.",231,2020-02-05 21:01:31,Twitter Web App,68802,15299,senatemajldr,1225162561760497665,False,,en,February,Q1
"For three years, Republicans in Congress have partnered with the President to keep America strong and safe and create record-setting prosperity for working families across the country. The results have been a truly all-American comeback. The state of our union is strong.",295,2020-02-05 03:33:51,Twitter Media Studio,17027,4598,senatemajldr,1224898906766675968,False,https://t.co/RQDdh8u9zo,en,February,Q1
