handle,period,num_communities,pct,isMonth,isQuarter,isYTD
TrumpGenRun3Sample6,_q2,6,0.63,False,True,True
TrumpGenRun3Sample6,YTD,5,0.72,False,False,True
TrumpGenRun3Sample7,jan,6,0.91,True,False,True
TrumpGenRun3Sample7,feb,6,0.64,True,False,True
TrumpGenRun3Sample7,mar,7,0.83,True,False,True
TrumpGenRun3Sample7,apr,6,0.55,True,False,True
TrumpGenRun3Sample7,may,5,0.55,True,False,True
TrumpGenRun3Sample7,jun,6,0.49,True,False,True
TrumpGenRun3Sample7,YTD,5,0.52,False,False,True
TrumpGenRun3Sample7,_q1,5,0.68,False,True,True
TrumpGenRun3Sample7,_q2,5,0.47,False,True,True
TrumpGenRun3Sample7,YTD,5,0.51,False,False,True
TrumpGenRun3Sample8,jan,8,0.43,True,False,True
TrumpGenRun3Sample8,feb,6,0.5,True,False,True
TrumpGenRun3Sample8,mar,6,0.75,True,False,True
TrumpGenRun3Sample8,apr,5,0.68,True,False,True
TrumpGenRun3Sample8,may,5,0.53,True,False,True
TrumpGenRun3Sample8,jun,6,0.44,True,False,True
TrumpGenRun3Sample8,YTD,4,0.54,False,False,True
TrumpGenRun3Sample8,_q1,5,0.42,False,True,True
TrumpGenRun3Sample8,_q2,4,0.39,False,True,True
TrumpGenRun3Sample8,YTD,4,0.49,False,False,True
TrumpGenRun3Sample9,jan,6,0.65,True,False,True
TrumpGenRun3Sample9,feb,7,0.59,True,False,True
TrumpGenRun3Sample9,mar,5,0.36,True,False,True
TrumpGenRun3Sample9,apr,6,0.47,True,False,True
TrumpGenRun3Sample9,may,6,0.71,True,False,True
TrumpGenRun3Sample9,jun,6,0.6,True,False,True
TrumpGenRun3Sample9,YTD,4,0.65,False,False,True
TrumpGenRun3Sample9,_q1,5,0.52,False,True,True
TrumpGenRun3Sample9,_q2,5,0.7,False,True,True
TrumpGenRun3Sample9,YTD,4,0.65,False,False,True
TrumpGenRun3Sample10,jan,6,0.58,True,False,True
TrumpGenRun3Sample10,feb,5,0.59,True,False,True
TrumpGenRun3Sample10,mar,6,0.79,True,False,True
TrumpGenRun3Sample10,apr,6,0.52,True,False,True
TrumpGenRun3Sample10,may,9,0.79,True,False,True
TrumpGenRun3Sample10,jun,7,0.5,True,False,True
TrumpGenRun3Sample10,YTD,4,0.37,False,False,True
TrumpGenRun3Sample10,_q1,5,0.59,False,True,True
TrumpGenRun3Sample10,_q2,4,0.61,False,True,True
TrumpGenRun3Sample10,YTD,5,0.75,False,False,True
TrumpGenRun3Sample11,jan,6,0.72,True,False,True
TrumpGenRun3Sample11,feb,6,0.57,True,False,True
TrumpGenRun3Sample11,mar,6,0.49,True,False,True
TrumpGenRun3Sample11,apr,5,0.47,True,False,True
TrumpGenRun3Sample11,may,5,0.67,True,False,True
TrumpGenRun3Sample11,jun,5,0.43,True,False,True
TrumpGenRun3Sample11,YTD,4,0.79,False,False,True
TrumpGenRun3Sample11,_q1,4,0.39,False,True,True
TrumpGenRun3Sample11,_q2,5,0.74,False,True,True
TrumpGenRun3Sample11,YTD,4,0.75,False,False,True
TrumpGenRun3Sample12,jan,6,0.59,True,False,True
TrumpGenRun3Sample12,feb,6,0.35,True,False,True
TrumpGenRun3Sample12,mar,6,0.63,True,False,True
TrumpGenRun3Sample12,apr,6,0.62,True,False,True
TrumpGenRun3Sample12,may,5,0.59,True,False,True
TrumpGenRun3Sample12,jun,5,0.78,True,False,True
TrumpGenRun3Sample12,YTD,4,0.39,False,False,True
TrumpGenRun3Sample12,_q1,5,0.65,False,True,True
TrumpGenRun3Sample12,_q2,4,0.38,False,True,True
TrumpGenRun3Sample12,YTD,5,0.63,False,False,True
TrumpGenRun3Sample13,jan,6,0.83,True,False,True
TrumpGenRun3Sample13,feb,6,0.49,True,False,True
TrumpGenRun3Sample13,mar,6,0.61,True,False,True
TrumpGenRun3Sample13,apr,6,0.74,True,False,True
TrumpGenRun3Sample13,may,6,0.48,True,False,True
TrumpGenRun3Sample13,jun,8,0.72,True,False,True
TrumpGenRun3Sample13,YTD,4,0.39,False,False,True
TrumpGenRun3Sample13,_q1,5,0.56,False,True,True
TrumpGenRun3Sample13,_q2,5,0.87,False,True,True
TrumpGenRun3Sample13,YTD,4,0.37,False,False,True
TrumpGenRun3Sample14,jan,7,0.49,True,False,True
TrumpGenRun3Sample14,feb,5,0.71,True,False,True
TrumpGenRun3Sample14,mar,6,0.47,True,False,True
TrumpGenRun3Sample14,apr,6,0.8,True,False,True
TrumpGenRun3Sample14,may,10,0.46,True,False,True
TrumpGenRun3Sample14,jun,6,0.65,True,False,True
TrumpGenRun3Sample14,YTD,5,0.47,False,False,True
TrumpGenRun3Sample14,_q1,5,0.48,False,True,True
TrumpGenRun3Sample14,_q2,5,0.87,False,True,True
TrumpGenRun3Sample14,YTD,5,0.51,False,False,True
TrumpGenRun3Sample15,jan,5,0.56,True,False,True
TrumpGenRun3Sample15,feb,5,0.66,True,False,True
TrumpGenRun3Sample15,mar,6,0.39,True,False,True
TrumpGenRun3Sample15,apr,6,0.6,True,False,True
TrumpGenRun3Sample15,may,6,0.55,True,False,True
TrumpGenRun3Sample15,jun,6,0.66,True,False,True
TrumpGenRun3Sample15,YTD,4,0.66,False,False,True
TrumpGenRun3Sample15,_q1,4,0.39,False,True,True
TrumpGenRun3Sample15,_q2,5,0.59,False,True,True
TrumpGenRun3Sample15,YTD,4,0.54,False,False,True
TrumpGenRun3Sample16,jan,6,0.63,True,False,True
TrumpGenRun3Sample16,feb,5,0.56,True,False,True
TrumpGenRun3Sample16,mar,6,0.61,True,False,True
TrumpGenRun3Sample16,apr,6,0.41,True,False,True
TrumpGenRun3Sample16,may,5,0.52,True,False,True
TrumpGenRun3Sample16,jun,5,0.66,True,False,True
TrumpGenRun3Sample16,YTD,5,0.79,False,False,True
TrumpGenRun3Sample16,_q1,5,0.77,False,True,True
TrumpGenRun3Sample16,_q2,5,0.34,False,True,True
TrumpGenRun3Sample16,YTD,5,0.8,False,False,True
TrumpGenRun3Sample17,jan,5,0.44,True,False,True
TrumpGenRun3Sample17,feb,6,0.61,True,False,True
TrumpGenRun3Sample17,mar,5,0.46,True,False,True
TrumpGenRun3Sample17,apr,5,0.71,True,False,True
TrumpGenRun3Sample17,may,8,0.57,True,False,True
TrumpGenRun3Sample17,jun,5,0.43,True,False,True
TrumpGenRun3Sample17,YTD,4,0.35,False,False,True
TrumpGenRun3Sample17,_q1,5,0.49,False,True,True
TrumpGenRun3Sample17,_q2,4,0.49,False,True,True
TrumpGenRun3Sample17,YTD,5,0.7,False,False,True
TrumpGenRun3Sample18,jan,6,0.74,True,False,True
TrumpGenRun3Sample18,feb,5,0.37,True,False,True
TrumpGenRun3Sample18,mar,6,0.59,True,False,True
TrumpGenRun3Sample18,apr,6,0.74,True,False,True
TrumpGenRun3Sample18,may,8,0.62,True,False,True
TrumpGenRun3Sample18,jun,5,0.44,True,False,True
TrumpGenRun3Sample18,YTD,4,0.41,False,False,True
TrumpGenRun3Sample18,_q1,5,0.74,False,True,True
TrumpGenRun3Sample18,_q2,6,0.41,False,True,True
TrumpGenRun3Sample18,YTD,4,0.43,False,False,True
TrumpGenRun3Sample19,jan,8,0.61,True,False,True
TrumpGenRun3Sample19,feb,6,0.58,True,False,True
TrumpGenRun3Sample19,mar,5,0.35,True,False,True
TrumpGenRun3Sample19,apr,5,0.41,True,False,True
TrumpGenRun3Sample19,may,6,0.46,True,False,True
TrumpGenRun3Sample19,jun,7,0.53,True,False,True
TrumpGenRun3Sample19,YTD,4,0.62,False,False,True
TrumpGenRun3Sample19,_q1,5,0.77,False,True,True
TrumpGenRun3Sample19,_q2,5,0.56,False,True,True
TrumpGenRun3Sample19,YTD,4,0.69,False,False,True
TrumpGenRun3Sample20,jan,5,0.64,True,False,True
TrumpGenRun3Sample20,feb,6,0.74,True,False,True
TrumpGenRun3Sample20,mar,5,0.5,True,False,True
TrumpGenRun3Sample20,apr,5,0.77,True,False,True
TrumpGenRun3Sample20,may,5,0.48,True,False,True
TrumpGenRun3Sample20,jun,6,0.52,True,False,True
TrumpGenRun3Sample20,YTD,5,0.4,False,False,True
TrumpGenRun3Sample20,_q1,5,0.56,False,True,True
TrumpGenRun3Sample20,_q2,5,0.4,False,True,True
TrumpGenRun3Sample20,YTD,5,0.37,False,False,True
TrumpGenRun3Sample21,jan,5,0.51,True,False,True
TrumpGenRun3Sample21,feb,6,0.46,True,False,True
TrumpGenRun3Sample21,mar,7,0.68,True,False,True
TrumpGenRun3Sample21,apr,6,0.79,True,False,True
TrumpGenRun3Sample21,may,5,0.56,True,False,True
TrumpGenRun3Sample21,jun,7,0.58,True,False,True
TrumpGenRun3Sample21,YTD,5,0.56,False,False,True
TrumpGenRun3Sample21,_q1,5,0.51,False,True,True
TrumpGenRun3Sample21,_q2,4,0.49,False,True,True
TrumpGenRun3Sample21,YTD,5,0.52,False,False,True
TrumpGenRun3Sample22,jan,6,0.35,True,False,True
TrumpGenRun3Sample22,feb,7,0.5,True,False,True
TrumpGenRun3Sample22,mar,5,0.62,True,False,True
TrumpGenRun3Sample22,apr,6,0.52,True,False,True
TrumpGenRun3Sample22,may,5,0.63,True,False,True
TrumpGenRun3Sample22,jun,7,0.5,True,False,True
TrumpGenRun3Sample22,YTD,5,0.84,False,False,True
TrumpGenRun3Sample22,_q1,4,0.36,False,True,True
TrumpGenRun3Sample22,_q2,4,0.59,False,True,True
TrumpGenRun3Sample22,YTD,5,0.8,False,False,True
TrumpGenRun3Sample23,jan,5,0.69,True,False,True
TrumpGenRun3Sample23,feb,6,0.55,True,False,True
TrumpGenRun3Sample23,mar,5,0.36,True,False,True
TrumpGenRun3Sample23,apr,5,0.89,True,False,True
TrumpGenRun3Sample23,may,5,0.73,True,False,True
TrumpGenRun3Sample23,jun,10,0.54,True,False,True
TrumpGenRun3Sample23,YTD,4,0.77,False,False,True
TrumpGenRun3Sample23,_q1,4,0.79,False,True,True
TrumpGenRun3Sample23,_q2,5,0.93,False,True,True
TrumpGenRun3Sample23,YTD,4,0.9,False,False,True
TrumpGenRun3Sample24,jan,5,0.75,True,False,True
TrumpGenRun3Sample24,feb,6,0.59,True,False,True
TrumpGenRun3Sample24,mar,6,0.5,True,False,True
TrumpGenRun3Sample24,apr,6,0.41,True,False,True
TrumpGenRun3Sample24,may,6,0.52,True,False,True
TrumpGenRun3Sample24,jun,5,0.58,True,False,True
TrumpGenRun3Sample24,YTD,5,0.43,False,False,True
TrumpGenRun3Sample24,_q1,4,0.37,False,True,True
TrumpGenRun3Sample24,_q2,6,0.8,False,True,True
TrumpGenRun3Sample24,YTD,5,0.51,False,False,True
TrumpGenRun3Sample25,jan,6,0.48,True,False,True
TrumpGenRun3Sample25,feb,6,0.69,True,False,True
TrumpGenRun3Sample25,mar,6,0.44,True,False,True
TrumpGenRun3Sample25,apr,5,0.75,True,False,True
TrumpGenRun3Sample25,may,5,0.43,True,False,True
TrumpGenRun3Sample25,jun,5,0.34,True,False,True
TrumpGenRun3Sample25,YTD,5,0.75,False,False,True
TrumpGenRun3Sample25,_q1,5,0.6,False,True,True
TrumpGenRun3Sample25,_q2,5,0.78,False,True,True
TrumpGenRun3Sample25,YTD,5,0.75,False,False,True
TrumpGenRun3Sample26,jan,7,0.5,True,False,True
TrumpGenRun3Sample26,feb,6,0.42,True,False,True
TrumpGenRun3Sample26,mar,7,0.52,True,False,True
TrumpGenRun3Sample26,apr,6,0.5,True,False,True
TrumpGenRun3Sample26,may,6,0.47,True,False,True
TrumpGenRun3Sample26,jun,8,0.6,True,False,True
TrumpGenRun3Sample26,YTD,4,0.35,False,False,True
TrumpGenRun3Sample26,_q1,5,0.53,False,True,True
TrumpGenRun3Sample26,_q2,5,0.38,False,True,True
TrumpGenRun3Sample26,YTD,5,0.54,False,False,True
TrumpGenRun3Sample27,jan,6,0.35,True,False,True
TrumpGenRun3Sample27,feb,5,0.37,True,False,True
TrumpGenRun3Sample27,mar,5,0.56,True,False,True
TrumpGenRun3Sample27,apr,6,0.36,True,False,True
TrumpGenRun3Sample27,may,6,0.5,True,False,True
TrumpGenRun3Sample27,jun,7,0.36,True,False,True
TrumpGenRun3Sample27,YTD,4,0.48,False,False,True
TrumpGenRun3Sample27,_q1,6,0.48,False,True,True
TrumpGenRun3Sample27,_q2,5,0.44,False,True,True
TrumpGenRun3Sample27,YTD,4,0.44,False,False,True
TrumpGenRun3Sample28,jan,6,0.36,True,False,True
TrumpGenRun3Sample28,feb,6,0.72,True,False,True
TrumpGenRun3Sample28,mar,6,0.78,True,False,True
TrumpGenRun3Sample28,apr,6,0.53,True,False,True
TrumpGenRun3Sample28,may,6,0.57,True,False,True
TrumpGenRun3Sample28,jun,6,0.7,True,False,True
TrumpGenRun3Sample28,YTD,5,1.0,False,False,True
TrumpGenRun3Sample28,_q1,5,0.77,False,True,True
TrumpGenRun3Sample28,_q2,6,0.77,False,True,True
TrumpGenRun3Sample28,YTD,5,1.0,False,False,True
TrumpGenRun3Sample29,jan,8,0.66,True,False,True
TrumpGenRun3Sample29,feb,6,0.72,True,False,True
TrumpGenRun3Sample29,mar,8,0.72,True,False,True
TrumpGenRun3Sample29,apr,5,0.75,True,False,True
TrumpGenRun3Sample29,may,6,0.7,True,False,True
TrumpGenRun3Sample29,jun,5,0.43,True,False,True
TrumpGenRun3Sample29,YTD,6,0.71,False,False,True
TrumpGenRun3Sample29,_q1,6,0.58,False,True,True
TrumpGenRun3Sample29,_q2,5,0.45,False,True,True
TrumpGenRun3Sample29,YTD,6,0.68,False,False,True
TrumpGenRun3Sample30,jan,7,0.54,True,False,True
TrumpGenRun3Sample30,feb,6,0.43,True,False,True
TrumpGenRun3Sample30,mar,5,0.34,True,False,True
TrumpGenRun3Sample30,apr,6,0.46,True,False,True
TrumpGenRun3Sample30,may,6,0.56,True,False,True
TrumpGenRun3Sample30,jun,7,0.59,True,False,True
TrumpGenRun3Sample30,YTD,5,0.51,False,False,True
TrumpGenRun3Sample30,_q1,6,0.79,False,True,True
TrumpGenRun3Sample30,_q2,5,0.56,False,True,True
TrumpGenRun3Sample30,YTD,5,0.65,False,False,True
TrumpGenRun3Sample31,jan,5,0.5,True,False,True
TrumpGenRun3Sample31,feb,9,0.68,True,False,True
TrumpGenRun3Sample31,mar,7,0.62,True,False,True
TrumpGenRun3Sample31,apr,5,0.85,True,False,True
TrumpGenRun3Sample31,may,5,0.5,True,False,True
TrumpGenRun3Sample31,jun,8,0.57,True,False,True
TrumpGenRun3Sample31,YTD,5,0.67,False,False,True
TrumpGenRun3Sample31,_q1,6,0.56,False,True,True
TrumpGenRun3Sample31,_q2,4,0.41,False,True,True
TrumpGenRun3Sample31,YTD,4,0.36,False,False,True
TrumpGenRun3Sample32,jan,6,0.94,True,False,True
TrumpGenRun3Sample32,feb,5,0.55,True,False,True
TrumpGenRun3Sample32,mar,5,0.4,True,False,True
TrumpGenRun3Sample32,apr,6,0.44,True,False,True
TrumpGenRun3Sample32,may,6,0.74,True,False,True
TrumpGenRun3Sample32,jun,5,0.35,True,False,True
TrumpGenRun3Sample32,YTD,5,0.8,False,False,True
TrumpGenRun3Sample32,_q1,6,0.71,False,True,True
TrumpGenRun3Sample32,_q2,5,0.87,False,True,True
TrumpGenRun3Sample32,YTD,5,0.81,False,False,True
TrumpGenRun3Sample33,jan,7,0.53,True,False,True
TrumpGenRun3Sample33,feb,6,0.63,True,False,True
TrumpGenRun3Sample33,mar,7,0.72,True,False,True
TrumpGenRun3Sample33,apr,5,0.56,True,False,True
TrumpGenRun3Sample33,may,7,0.37,True,False,True
TrumpGenRun3Sample33,jun,6,0.7,True,False,True
TrumpGenRun3Sample33,YTD,4,0.52,False,False,True
TrumpGenRun3Sample33,_q1,5,0.45,False,True,True
TrumpGenRun3Sample33,_q2,5,0.61,False,True,True
TrumpGenRun3Sample33,YTD,4,0.51,False,False,True
TrumpGenRun3Sample34,jan,7,0.52,True,False,True
TrumpGenRun3Sample34,feb,6,0.55,True,False,True
TrumpGenRun3Sample34,mar,8,0.71,True,False,True
TrumpGenRun3Sample34,apr,6,0.83,True,False,True
TrumpGenRun3Sample34,may,6,0.64,True,False,True
TrumpGenRun3Sample34,jun,8,0.53,True,False,True
TrumpGenRun3Sample34,YTD,5,0.45,False,False,True
TrumpGenRun3Sample34,_q1,6,0.59,False,True,True
TrumpGenRun3Sample34,_q2,5,0.46,False,True,True
TrumpGenRun3Sample34,YTD,5,0.47,False,False,True
TrumpGenRun3Sample35,jan,6,0.86,True,False,True
TrumpGenRun3Sample35,feb,5,0.77,True,False,True
TrumpGenRun3Sample35,mar,7,0.7,True,False,True
TrumpGenRun3Sample35,apr,6,0.34,True,False,True
TrumpGenRun3Sample35,may,6,0.77,True,False,True
TrumpGenRun3Sample35,jun,6,0.49,True,False,True
TrumpGenRun3Sample35,YTD,4,0.92,False,False,True
TrumpGenRun3Sample35,_q1,5,0.39,False,True,True
TrumpGenRun3Sample35,_q2,5,0.69,False,True,True
TrumpGenRun3Sample35,YTD,4,0.89,False,False,True
TrumpGenRun3Sample36,jan,6,0.6,True,False,True
TrumpGenRun3Sample36,feb,7,0.57,True,False,True
TrumpGenRun3Sample36,mar,7,0.65,True,False,True
TrumpGenRun3Sample36,apr,5,0.37,True,False,True
TrumpGenRun3Sample36,may,7,0.49,True,False,True
TrumpGenRun3Sample36,jun,5,1.0,True,False,True
TrumpGenRun3Sample36,YTD,6,0.58,False,False,True
TrumpGenRun3Sample36,_q1,5,0.56,False,True,True
TrumpGenRun3Sample36,_q2,5,0.69,False,True,True
TrumpGenRun3Sample36,YTD,6,0.66,False,False,True
TrumpGenRun3Sample37,jan,6,0.43,True,False,True
TrumpGenRun3Sample37,feb,5,0.71,True,False,True
TrumpGenRun3Sample37,mar,6,0.63,True,False,True
TrumpGenRun3Sample37,apr,5,0.71,True,False,True
TrumpGenRun3Sample37,may,5,0.34,True,False,True
TrumpGenRun3Sample37,jun,5,0.4,True,False,True
TrumpGenRun3Sample37,YTD,4,0.65,False,False,True
TrumpGenRun3Sample37,_q1,5,0.56,False,True,True
TrumpGenRun3Sample37,_q2,5,0.6,False,True,True
TrumpGenRun3Sample37,YTD,4,0.7,False,False,True
TrumpGenRun3Sample38,jan,6,0.62,True,False,True
TrumpGenRun3Sample38,feb,5,0.34,True,False,True
TrumpGenRun3Sample38,mar,7,0.61,True,False,True
TrumpGenRun3Sample38,apr,7,0.7,True,False,True
TrumpGenRun3Sample38,may,6,0.4,True,False,True
TrumpGenRun3Sample38,jun,8,0.59,True,False,True
TrumpGenRun3Sample38,YTD,5,0.48,False,False,True
TrumpGenRun3Sample38,_q1,5,0.64,False,True,True
TrumpGenRun3Sample38,_q2,5,0.52,False,True,True
TrumpGenRun3Sample38,YTD,5,0.48,False,False,True
TrumpGenRun3Sample39,jan,6,0.38,True,False,True
TrumpGenRun3Sample39,feb,6,0.51,True,False,True
TrumpGenRun3Sample39,mar,6,0.44,True,False,True
TrumpGenRun3Sample39,apr,7,0.5,True,False,True
TrumpGenRun3Sample39,may,6,0.47,True,False,True
TrumpGenRun3Sample39,jun,7,0.46,True,False,True
TrumpGenRun3Sample39,YTD,5,0.56,False,False,True
TrumpGenRun3Sample39,_q1,6,0.61,False,True,True
TrumpGenRun3Sample39,_q2,5,0.76,False,True,True
TrumpGenRun3Sample39,YTD,5,0.39,False,False,True
TrumpGenRun3Sample40,jan,7,0.72,True,False,True
TrumpGenRun3Sample40,feb,7,0.73,True,False,True
TrumpGenRun3Sample40,mar,6,0.5,True,False,True
TrumpGenRun3Sample40,apr,6,0.81,True,False,True
TrumpGenRun3Sample40,may,5,0.52,True,False,True
TrumpGenRun3Sample40,jun,5,0.39,True,False,True
TrumpGenRun3Sample40,YTD,5,0.86,False,False,True
TrumpGenRun3Sample40,_q1,7,0.65,False,True,True
TrumpGenRun3Sample40,_q2,5,0.83,False,True,True
TrumpGenRun3Sample40,YTD,5,0.75,False,False,True
TrumpGenRun3Sample41,jan,6,0.63,True,False,True
TrumpGenRun3Sample41,feb,7,0.61,True,False,True
TrumpGenRun3Sample41,mar,7,0.63,True,False,True
TrumpGenRun3Sample41,apr,6,0.58,True,False,True
TrumpGenRun3Sample41,may,7,0.57,True,False,True
TrumpGenRun3Sample41,jun,6,0.54,True,False,True
TrumpGenRun3Sample41,YTD,4,0.82,False,False,True
TrumpGenRun3Sample41,_q1,5,0.44,False,True,True
TrumpGenRun3Sample41,_q2,6,0.54,False,True,True
TrumpGenRun3Sample41,YTD,4,0.78,False,False,True
TrumpGenRun3Sample42,jan,8,0.76,True,False,True
TrumpGenRun3Sample42,feb,8,0.62,True,False,True
TrumpGenRun3Sample42,mar,7,0.56,True,False,True
TrumpGenRun3Sample42,apr,6,0.36,True,False,True
TrumpGenRun3Sample42,may,6,0.71,True,False,True
TrumpGenRun3Sample42,jun,7,0.87,True,False,True
TrumpGenRun3Sample42,YTD,6,0.62,False,False,True
TrumpGenRun3Sample42,_q1,6,0.74,False,True,True
TrumpGenRun3Sample42,_q2,7,0.54,False,True,True
TrumpGenRun3Sample42,YTD,5,0.39,False,False,True
TrumpGenRun3Sample43,jan,6,0.57,True,False,True
TrumpGenRun3Sample43,feb,7,0.54,True,False,True
TrumpGenRun3Sample43,mar,5,0.66,True,False,True
TrumpGenRun3Sample43,apr,6,0.62,True,False,True
TrumpGenRun3Sample43,may,5,0.44,True,False,True
TrumpGenRun3Sample43,jun,5,0.76,True,False,True
TrumpGenRun3Sample43,YTD,4,0.47,False,False,True
TrumpGenRun3Sample43,_q1,6,0.76,False,True,True
TrumpGenRun3Sample43,_q2,5,0.44,False,True,True
TrumpGenRun3Sample43,YTD,4,0.51,False,False,True
TrumpGenRun3Sample44,jan,7,0.68,True,False,True
TrumpGenRun3Sample44,feb,6,0.55,True,False,True
TrumpGenRun3Sample44,mar,4,0.49,True,False,True
TrumpGenRun3Sample44,apr,6,0.64,True,False,True
TrumpGenRun3Sample44,may,6,0.61,True,False,True
TrumpGenRun3Sample44,jun,7,0.81,True,False,True
TrumpGenRun3Sample44,YTD,5,0.7,False,False,True
TrumpGenRun3Sample44,_q1,4,0.37,False,True,True
TrumpGenRun3Sample44,_q2,5,0.82,False,True,True
TrumpGenRun3Sample44,YTD,5,0.62,False,False,True
TrumpGenRun3Sample45,jan,8,0.6,True,False,True
TrumpGenRun3Sample45,feb,5,0.54,True,False,True
TrumpGenRun3Sample45,mar,6,0.49,True,False,True
TrumpGenRun3Sample45,apr,5,0.35,True,False,True
TrumpGenRun3Sample45,may,6,0.47,True,False,True
TrumpGenRun3Sample45,jun,6,0.63,True,False,True
TrumpGenRun3Sample45,YTD,4,0.56,False,False,True
TrumpGenRun3Sample45,_q1,5,0.65,False,True,True
TrumpGenRun3Sample45,_q2,5,0.63,False,True,True
TrumpGenRun3Sample45,YTD,4,0.53,False,False,True
TrumpGenRun3Sample46,jan,6,0.46,True,False,True
TrumpGenRun3Sample46,feb,5,0.34,True,False,True
TrumpGenRun3Sample46,mar,5,0.47,True,False,True
TrumpGenRun3Sample46,apr,6,0.58,True,False,True
TrumpGenRun3Sample46,may,7,0.37,True,False,True
TrumpGenRun3Sample46,jun,6,0.46,True,False,True
TrumpGenRun3Sample46,YTD,5,0.5,False,False,True
TrumpGenRun3Sample46,_q1,7,0.75,False,True,True
TrumpGenRun3Sample46,_q2,5,0.59,False,True,True
TrumpGenRun3Sample46,YTD,5,0.47,False,False,True
TrumpGenRun3Sample47,jan,6,0.35,True,False,True
TrumpGenRun3Sample47,feb,7,0.45,True,False,True
TrumpGenRun3Sample47,mar,6,0.57,True,False,True
TrumpGenRun3Sample47,apr,7,0.38,True,False,True
TrumpGenRun3Sample47,may,5,0.44,True,False,True
TrumpGenRun3Sample47,jun,6,0.4,True,False,True
