Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month,TweetsTokenized
"March Break is coming up and if you’re travelling, we recommend you check out travel advisories from @TravelGoC. We also encourage you to use the Registration of Canadians Abroad service to receive important updates before &amp; during your travel:",272,2020-03-10 22:21:12,Twitter Web App,1319,458,JustinTrudeau,1237503799624896512,False,https://t.co/XKHsWabnED,en,March,"['march', 'break', 'coming', 'travelling', 'recommend', 'check', 'travel', 'advisories', '@travelgoc', 'encourage', 'use', 'registration', 'canadians', 'abroad', 'service', 'receive', 'important', 'updates', 'travel']"
"@mattash89 Matt, thank you for speaking up and sharing your story. As we work to ban the harmful practice of conversion therapy, your voice is an important one and your reminder that it does get better is necessary. Know that you’ll always have a partner in our government.",273,2020-03-10 18:14:39,Twitter Web App,48,8,JustinTrudeau,1237441756129636352,False,,en,March,"['@mattash89', 'matt', 'thank', 'speaking', 'sharing', 'story', 'work', 'ban', 'harmful', 'practice', 'conversion', 'therapy', 'voice', 'important', 'reminder', 'necessary', 'youll', 'partner', 'government']"
"Conversion therapy is harmful, degrading, and has no place in Canada. Period. Yesterday, @DavidLametti and @BardishKW introduced legislation to criminalize the practice - I hope all MPs in the House will support this legislation and join us in standing with LGBTQ2 Canadians.",299,2020-03-10 17:36:00,Twitter Web App,3494,665,JustinTrudeau,1237432029316362241,False,https://t.co/3qfFPJ7OR2,en,March,"['conversion', 'therapy', 'harmful', 'degrading', 'place', 'canada', 'period', 'yesterday', '@davidlametti', '@bardishkw', 'introduced', 'legislation', 'criminalize', 'practice', 'hope', 'mps', 'house', 'support', 'legislation', 'join', 'standing', 'lgbtq2', 'canadians']"
"More Canadians have returned to Canada, and we’re grateful to all of the @CanCGSF staff and American officials who helped them safely board last night. Thank you all so very much.",203,2020-03-10 15:23:25,Twitter Web App,1156,167,JustinTrudeau,1237398660863926272,False,https://t.co/26hAs7IRtD,en,March,"['canadians', 'returned', 'canada', 'grateful', '@cancgsf', 'staff', 'american', 'officials', 'helped', 'safely', 'board', 'night', 'thank']"
"We share a global responsibility to meet the needs of displaced &amp; vulnerable people around the world. To lead our efforts &amp; address these issues, I intend to appoint @BobRae48 as Canada’s Special Envoy to Humanitarian and Refugee Issues. Get the details:",286,2020-03-10 13:31:50,Twitter Web App,1965,349,JustinTrudeau,1237370582288736257,False,https://t.co/yutuTRppHj,en,March,"['share', 'global', 'responsibility', 'meet', 'needs', 'displaced', 'vulnerable', 'people', 'world', 'lead', 'efforts', 'address', 'issues', 'intend', 'appoint', '@bobrae48', 'canadas', 'special', 'envoy', 'humanitarian', 'refugee', 'issues', 'details']"
"Across Canada, more women-led ventures are taking off. At the #SheEOGlobalSummit in Toronto this morning, I met with women innovators &amp; entrepreneurs to hear about barriers they’ve faced, challenges they’ve overcome, and what we can do as a government to help more women succeed.",307,2020-03-09 23:01:00,Twitter for iPhone,684,116,JustinTrudeau,1237151429326000128,False,https://t.co/FWLhxLs0i4,en,March,"['across', 'canada', 'womenled', 'ventures', 'taking', '#sheeoglobalsummit', 'toronto', 'morning', 'women', 'innovators', 'entrepreneurs', 'hear', 'barriers', 'theyve', 'faced', 'challenges', 'theyve', 'overcome', 'government', 'help', 'women', 'succeed']"
"We’re working closely with premiers to make sure that, as a country, we are prepared for every scenario. We are monitoring the developments closely and will be discussing our response to the virus &amp; associated economic implications at this week’s First Ministers’ Meeting.",276,2020-03-09 21:48:58,Twitter Web App,526,82,JustinTrudeau,1237133300763942918,False,,en,March,"['working', 'closely', 'premiers', 'country', 'prepared', 'scenario', 'monitoring', 'developments', 'closely', 'discussing', 'response', 'virus', 'associated', 'economic', 'implications', 'weeks', 'ministers', 'meeting']"
"Earlier today, @CPHO_Canada gave an update with @PattyHajdu and @FP_Champagne on the repatriation of Canadians from the Grand Princess cruise. To protect their health and the health of all Canadians, these passengers will be brought to CFB Trenton when they return.",265,2020-03-09 21:48:58,Twitter Web App,401,59,JustinTrudeau,1237133299644010496,False,,en,March,"['earlier', '@cpho_canada', 'gave', 'update', '@pattyhajdu', '@fp_champagne', 'repatriation', 'canadians', 'grand', 'princess', 'cruise', 'protect', 'health', 'health', 'canadians', 'passengers', 'brought', 'cfb', 'trenton', 'return']"
I want to reassure Canadians that their health &amp; safety is our top priority. Our highly trained public health officials are working hard to prevent &amp; limit the spread of COVID-19. They’re in contact with all orders of government to provide Canadians with regular updates &amp; advice.,292,2020-03-09 21:48:57,Twitter Web App,433,84,JustinTrudeau,1237133297974640645,False,,en,March,"['reassure', 'canadians', 'health', 'safety', 'top', 'priority', 'highly', 'trained', 'public', 'health', 'officials', 'working', 'hard', 'prevent', 'limit', 'spread', 'covid19', 'contact', 'orders', 'government', 'provide', 'canadians', 'regular', 'updates', 'advice']"
My deepest condolences to the family and friends of the person who passed away. Our thoughts are with you during this difficult time.,157,2020-03-09 21:48:57,Twitter Web App,2633,388,JustinTrudeau,1237133295898558467,False,https://t.co/swm2xIPEme,en,March,"['deepest', 'condolences', 'family', 'friends', 'person', 'passed', 'away', 'thoughts', 'difficult']"
"Wishing all Hindus who are celebrating Holi a joyous, colourful, and fun-filled festival:",113,2020-03-09 17:18:59,Twitter Web App,1073,191,JustinTrudeau,1237065359225651200,False,https://t.co/egaH8sJFiz,en,March,"['wishing', 'hindus', 'celebrating', 'holi', 'joyous', 'colourful', 'funfilled', 'festival']"
"Tonight at sundown, Jewish communities across the country and around the world will gather to celebrate Purim. To all those coming together for this joyous occasion, happy Purim! Chag Purim Sameach!",222,2020-03-09 16:25:27,Twitter Web App,678,140,JustinTrudeau,1237051885481275393,False,https://t.co/m05s3HMnTW,en,March,"['tonight', 'sundown', 'jewish', 'communities', 'across', 'country', 'world', 'gather', 'celebrate', 'purim', 'coming', 'together', 'joyous', 'occasion', 'happy', 'purim', 'chag', 'purim', 'sameach']"
"2.4 billion people call the Commonwealth home, and today, we recognize our shared values and the strong bonds of friendship &amp; cooperation that unite us all. Read my full statement on #CommonwealthDay:",228,2020-03-09 13:14:50,Twitter for iPhone,715,141,JustinTrudeau,1237003917290020864,False,https://t.co/QAkqY19Uy4,en,March,"['24', 'billion', 'people', 'call', 'commonwealth', 'home', 'recognize', 'shared', 'values', 'strong', 'bonds', 'friendship', 'cooperation', 'unite', 'full', 'statement', '#commonwealthday']"
Another incredible victory for @TeamGushue - that’s three Brier titles in four years! Congratulations on last night’s great match. #Brier2020,165,2020-03-09 12:40:27,Twitter Web App,894,89,JustinTrudeau,1236995261605478400,False,https://t.co/H7mqjktT16,en,March,"['another', 'incredible', 'victory', '@teamgushue', 'brier', 'titles', 'four', 'congratulations', 'nights', 'great', 'match', '#brier2020']"
"We all have women in our lives who inspire us, and for as long as I’ve known her, Sophie’s done exactly that. She has always worked hard, with love and compassion, to empower other women. So as we celebrate the strong women in our lives, I’m extra thankful for this one. #IWD2020",303,2020-03-08 23:40:46,Twitter for iPhone,5674,564,JustinTrudeau,1236799049623384064,False,https://t.co/UYR1cbjbW3,en,March,"['women', 'lives', 'inspire', 'ive', 'known', 'sophies', 'exactly', 'worked', 'hard', 'love', 'compassion', 'empower', 'women', 'celebrate', 'strong', 'women', 'lives', 'extra', 'thankful', '#iwd2020']"
"#IWD is about her. It’s about making sure she has the same opportunities as Xav and Hadrien. It’s about building a future where our daughters, our sisters, and our nieces can chase their dreams – and we all have a role to play in making that future a reality. #SheInspiresMe",298,2020-03-08 19:24:26,Twitter for iPhone,7755,952,JustinTrudeau,1236734541605281792,False,https://t.co/suVA7POkHz,en,March,"['#iwd', 'making', 'opportunities', 'xav', 'hadrien', 'building', 'future', 'daughters', 'sisters', 'nieces', 'chase', 'dreams', 'role', 'play', 'making', 'future', 'reality', '#sheinspiresme']"
"They say you’re only as good as the company you keep. And whether I’m at home with Sophie &amp; Ella-Grace or at the office with this team, I’m surrounded by strong &amp; talented women. To the remarkable women in PMO working to build a better future for everyone, thank you! #IWD2020",308,2020-03-08 16:25:18,Twitter for iPhone,2679,361,JustinTrudeau,1236689461280456705,False,https://t.co/RmypuaaJoh,en,March,"['good', 'company', 'whether', 'home', 'sophie', 'ellagrace', 'office', 'team', 'surrounded', 'strong', 'talented', 'women', 'remarkable', 'women', 'pmo', 'working', 'build', 'future', 'everyone', 'thank', '#iwd2020']"
"Today, we celebrate all the incredible women &amp; girls who are challenging norms and changing our country for the better. It’s #BecauseOfYou that we have taken, and will keep taking, steps towards making real &amp; lasting gender equality a reality. #IWD2020",308,2020-03-08 13:11:42,Twitter Media Studio,5863,1086,JustinTrudeau,1236640737586032640,False,https://t.co/x1RYC4yZuA,en,March,"['celebrate', 'incredible', 'women', 'girls', 'challenging', 'norms', 'changing', 'country', '#becauseofyou', 'taken', 'taking', 'steps', 'towards', 'making', 'real', 'lasting', 'gender', 'equality', 'reality', '#iwd2020']"
"Today in Ottawa, we sat down together to continue the work on priorities including infrastructure, language revitalization, land claims implementation, and more:",185,2020-03-07 02:11:23,Twitter for iPhone,224,38,JustinTrudeau,1236112178211676166,False,https://t.co/N2wjHOCdcj,en,March,"['ottawa', 'sat', 'together', 'continue', 'work', 'priorities', 'infrastructure', 'language', 'revitalization', 'land', 'claims', 'implementation']"
"In 2017, we worked with Inuit leadership to create the Inuit-Crown Partnership Committee to co-develop solutions to issues facing communities across Inuit Nunangat.",188,2020-03-07 02:11:23,Twitter for iPhone,812,107,JustinTrudeau,1236112175737057281,False,https://t.co/QyTNJTe1A1,en,March,"['2017', 'worked', 'inuit', 'leadership', 'create', 'inuitcrown', 'partnership', 'committee', 'codevelop', 'solutions', 'issues', 'facing', 'communities', 'across', 'inuit', 'nunangat']"
"A legend on and off the ice, in Montreal and beyond, Henri Richard was one of the fiercest competitors in hockey history. And as an 11-time Stanley Cup champion, he set a record that no one has matched. Rest in peace, Pocket Rocket.",232,2020-03-06 21:28:49,Twitter Web App,3253,364,JustinTrudeau,1236041065523744769,False,,en,March,"['legend', 'ice', 'montreal', 'beyond', 'henri', 'richard', 'fiercest', 'competitors', 'hockey', 'history', '11time', 'stanley', 'cup', 'champion', 'set', 'record', 'matched', 'rest', 'peace', 'pocket', 'rocket']"
"We use our cell phones every day - to get work done, to stay in touch with friends, and to check in on family. But Canadians are paying too much for their wireless services. So yesterday, @NavdeepSBains announced the steps we’re taking to cut cell phone bills by 25%. ⤵️",294,2020-03-06 20:50:33,Twitter Web App,2111,366,JustinTrudeau,1236031437410914307,False,https://t.co/ozVTQ86C6Q,en,March,"['use', 'cell', 'phones', 'work', 'stay', 'touch', 'friends', 'check', 'family', 'canadians', 'paying', 'wireless', 'services', 'yesterday', '@navdeepsbains', 'announced', 'steps', 'taking', 'cut', 'cell', 'phone', 'bills', '25']"
"For three decades, from the Greater Victoria School Board to the Government of British Columbia, @carolejames has served her community and her province with strength and courage. My thoughts are with her and her loved ones as she faces this challenge with that same resolve.",298,2020-03-06 18:15:11,Twitter Web App,614,116,JustinTrudeau,1235992336020254720,False,https://t.co/evHqzrZbn8,en,March,"['decades', 'greater', 'victoria', 'school', 'board', 'government', 'british', 'columbia', '@carolejames', 'served', 'community', 'province', 'strength', 'courage', 'thoughts', 'loved', 'ones', 'faces', 'challenge', 'resolve']"
"Happy birthday, Fred. I hope you’re having an extraordinary birthday. And thanks to the thousands of people from across Canada and around the world who gave this Canadian hero the celebration he deserves!",228,2020-03-06 16:27:16,Twitter Web App,1084,138,JustinTrudeau,1235965177465577472,False,https://t.co/0cTk6fHo7B,en,March,"['happy', 'birthday', 'fred', 'hope', 'extraordinary', 'birthday', 'thanks', 'thousands', 'people', 'across', 'canada', 'world', 'gave', 'canadian', 'hero', 'celebration', 'deserves']"
"In Scarborough and across the country, Chinese-Canadians have helped make our communities stronger and more vibrant. Thanks for the good food, great company, and even better conversations at Very Fair Seafood Cuisine this afternoon.",256,2020-03-06 01:02:42,Twitter for iPhone,2543,285,JustinTrudeau,1235732506277797888,False,https://t.co/Qmq46unaZ4,en,March,"['scarborough', 'across', 'country', 'chinesecanadians', 'helped', 'communities', 'stronger', 'vibrant', 'thanks', 'good', 'food', 'great', 'company', 'conversations', 'fair', 'seafood', 'cuisine', 'afternoon']"
"After working hard your entire life, you should be able to focus on the people &amp; things you love when you retire. And @_DebSchulte will always advocate for your needs. Get to know the aerospace engineer-turned-Minister of Seniors:",258,2020-03-05 21:30:24,Twitter Web App,424,69,JustinTrudeau,1235679077459259396,False,https://t.co/VgB1Vo2tKR,en,March,"['working', 'hard', 'entire', 'life', 'able', 'focus', 'people', 'love', 'retire', '@_debschulte', 'advocate', 'needs', 'aerospace', 'engineerturnedminister', 'seniors']"
"Javier Pérez de Cuéllar dedicated his life to promoting universal human rights &amp; building a more peaceful world, and his legacy will live on for generations. My deepest condolences to his family &amp; all those whose lives were touched by his remarkable work.",287,2020-03-05 20:34:08,Twitter Web App,305,85,JustinTrudeau,1235664916977250315,False,https://t.co/2s5SxHkCDC,en,March,"['javier', 'pérez', 'de', 'cuéllar', 'dedicated', 'life', 'promoting', 'universal', 'human', 'rights', 'building', 'peaceful', 'world', 'legacy', 'live', 'generations', 'deepest', 'condolences', 'family', 'whose', 'lives', 'touched', 'remarkable', 'work']"
"Mike Babad was known for his humour, his insights, and his energy. And as an author, columnist, editor, and mentor, his contributions to journalism in Canada were vast and will not be forgotten. My thoughts are with his family, friends, and colleagues as they mourn his passing.",278,2020-03-05 19:57:28,Twitter Web App,631,116,JustinTrudeau,1235655691609632768,False,,en,March,"['mike', 'babad', 'known', 'humour', 'insights', 'energy', 'author', 'columnist', 'editor', 'mentor', 'contributions', 'journalism', 'canada', 'vast', 'forgotten', 'thoughts', 'family', 'friends', 'colleagues', 'mourn', 'passing']"
"Since 2015, over 1 million Canadians have been lifted out of poverty. And that means more families have more money in their pockets, more seniors can enjoy their retirement, and more young people - like those we met at @esbgc today - are able to reach their full potential.",297,2020-03-05 19:04:03,Twitter Web App,1457,183,JustinTrudeau,1235642245547732994,False,https://t.co/5YesRZedYd,en,March,"['2015', '1', 'million', 'canadians', 'lifted', 'poverty', 'means', 'families', 'money', 'pockets', 'seniors', 'enjoy', 'retirement', 'young', 'people', '@esbgc', 'able', 'reach', 'full', 'potential']"
"Climate change is a challenge that’s forcing companies to rethink how they do business, but it’s also an opportunity for them to innovate &amp; be more sustainable. And in Saint-Jerome, @LionElectricCo is an example of how Canadian ingenuity can help us tackle the climate crisis.",304,2020-03-04 22:47:09,Twitter Media Studio,2175,356,JustinTrudeau,1235336003029733379,False,https://t.co/SzdvJD00oE,en,March,"['climate', 'change', 'challenge', 'forcing', 'companies', 'rethink', 'business', 'opportunity', 'innovate', 'sustainable', 'saintjerome', '@lionelectricco', 'example', 'canadian', 'ingenuity', 'help', 'tackle', 'climate', 'crisis']"
"Our top priority is keeping Canadians safe. With COVID-19 spreading around the world, we are creating a new Cabinet committee to build on the work we’ve been doing to prevent &amp; limit the spread of the virus in Canada, and to monitor its economic impacts.",282,2020-03-04 13:56:31,Twitter for iPhone,1768,390,JustinTrudeau,1235202464959340544,False,https://t.co/IduoI0VXxu,en,March,"['top', 'priority', 'keeping', 'canadians', 'safe', 'covid19', 'spreading', 'world', 'creating', 'new', 'cabinet', 'committee', 'build', 'work', 'prevent', 'limit', 'spread', 'virus', 'canada', 'monitor', 'economic', 'impacts']"
"To the newest members of our Canadian family: Thank you for choosing Canada. You are making our country stronger and our future brighter, and I am so glad we could celebrate the beginning of your next chapter together in Nova Scotia.",257,2020-03-04 00:03:46,Twitter Media Studio,10468,1734,JustinTrudeau,1234992897533108229,False,https://t.co/cNGX2d5Ddt,en,March,"['newest', 'members', 'canadian', 'family', 'thank', 'choosing', 'canada', 'making', 'country', 'stronger', 'future', 'brighter', 'glad', 'could', 'celebrate', 'beginning', 'next', 'chapter', 'together', 'nova', 'scotia']"
"Canada’s future depends on our young people being able to turn their talents into careers &amp; ideas into results. By investing in the Youth Employment and Skills Strategy, we’re helping tens of thousands of young Canadians gain the skills to do just that:",305,2020-03-03 16:34:30,Twitter Web App,912,173,JustinTrudeau,1234879835006214145,False,https://t.co/I9XrOZFLEz,en,March,"['canadas', 'future', 'depends', 'young', 'people', 'able', 'turn', 'talents', 'careers', 'ideas', 'results', 'investing', 'youth', 'employment', 'skills', 'strategy', 'helping', 'tens', 'thousands', 'young', 'canadians', 'gain', 'skills']"
"We’re making it more affordable for Canadian businesses to switch to zero-emission technologies. From mining to transportation to agriculture, the incentive we proposed today would help companies save money &amp; reduce emissions. Get the details:",271,2020-03-03 00:06:31,Twitter for iPhone,1110,223,JustinTrudeau,1234631200125394944,False,https://t.co/ylH6W4SP1Z,en,March,"['making', 'affordable', 'canadian', 'businesses', 'switch', 'zeroemission', 'technologies', 'mining', 'transportation', 'agriculture', 'incentive', 'proposed', 'help', 'companies', 'save', 'money', 'reduce', 'emissions', 'details']"
"Mining has long been a building block of the Canadian economy. And now more than ever, it has an important role to play in our transition to a cleaner future. Today at #PDAC2020, we spoke about the opportunity Canada has to be the world’s cleanest supplier of metals &amp; minerals.",306,2020-03-02 23:49:03,Twitter for iPhone,933,178,JustinTrudeau,1234626806520483840,False,https://t.co/cs27PXMMmD,en,March,"['mining', 'building', 'block', 'canadian', 'economy', 'important', 'role', 'play', 'transition', 'cleaner', 'future', '#pdac2020', 'spoke', 'opportunity', 'canada', 'worlds', 'cleanest', 'supplier', 'metals', 'minerals']"
"We said we’d do it. And we did it. More than 1 million Canadians have been lifted out of poverty since 2015 - including 334,000 kids.",157,2020-02-29 23:03:41,Twitter for iPhone,4625,734,JustinTrudeau,1233890614879703041,False,https://t.co/JoQfw4ilKb,en,February,"['wed', '1', 'million', 'canadians', 'lifted', 'poverty', '2015', '334000', 'kids']"
"We negotiated a good deal with the US and Mexico - the new NAFTA will protect jobs, support workers, and create more opportunities for businesses across the country. We’re focused on ratifying this deal as quickly as possible so all Canadians can feel its benefits.",265,2020-02-29 18:24:52,Twitter for iPhone,537,78,JustinTrudeau,1233820445612396544,False,,en,February,"['negotiated', 'good', 'deal', 'mexico', 'new', 'nafta', 'protect', 'jobs', 'support', 'workers', 'create', 'opportunities', 'businesses', 'across', 'country', 'focused', 'ratifying', 'deal', 'quickly', 'possible', 'canadians', 'feel', 'benefits']"
"We’re building a cleaner tomorrow by supporting clean tech in Manitoba, making homes more energy efficient in Nova Scotia, protecting nature in PEI, and building electric vehicle charging stations across central and western Canada.",231,2020-02-29 18:24:51,Twitter for iPhone,544,74,JustinTrudeau,1233820444375080961,False,,en,February,"['building', 'cleaner', 'tomorrow', 'supporting', 'clean', 'tech', 'manitoba', 'making', 'homes', 'energy', 'efficient', 'nova', 'scotia', 'protecting', 'nature', 'pei', 'building', 'electric', 'vehicle', 'charging', 'stations', 'across', 'central', 'western', 'canada']"
"In December, we announced the Canada-Ontario Housing Benefit to help Ontarians with their housing costs. And across Canada, we’re investing in affordable housing to make sure everyone has a safe &amp; affordable place to call home.",231,2020-02-29 18:24:51,Twitter for iPhone,256,43,JustinTrudeau,1233820443108421634,False,,en,February,"['december', 'announced', 'canadaontario', 'housing', 'benefit', 'help', 'ontarians', 'housing', 'costs', 'across', 'canada', 'investing', 'affordable', 'housing', 'everyone', 'safe', 'affordable', 'place', 'call', 'home']"
"We recently lifted a drinking water advisory that had been in place for 17 years, the 88th long-term advisory lifted since 2015. 149 short-term advisories have also been lifted. But our work will not be done until every person living on reserve has access to clean drinking water.",280,2020-02-29 18:24:51,Twitter for iPhone,336,49,JustinTrudeau,1233820441908842502,False,,en,February,"['recently', 'lifted', 'drinking', 'water', 'advisory', 'place', '17', '88th', 'longterm', 'advisory', 'lifted', '2015', '149', 'shortterm', 'advisories', 'lifted', 'work', 'person', 'living', 'reserve', 'access', 'clean', 'drinking', 'water']"
"We cut taxes for the middle class. It was the first thing we did as a government in 2015, and it helped to lift more than 1 million Canadians out of poverty. And that’s exactly why we did it again in 2019.",205,2020-02-29 18:24:50,Twitter for iPhone,334,60,JustinTrudeau,1233820440684060672,False,,en,February,"['cut', 'taxes', 'middle', 'class', 'thing', 'government', '2015', 'helped', 'lift', '1', 'million', 'canadians', 'poverty', 'exactly', '2019']"
"Yesterday marked 100 days since the new Cabinet was sworn in. And in that time, we’ve been focused on building a Canada where everyone has an equal chance to succeed. Check out this thread to see what we’ve been up to over the past few months: 👇",245,2020-02-29 18:24:50,Twitter for iPhone,2519,325,JustinTrudeau,1233820438482096128,False,,en,February,"['yesterday', 'marked', '100', 'days', 'new', 'cabinet', 'sworn', 'focused', 'building', 'canada', 'everyone', 'equal', 'chance', 'succeed', 'check', 'thread', 'past', 'months']"
Foreign direct investment in Canada increased by more than 18% last year - that’s 42.5% higher than the 10-year average. It’s clear investors around the world see Canada as one of the best places to invest. And that’s great news for our workforce &amp; businesses across the country.,307,2020-02-28 18:26:20,Twitter Web App,2455,600,JustinTrudeau,1233458427881410561,False,https://t.co/AXOoFMYxqk,en,February,"['foreign', 'direct', 'investment', 'canada', 'increased', '18', 'year', '425', 'higher', '10year', 'average', 'clear', 'investors', 'world', 'canada', 'best', 'places', 'invest', 'great', 'news', 'workforce', 'businesses', 'across', 'country']"
"Happy birthday to this big guy who’s afraid of nothing and ready for anything. Je t’aime, Hadrien.",122,2020-02-28 13:19:16,Twitter for iPhone,9596,503,JustinTrudeau,1233381152821522433,False,https://t.co/RTCh3RrPNg,en,February,"['happy', 'birthday', 'big', 'guy', 'whos', 'afraid', 'nothing', 'ready', 'anything', 'je', 'taime', 'hadrien']"
"What a remarkable group of talented Canadians. They have inspired and entertained so many of us, and their contributions to our country and our culture are second to none. Congratulations! #GGAwards",222,2020-02-28 01:46:37,Twitter for iPhone,1153,184,JustinTrudeau,1233206842454573058,False,https://t.co/fd2T5g9iqo,en,February,"['remarkable', 'group', 'talented', 'canadians', 'inspired', 'entertained', 'contributions', 'country', 'culture', 'second', 'none', 'congratulations', '#ggawards']"
"From his time on Toronto City Council to his work in the House of Commons and the Senate, David made a lasting impression on so many people. His passing is a tremendous loss for our country &amp; my thoughts are with all who knew him. Read my full statement:",282,2020-02-28 00:22:25,Twitter for iPhone,219,53,JustinTrudeau,1233185649978740741,False,https://t.co/Q55J05HHdp,en,February,"['toronto', 'city', 'council', 'work', 'house', 'commons', 'senate', 'david', 'lasting', 'impression', 'people', 'passing', 'tremendous', 'loss', 'country', 'thoughts', 'full', 'statement']"
"David Smith spent his entire life serving his country. And while he did so much to shape &amp; grow the Liberal Party, it’s a testament to his wisdom &amp; good humour that he was respected by people of all political stripes.",225,2020-02-28 00:22:24,Twitter for iPhone,446,71,JustinTrudeau,1233185648678449152,False,,en,February,"['david', 'smith', 'spent', 'entire', 'life', 'serving', 'country', 'shape', 'grow', 'liberal', 'party', 'testament', 'wisdom', 'good', 'humour', 'respected', 'people', 'political', 'stripes']"
"Governments &amp; leaders need to work together on the things that matter most to Canadians. Next month, @cafreeland and I will meet with premiers &amp; Indigenous leaders to advance clean economic growth, job creation, the fight against climate change, and more.",287,2020-02-27 20:45:59,Twitter for iPhone,682,140,JustinTrudeau,1233131184521195531,False,https://t.co/w7f1lVSVJf,en,February,"['governments', 'leaders', 'work', 'together', 'matter', 'canadians', 'next', 'month', '@cafreeland', 'meet', 'premiers', 'indigenous', 'leaders', 'advance', 'clean', 'economic', 'growth', 'job', 'creation', 'fight', 'climate', 'change']"
"There are only about 400 North Atlantic right whales left in the world - and we need to take action to protect this endangered species. Today, @BernJordanMP and @MarcGarneau announced new measures we’re putting in place to do that. Take a look: ⬇️",271,2020-02-27 18:47:36,Twitter for iPhone,1347,307,JustinTrudeau,1233101392535048192,False,https://t.co/9OIjU9vW7g,en,February,"['400', 'north', 'atlantic', 'whales', 'left', 'world', 'take', 'action', 'protect', 'endangered', 'species', '@bernjordanmp', '@marcgarneau', 'announced', 'new', 'measures', 'putting', 'place', 'take']"
"What do the Canada Child Benefit, the increase to the Guaranteed Income Supplement, and the middle class tax cut have in common? They have helped to lift more than 1 million Canadians out of poverty since 2015. And they continue to help people across the country.",263,2020-02-27 16:15:06,Twitter for iPhone,2329,343,JustinTrudeau,1233063015664230400,False,,en,February,"['canada', 'child', 'benefit', 'increase', 'guaranteed', 'income', 'supplement', 'middle', 'class', 'tax', 'cut', 'common', 'helped', 'lift', '1', 'million', 'canadians', 'poverty', '2015', 'continue', 'help', 'people', 'across', 'country']"
"We are one step closer to ratifying the new NAFTA. In Quebec, this agreement preserves more than $50 billion in exports to the United States, protects the cultural exemption, and is a net gain for our aluminum industry. It’s good news for Quebecers and for all Canadians.",295,2020-02-27 02:11:31,Twitter for iPhone,1434,263,JustinTrudeau,1232850717796335616,False,https://t.co/ZHopRGu3Oi,en,February,"['step', 'closer', 'ratifying', 'new', 'nafta', 'quebec', 'agreement', 'preserves', '50', 'billion', 'exports', 'united', 'states', 'protects', 'cultural', 'exemption', 'net', 'gain', 'aluminum', 'industry', 'good', 'news', 'quebecers', 'canadians']"
"Today, our Liberal team is wearing pink and standing united against bullying and discrimination in all its forms. Because like so many Canadians across the country, we want to build a future that is inclusive and safe for everyone. #PinkShirtDay",269,2020-02-26 21:56:52,Twitter for iPhone,2395,416,JustinTrudeau,1232786633033908230,False,https://t.co/yOGjDunBTw,en,February,"['liberal', 'team', 'wearing', 'pink', 'standing', 'united', 'bullying', 'discrimination', 'forms', 'canadians', 'across', 'country', 'build', 'future', 'inclusive', 'safe', 'everyone', '#pinkshirtday']"
"Now imagine the Big O filled with people 17 times over. That’s how many Canadians right across the country have been lifted out of poverty thanks to the Canada Child Benefit, the increase to the Guaranteed Income Supplement, and the middle class tax cut. And we’re not done yet.",302,2020-02-26 14:32:27,Twitter Web App,2784,514,JustinTrudeau,1232674793901690882,False,https://t.co/a2LMG6drMD,en,February,"['imagine', 'big', 'filled', 'people', '17', 'times', 'canadians', 'across', 'country', 'lifted', 'poverty', 'thanks', 'canada', 'child', 'benefit', 'increase', 'guaranteed', 'income', 'supplement', 'middle', 'class', 'tax', 'cut']"
"One. Million. Canadians. That’s how many people have been lifted out of poverty since 2015. And that’s the largest three-year poverty reduction ever in our country. We’re making progress – and we won’t stop until everyone, from every region, has a real and fair shot at success.",278,2020-02-25 22:01:11,Twitter for iPhone,7304,1006,JustinTrudeau,1232425334525644803,False,,en,February,"['million', 'canadians', 'people', 'lifted', 'poverty', '2015', 'largest', 'threeyear', 'poverty', 'reduction', 'country', 'making', 'progress', 'wont', 'stop', 'everyone', 'region', 'real', 'fair', 'shot', 'success']"
"ICYMI: We’re supporting the recovery of the southern mountain caribou in northeastern BC. Thanks to the leadership of the Saulteau and West Moberly First Nations, we’re moving forward with the province to protect this iconic species. More on @JonathanWNV’s announcement: ⬇️",297,2020-02-25 21:16:30,Twitter Web App,874,181,JustinTrudeau,1232414087222562822,False,https://t.co/Tj2uNXYTXb,en,February,"['icymi', 'supporting', 'recovery', 'southern', 'mountain', 'caribou', 'northeastern', 'bc', 'thanks', 'leadership', 'saulteau', 'west', 'moberly', 'nations', 'moving', 'forward', 'province', 'protect', 'iconic', 'species', '@jonathanwnvs', 'announcement']"
"Yesterday, I spoke with Mayors @doniveson &amp; @nenshi to discuss the decision by Teck Resources Limited, the need to develop our natural resources sustainably, and our commitment to supporting jobs in our national, provincial, and local economies. More here:",284,2020-02-25 20:30:30,Twitter Web App,620,115,JustinTrudeau,1232402510486409216,False,https://t.co/MKMa5ciLez,en,February,"['yesterday', 'spoke', 'mayors', '@doniveson', '@nenshi', 'discuss', 'decision', 'teck', 'resources', 'limited', 'develop', 'natural', 'resources', 'sustainably', 'commitment', 'supporting', 'jobs', 'national', 'provincial', 'local', 'economies']"
