kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
#weservemo,8,2019,6,briefing,16,place,24,good,17,hospitals,12,proud,70,leadership,26,3pm,51,proud,70
call,8,across,6,facebook,16,positive,23,measures,17,response,11,important,70,business,26,update,50,important,70
children,8,#chiefskingdom,6,testing,16,system,23,protect,17,jobs,11,workforce,69,together,25,local,50,workforce,69
help,7,louis,6,distancing,15,give,23,forward,17,williams,11,give,68,morning,25,federal,50,give,68
spouses,7,director,6,hotline,15,families,23,cases,17,another,11,dr,67,governors,25,everyone,47,dr,67
support,7,protect,6,take,14,everyone,22,order,16,year,11,briefing,67,1,25,protect,47,briefing,67
governor,7,students,6,executive,14,4,22,help,16,support,11,#missourisots,67,regarding,25,good,47,#missourisots,67
investment,7,history,6,safety,14,workers,22,take,16,available,11,citizens,67,order,25,reopening,45,citizens,67
#missouriproud,7,committed,6,new,13,april,22,providers,16,move,11,economic,66,leaders,25,support,45,economic,66
trade,7,house,6,greene,13,unemployment,21,facebook,16,week,11,efforts,66,students,24,efforts,45,efforts,66
home,7,week,6,city,13,protect,21,throughout,15,update,11,food,64,provide,23,williams,44,food,64
fire,7,excited,5,facilities,13,budget,20,system,15,hard,11,good,64,press,23,take,44,good,64
violent,7,hard,5,update,13,briefing,20,possible,15,hospitalized,10,2020,64,best,23,@missouri_ng,43,2020,64
early,7,charles,5,together,13,support,20,st,15,needs,10,business,64,tested,22,budget,43,business,64
governors,7,discuss,5,safe,13,karsten,20,federal,15,health,10,reopen,63,businesses,22,tests,42,reopen,63
improve,7,governor,5,#showmestrong,13,medical,20,hospitalized,15,decisions,10,take,63,food,22,randall,42,take,63
growth,7,forward,5,meet,13,business,20,everyone,15,3pm,10,emergency,63,capitol,22,food,42,emergency,63
unemployment,7,tonight,5,personnel,13,st,20,next,15,facilities,10,update,63,home,21,hard,42,update,63
louis,7,chiefs,5,communities,13,safe,20,families,15,everyone,10,hospitals,62,information,21,phase,42,hospitals,62
annual,7,senate,5,ppe,13,update,20,hard,15,efforts,10,states,61,federal,21,families,41,states,61
billion,7,improve,5,providers,12,williams,20,medical,14,dollars,10,hard,61,social,21,louis,41,hard,61
without,7,agencies,5,students,12,reopening,20,reopen,14,1,10,1,61,mike,21,move,41,1,61
#missouriforward,7,little,5,schools,12,part,19,goal,14,randall,10,3pm,61,office,21,cases,40,3pm,61
across,7,tour,5,guidance,12,guidelines,19,response,14,department,10,year,60,another,21,system,40,year,60
services,7,happy,5,federal,12,food,19,move,14,safe,10,another,60,efforts,21,another,39,another,60
2020,6,employees,5,school,12,risk,19,@missouri_ng,14,city,10,city,60,call,20,critical,39,city,60
capitol,6,budget,5,spread,12,sandy,19,citizens,14,ppe,10,everyone,58,agriculture,20,yesterday,38,everyone,58
week,6,next,5,community,12,randall,19,2020,14,care,10,still,58,disaster,20,business,38,still,58
good,6,trump,5,#missouriproud,11,take,19,support,14,together,10,families,57,week,20,medical,37,families,57
@firstladyteresa,6,thanks,5,stl,11,president,19,dr,13,protests,10,capacity,56,military,19,safety,37,capacity,56
honored,6,good,5,live,11,show,19,yesterday,13,making,9,communities,56,part,19,place,37,communities,56
celebrate,6,united,5,2020,11,@molabor,18,thank,13,take,9,team,55,parson,19,governor,37,team,55
farmers,6,miss,5,officials,11,proud,18,weekend,13,school,9,system,54,safe,19,response,37,system,54
women,6,congratulations,5,call,11,region,18,monday,13,social,9,school,54,facebook,19,available,37,school,54
legislative,6,development,5,economic,10,private,18,per,13,continues,9,safety,54,nation,19,providers,37,safety,54
citizens,6,federal,5,statewide,10,louis,18,critical,13,development,9,provide,53,resources,19,proud,36,provide,53
programs,6,hear,5,states,10,safety,17,distance,13,press,9,program,53,take,19,law,36,program,53
future,6,efforts,5,commercial,10,begin,17,employees,13,officers,9,facilities,52,march,19,1,36,facilities,52
industry,6,administrations,5,leaders,10,provide,17,business,13,yesterday,9,providers,52,hard,19,facilities,35,providers,52
bridge,6,welcome,5,important,10,@mopublicsafety,17,masks,13,fair,9,morning,52,family,19,emergency,35,morning,52
missourians,6,young,5,administration,10,providers,17,randall,13,infrastructure,9,members,51,thanks,18,citizens,35,members,51
chiefs,6,issues,4,efforts,10,cases,17,williams,13,protect,9,budget,51,#missouriforward,18,essential,34,budget,51
@chiefs,6,major,4,morning,10,move,16,prepared,12,afternoon,9,critical,51,important,18,workers,33,critical,51
students,6,participate,4,million,10,funding,16,smart,12,teams,9,mike,50,children,18,2020,33,mike,50
leadership,6,enforcement,4,national,10,hard,16,remember,12,throughout,9,move,50,@realdonaldtrump,18,states,32,move,50
leaders,6,entire,4,steps,9,healthcare,16,services,12,joined,8,williams,50,forward,18,throughout,32,williams,50
transportation,6,afternoon,4,family,9,yesterday,16,briefing,12,test,8,law,50,honored,18,show,32,law,50
event,6,credit,4,stats,9,statewide,16,counties,12,kansas,8,tested,49,executive,17,4,32,tested,49
making,6,school,4,nation,9,include,16,guidance,12,progress,8,@missouri_ng,49,good,17,news,31,@missouri_ng,49
