kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
best,3,poor,1,good,2,discussing,4,nome,4,health,2,tests,11,put,4,hosting,9,tests,11
allow,3,effective,1,week,2,covid19,4,yesterday,4,12new,2,communities,11,budget,4,phase,8,communities,11
2019,3,game,1,hosting,2,evening,4,tests,4,across,2,cumulative,11,#akreads,4,approximately,8,cumulative,11
projects,3,priorities,1,jber,2,begin,4,funds,3,encourage,2,22,11,approximately,4,team,8,22,11
court,3,outside,1,encouraged,2,#reopenalaska,3,service,3,federal,2,protect,11,high,4,capacity,8,protect,11
program,3,variety,1,measures,2,response,3,reopening,3,family,2,yesterday,10,nation,4,info,8,yesterday,10
continue,3,alaskatoo,1,give,2,numbers,3,act,3,page,2,people,10,individuals,4,care,7,people,10
addressing,3,leadership,1,@lisamurkowski,2,gt,3,beneville,3,economy,2,5,10,energy,4,information,7,5,10
enforcement,3,bethel,1,latest,2,native,3,across,3,lost,2,alaskan,10,happy,4,working,7,alaskan,10
address,3,deeply,1,@repdonyoung,2,@franklin_graham,3,team,3,hospitalization,2,announced,10,spending,4,tomorrow,7,announced,10
forward,3,understands,1,yesterday,2,system,3,work,3,49total,2,act,10,country,4,yesterday,7,act,10
senate,3,families,1,12,2,methodically,3,friday,3,act,2,aks,10,provide,4,continue,7,aks,10
greatest,3,scheduled,1,anne,2,prayer,3,richard,3,sanitizer,2,economic,10,congratulations,4,2,6,economic,10
environment,3,examine,1,away,2,americans,3,week,3,@akdnr_official,2,local,10,private,4,taking,6,local,10
individuals,3,#sotu,1,adam,2,information,3,info,3,agreement,2,todays,10,children,4,members,6,todays,10
face,2,prosperity,1,community,2,efforts,3,honoring,3,protocols,2,#caresact,10,oil,4,federal,6,#caresact,10
important,2,five,1,private,2,businesses,3,federal,3,11new,2,gt,10,2020,4,social,6,gt,10
remove,2,extraction,1,scheduled,2,students,3,page,3,may,2,recovered,10,governor,4,announced,6,recovered,10
grade,2,congratulations,1,page,2,budget,3,community,3,cares,2,commissioner,10,hall,4,questions,6,commissioner,10
ensure,2,22,1,pandemic,2,deaths,3,serving,3,visit,2,states,10,best,4,guidance,6,states,10
night,2,plane,1,provide,2,battle,3,@annezinkmd,3,12,2,across,10,statewide,4,ongoing,6,across,10
tune,2,country,1,another,2,daily,3,provide,3,grant,2,town,9,stay,4,case,6,town,9
country,2,government,1,announcing,2,mandates,2,#aklng,3,seasonally,2,federal,9,environment,4,cabinet,6,federal,9
nations,2,seagoing,1,tips,2,workwatch,2,updated,3,unemployment,2,response,9,possible,4,communities,6,response,9
initiatives,2,mint,1,zink,2,9,2,25,3,dept,2,hall,9,dr,4,hospitalized,6,hall,9
members,2,based,1,impacted,2,johnson,2,discussing,3,anchorage,2,capacity,9,plan,4,briefings,6,capacity,9
fighting,2,companies,1,isnt,1,crucial,2,virus,3,guidance,2,phase,9,care,4,evening,6,phase,9
goal,2,@varneyco,1,earthquakes,1,success,2,hands,3,1200,2,put,9,facebook,4,ways,6,put,9
issues,2,available,1,goods,1,phase,2,local,3,work,2,info,9,across,4,across,6,info,9
facing,2,frontier,1,patients,1,recovered,2,low,3,discussing,2,good,9,response,4,system,5,good,9
high,2,hear,1,prosperity,1,put,2,legislature,3,stabilize,2,members,9,protecting,4,hospitalizations,5,members,9
development,2,generations,1,proactive,1,give,2,states,3,salmon,2,working,9,announced,4,put,5,working,9
alaskan,2,businesses,1,news,1,@realdonaldtrump,2,individuals,3,eligible,2,discussing,9,court,4,commissioner,5,discussing,9
hire,2,mon,1,without,1,safety,2,submit,3,3,2,providing,8,talk,4,alaskan,5,providing,8
leaders,2,violence,1,crowds,1,f35s,2,business,3,set,2,learn,8,hands,4,virtual,5,learn,8
