kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
thousands,3,protect,2,staff,4,shared,8,move,8,making,8,1,27
bragg,3,flags,2,closed,4,cases,8,another,8,good,7,social,27
country,3,proud,2,federal,4,making,8,working,8,taking,7,country,26
people,3,expansion,2,take,4,assistance,8,safer,8,business,7,hospitals,25
unexpected,3,entire,2,latest,4,times,8,wait,8,order,7,tracing,25
jobs,3,bob,2,future,4,easing,8,governments,8,percent,7,take,24
improve,3,leadership,2,administration,4,community,8,services,8,ones,7,carolinas,24
medical,3,finish,2,food,4,take,7,grateful,8,lost,7,distancing,24
next,3,storms,2,social,4,support,7,wear,8,wearing,7,states,23
raises,3,rural,2,cases,4,food,7,restaurants,7,coronavirus,7,ease,23
compromise,3,progress,2,responding,4,hard,7,wearing,7,safely,7,federal,23
week,3,guard,2,new,4,data,7,officers,7,reported,7,move,23
flags,2,negotiate,2,healthcare,4,partnership,7,rules,7,safe,7,trends,22
honor,2,2,2,unprecedented,4,strong,7,wash,7,social,7,weeks,22
support,2,prepare,2,stop,4,year,7,hard,7,working,7,service,22
makes,2,emergencies,2,grateful,4,workers,7,companies,7,local,7,plan,21
lynn,2,history,2,tough,4,learning,7,able,7,economic,7,unemployment,21
helped,2,states,2,grocery,3,guidance,7,new,7,capacity,6,executive,21
ones,2,young,2,hospital,3,updates,7,rc,7,died,6,assistance,21
difference,2,across,2,weeks,3,medical,7,facilities,7,access,6,hospital,21
heavy,2,legislative,2,takeout,3,ways,7,ive,7,weekend,6,especially,20
pass,2,home,2,deeply,3,play,6,families,7,tests,6,jobs,20
visit,2,corporate,2,211,3,supplies,6,training,7,highest,6,difficult,20
leave,2,inspire,2,doctors,3,capacity,6,customers,7,feet,6,covering,20
soldiers,2,national,2,closing,3,key,6,tracing,7,florence,6,yesterday,20
provides,2,antonios,2,carolinas,3,hospital,6,frontline,7,fight,6,everyone,20
workforce,2,earn,2,relief,3,difficult,6,10,7,women,6,strong,20
games,2,prayers,2,step,3,actions,6,especially,7,difficult,6,justice,20
affordable,2,209,2,10,3,briefing,6,fight,6,racism,6,data,20
carolinas,2,critical,2,action,3,phase,6,support,6,men,6,budget,20
