kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
congressman,3,system,5,find,5,als,7,additional,3,programs,3,#coronavirus,20
full,3,old,5,encourage,5,provide,7,great,3,months,3,encourage,20
major,3,justice,5,distancing,5,task,7,working,3,health,3,ive,20
pleasure,2,challenges,5,school,5,social,7,3,3,unprecedented,3,stay,20
important,2,program,5,new,5,distancing,7,safe,3,great,3,distancing,19
able,2,health,5,harris,5,team,7,@al_labor,3,#bebest,3,businesses,19
regional,2,college,5,place,5,home,6,hs,3,work,3,students,19
commission,2,legislature,5,service,5,resource,6,@alhospitals,3,take,3,resources,19
#alwx,2,accountability,5,stay,5,appreciate,6,2020,3,family,3,march,19
awarded,2,great,5,spread,5,take,6,crisis,3,foster,3,alabamas,19
biggest,2,leadership,5,social,5,press,6,country,3,mental,3,team,19
#strongstartstrongfinish,2,alerts,4,businesses,5,force,6,times,3,funding,3,2020,19
award,2,change,4,conference,5,members,6,phase,3,complete,3,spread,19
support,2,build,4,#2020census,5,emergency,6,members,3,@alabamaachieves,3,economy,19
god,2,provide,4,visit,5,efforts,6,athletic,3,law,3,folks,18
challenges,2,administration,4,full,5,pandemic,6,across,3,providing,3,appreciate,18
american,2,informed,4,public,5,please,6,expanded,3,special,3,live,18
county,2,nation,4,watch,5,questions,6,congrats,3,coverage,2,program,18
business,2,criminal,4,neighbors,5,friends,6,@alabamagrocers,3,care,2,education,18
effort,2,lets,4,march,5,good,6,issued,3,times,2,fellow,17
team,2,learn,4,regarding,5,economic,6,2,3,fathers,2,harris,17
companies,2,flag,4,emergency,5,business,6,monday,3,17,2,family,17
@secretarycarson,2,efforts,4,services,5,stay,6,good,3,encouraged,2,public,17
congratulations,2,tune,4,resource,4,coronavirus,5,high,3,establish,2,governor,17
future,2,service,4,live,4,committee,5,still,3,enjoy,2,forward,17
national,2,als,4,3,4,hosting,5,remember,3,#ruralal,2,home,17
applaud,2,ive,4,primary,4,hand,5,different,3,partners,2,citizens,17
members,2,future,4,#alsboe,4,use,5,watch,3,families,2,@alabamaachieves,17
talk,2,life,4,proud,4,still,5,ive,3,remember,2,taking,16
address,2,century,4,learn,4,ppe,5,pandemic,3,coronavirus,2,crisis,16
decade,2,funding,4,president,4,remember,5,class,3,important,2,assistance,16
@drakeeileen,2,strong,4,@alabamaema,4,partnership,5,honor,3,100,2,call,16
enjoyed,2,@alabamaachieves,4,students,4,find,5,spread,3,farmers,2,service,16
supporting,2,additional,4,#sboe,4,watch,5,full,3,ive,2,act,16
#aledchat,2,women,4,available,4,tool,5,harris,3,soldiers,2,community,16
#rebuildal,2,mental,4,support,4,local,5,hard,3,input,2,honor,16
big,2,encourage,4,@vp,4,folks,5,live,3,officially,2,remember,16
community,2,still,4,website,4,morning,5,halfstaff,3,@alfafarmers,2,#strongstartstrongfinish,16
strengthen,2,programs,4,#strongstartstrongfinish,4,response,5,w,3,career,2,still,16
city,2,john,4,mr,4,encourage,5,urge,3,indeed,2,best,15
successes,2,across,4,join,4,news,5,funding,3,awarding,2,lets,15
century,2,yes,3,@adeca,4,@madeinal,5,dr,3,@alpublichealth,2,good,15
technology,2,#thinblueline,3,6,4,#althanksyou,5,serving,3,gaps,2,information,15
education,2,expand,3,morning,4,severe,5,unemployment,3,encourage,2,funding,15
strong,2,increase,3,practicing,4,options,5,news,3,@usarmy,2,#2020census,15
council,2,importance,3,part,4,claims,5,amendment,3,children,2,office,15
life,2,sign,3,challenging,4,life,5,stay,3,hear,2,watch,15
word,2,recently,3,7,4,wellbeing,5,maintain,3,development,2,april,15
learn,2,committed,3,workers,4,practice,4,receive,3,leaders,2,join,15
stay,2,alabamians,3,press,4,responders,4,flags,3,face,2,@madeinal,15
working,2,@potus,3,provide,4,30,4,resource,2,find,2,leadership,14
apprenticeship,2,kimberly,3,scott,4,participate,4,students,2,services,2,everyone,14
spread,2,calling,3,governors,4,face,4,year,2,precautions,2,safe,14
alabamians,2,website,3,practice,4,governors,4,celebrate,2,submit,2,unemployment,14
