kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
presidential,5,russia,5,league,5,article,4,white,4,presidential,5,government,28,article,14,night,12,government,28
republican,5,threat,5,million,5,video,4,million,4,candidate,5,york,27,history,14,hard,11,york,27
american,5,house,5,article,5,trying,4,patients,4,illegal,5,bill,27,house,14,republican,11,bill,27
trying,5,york,5,team,5,war,4,officially,4,shooting,5,article,27,republican,13,court,11,article,27
york,4,department,5,best,5,big,4,reporting,4,usa,5,russia,27,important,13,security,11,russia,27
government,4,man,5,super,5,year,4,report,4,election,5,party,26,donald,13,job,11,party,26
senate,4,sanders,5,pay,5,four,4,clinic,4,little,5,donald,26,americans,12,bill,11,donald,26
drug,4,released,5,country,4,play,4,fbi,4,russia,5,fbi,25,win,12,election,10,fbi,25
india,4,history,5,justice,4,another,4,donald,4,white,5,media,25,working,12,million,10,media,25
important,4,americans,4,trying,4,order,4,house,4,death,5,white,25,york,12,work,10,white,25
house,4,report,4,coming,4,citizens,4,turn,4,decision,5,report,24,political,11,war,10,report,24
clinton,4,1,4,major,4,electric,4,thousands,4,war,5,history,24,help,11,americans,10,history,24
lot,4,pay,4,rugby,4,help,4,senate,4,security,5,security,24,white,11,report,10,security,24
republicans,4,election,4,job,4,democratic,4,night,4,trying,5,important,24,security,11,trying,10,important,24
women,4,chicago,4,awesome,4,white,4,care,4,partner,4,big,23,bill,10,donald,10,big,23
working,4,donald,4,nfl,4,enter,4,hard,4,democratic,4,americans,23,media,10,year,9,americans,23
year,4,fbi,4,looks,4,thursday,4,mayo,4,massive,4,best,23,country,10,fbi,9,best,23
court,4,bad,4,women,4,terrorist,4,closely,4,russian,4,trying,23,trying,10,article,9,trying,23
2016,4,thing,4,fact,4,attacks,4,washington,4,countries,4,help,22,2016,9,law,9,help,22
official,4,bill,4,washington,4,friday,4,job,4,islamic,4,political,22,military,9,government,9,political,22
federal,4,party,4,virginia,4,name,4,friends,3,party,4,fake,21,presidential,9,senate,9,fake,21
health,4,win,4,bill,4,state,4,heroes,3,department,4,city,20,provide,9,money,9,city,20
war,4,military,4,development,4,nations,4,search,3,democrats,4,thing,20,pay,9,political,9,thing,20
fbi,4,committee,4,news,4,fire,4,incredible,3,agency,4,job,20,campaign,9,may,9,job,20
taliban,4,possible,4,senate,4,hard,4,state,3,congressional,4,campaign,20,million,8,thing,9,campaign,20
talk,4,use,4,health,4,rates,3,administration,3,bill,4,million,20,report,8,friend,9,million,20
americans,4,think,3,tough,4,department,3,security,3,texas,4,night,19,justice,8,york,9,night,19
ukraine,4,times,3,jobs,4,continue,3,2011,3,trade,4,hard,19,best,8,next,9,hard,19
article,4,football,3,americans,4,may,3,federal,3,hoax,4,washington,19,team,8,thank,8,washington,19
secretary,4,12,3,2016,4,taken,3,amazing,3,friend,4,presidential,18,administration,8,campaign,8,presidential,18
killing,4,night,3,thought,3,budget,3,expand,3,dangerous,4,thank,18,washington,8,another,8,thank,18
hope,3,money,3,2,3,important,3,destroy,3,may,4,court,17,women,8,week,8,court,17
@oann,3,governor,3,important,3,work,3,democrats,3,year,4,america,17,given,8,north,8,america,17
ohio,3,carolina,3,atlanta,3,friend,3,class,3,million,4,released,17,health,8,investigation,8,released,17
@,3,called,3,weeks,3,atlanta,3,obama,3,job,4,win,17,radical,8,order,8,win,17
#maga,3,big,3,election,3,town,3,investigation,3,told,4,law,17,bad,8,happened,8,law,17
fantastic,3,radical,3,member,3,sanders,3,shows,3,obama,4,may,17,america,8,please,8,may,17
nuclear,3,primary,3,baltimore,3,supreme,3,court,3,lot,4,year,17,thank,7,democratic,8,year,17
using,3,former,3,away,3,hampshire,3,failing,3,decided,4,former,16,friday,7,possible,8,former,16
spoke,3,decided,3,life,3,david,3,check,3,tax,4,war,16,guy,7,thousands,8,war,16
military,3,@,3,nation,3,devastating,3,debate,3,hope,3,work,16,fake,7,take,8,work,16
post,3,may,3,york,3,50,3,fact,3,organization,3,end,16,defense,7,russia,8,end,16
club,3,stop,3,archive,3,investigation,3,power,3,power,3,fact,15,law,7,show,8,fact,15
mental,3,name,3,partner,3,city,3,media,3,thank,3,committee,15,clinton,7,best,8,committee,15
investigating,3,michigan,3,taken,3,donald,3,california,3,tremendous,3,times,15,nations,7,tax,8,times,15
radical,3,mike,3,destroyed,3,security,3,election,3,fbi,3,show,15,hard,7,presidential,8,show,15
friday,3,officially,3,everyone,3,food,3,information,3,wrote,3,called,15,may,7,usa,8,called,15
biggest,3,local,3,good,3,beautiful,3,announce,3,james,3,think,15,china,7,man,7,think,15
series,3,guy,3,promote,3,committee,3,highly,3,2016,3,nations,15,everyone,7,full,7,nations,15
romney,3,5,3,men,3,move,3,jobs,3,community,3,order,15,major,7,biggest,7,order,15
smith,3,join,3,guy,3,isis,3,military,3,continue,3,pay,15,use,7,nations,7,pay,15
washington,3,third,3,presidential,3,north,3,times,3,illegally,3,announce,14,nation,7,continue,7,announce,14
world,3,interest,3,donald,3,leader,3,start,3,senate,3,economy,14,announced,7,turn,7,economy,14
announced,3,approve,3,business,3,watch,3,team,3,passed,3,everyone,14,1,7,dangerous,7,everyone,14
climate,3,enforcement,3,report,3,family,3,happy,3,congressman,3,women,14,republicans,7,power,7,women,14
end,3,given,3,experience,3,afraid,3,economy,3,donald,3,health,14,super,7,party,7,health,14
million,3,voted,3,hard,3,congress,3,labor,3,tell,3,money,14,investigating,7,important,7,money,14
china,3,old,3,white,3,making,3,valley,3,qualified,3,north,14,job,7,left,7,north,14
real,3,top,3,call,3,job,3,acquired,3,wonderful,3,investigation,14,released,7,help,7,investigation,14
investigation,3,2,3,number,3,left,3,case,3,man,3,nfl,14,year,7,fact,7,nfl,14
crimes,3,community,3,history,3,victory,3,republican,3,gift,3,take,14,good,6,closely,7,take,14
hard,3,hurricanes,3,help,3,bernie,3,hope,3,put,3,provide,14,pass,6,washington,7,provide,14
help,3,investigation,3,security,3,tax,3,might,3,investigating,3,2016,14,economic,6,following,7,2016,14
lives,3,public,3,china,3,american,3,star,3,happy,3,reserve,14,league,6,texas,7,reserve,14
issues,3,step,3,hillary,3,fiscal,3,battle,3,press,3,congress,14,@,6,latest,7,congress,14
usa,3,dnc,3,become,3,killed,3,full,3,left,3,investigating,14,making,6,happy,7,investigating,14
dr,3,bernie,3,thank,3,arrested,3,police,3,american,3,story,14,investigation,6,little,7,story,14
words,3,everyone,3,announced,3,dead,3,recently,3,alien,3,nation,14,congress,6,history,7,nation,14
set,3,reserve,3,resources,3,protect,3,important,3,hated,3,week,14,set,6,russian,6,week,14
security,3,america,2,left,3,id,3,heard,3,hillary,3,business,14,enforcement,6,hope,6,business,14
weapons,3,changes,2,england,3,history,3,forward,3,story,3,another,14,reserve,6,released,6,another,14
congress,3,understand,2,obama,3,week,3,fake,3,street,3,possible,14,late,6,young,6,possible,14
forced,3,weather,2,government,3,3,3,river,2,reserve,3,team,14,millions,6,reporting,6,team,14
arrested,3,communications,2,act,3,world,3,helping,2,north,3,lot,13,nfl,6,committee,6,lot,13
family,3,blaming,2,may,3,word,3,john,2,wall,3,dr,13,times,6,care,6,dr,13
