kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
increase,2,calls,1,#stayhome,3,officials,6,lives,3,department,3,directive,13
taking,2,refinery,1,everyone,3,strong,6,@nnpreznez,3,sense,3,year,13
economically,2,legislators,1,recommendations,3,friends,6,colorcoded,3,multicultural,3,remain,12
raise,2,leaders,1,means,3,county,5,phase,3,volume,3,place,12
1847,2,win,1,thank,3,decisions,5,@nnvplizer2019,2,numerous,2,travel,12
commend,2,ive,1,assessing,3,closely,5,closed,2,law,2,economic,12
hear,2,event,1,information,3,groups,5,recovery,2,revenue,2,yellow,12
legislators,2,district,1,virus,3,good,5,current,2,funding,2,ensure,12
mental,2,encourage,1,friends,3,urgent,5,protecting,2,appreciate,2,exercise,12
congratulations,2,beloved,1,staying,3,form,5,protests,2,rest,2,million,12
efficiency,2,medical,1,please,3,economy,5,area,2,across,2,moderate,12
families,2,responsibility,1,taking,3,available,5,passing,2,extreme,2,contact,12
k12,2,programs,1,issued,3,students,5,awful,2,guidelines,2,please,12
dream,2,pamela,1,mass,3,provide,5,agriculture,2,employment,2,safety,12
@slcmayor,1,importance,1,10,3,ppe,5,lowrisk,2,lets,2,education,11
land,1,members,1,daily,3,safe,5,thoughts,2,offers,2,available,11
lost,1,rights,1,big,3,week,5,mobile,2,hospital,2,wearing,11
easy,1,appointed,1,k12,3,slow,5,prevent,2,normal,2,could,11
acclaimed,1,employees,1,save,3,contacts,5,staff,2,#staystrong,2,precautions,11
