kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
security,5,call,4,work,19,states,20,may,14,testing,13,mask,56
holocaust,5,decision,4,healthcare,18,stay,19,closed,14,nys,13,1130am,55
solidarity,5,discrimination,4,care,17,1130am,19,thank,13,fell,13,captioning,54
auschwitz,5,travel,4,tests,16,social,18,et,13,yorkers,13,spread,54
force,4,18883643065,4,hospitals,15,public,18,interpretation,12,health,13,tests,54
justice,4,take,4,positive,15,government,18,asl,12,performed,12,home,52
health,4,confirmed,4,virus,15,lives,17,captioning,12,todays,11,stay,51
love,4,country,4,live,15,#newyorktough,17,symptoms,12,totaltotal,11,positive,51
en,4,people,4,center,15,essential,16,pandemic,12,lead,11,work,50
remember,4,states,4,workers,15,ventilators,15,lost,12,states,11,update,49
tolerance,4,areas,4,professionals,14,ny,13,public,12,phase,10,government,48
honor,4,sign,4,take,14,healthcare,13,help,11,reopening,10,et,47
tax,4,concerns,4,reduce,14,covid19,13,mental,11,work,9,interpretation,47
survivors,4,ensure,4,available,14,covid,12,cases,11,stop,9,asl,47
de,4,lake,4,briefing,13,facts,12,honor,11,justice,9,reopening,43
support,4,stand,4,lives,13,home,12,regions,11,protesters,9,yesterday,43
police,4,coming,4,updates,13,face,11,government,11,curve,8,lost,42
75th,4,cases,4,government,12,save,11,great,11,president,8,law,41
rico,4,#nohateinourstate,4,life,12,virus,11,1,11,et,8,police,41
task,4,ban,4,stop,12,cant,11,care,10,real,8,lives,41
executive,4,risk,4,temporary,12,support,11,covid19,10,peaceful,8,across,39
leave,4,tests,3,order,12,infection,10,essential,10,order,8,save,39
infrastructure,4,multiple,3,protect,12,working,10,video,10,1,8,virus,38
national,4,rights,3,captioning,12,antibody,10,respect,10,abuse,8,working,37
budget,4,proud,3,staff,12,order,10,tested,9,tested,7,social,36
states,4,restore,3,emergency,11,hospital,10,country,9,executive,7,nyc,36
brothers,4,covid19,3,bringing,11,wear,9,communities,9,show,7,covid19,36
ban,4,control,3,supplies,11,still,9,work,9,use,7,hospital,36
work,3,lgbtq,3,rochelle,11,decisions,9,death,9,still,7,take,35
visited,3,received,3,provide,11,executive,9,lives,8,across,7,still,35
voice,3,necessary,3,best,11,protect,9,support,8,record,7,#newyorktough,35
bring,3,snowmobiling,3,continue,11,heroes,8,tell,8,city,7,essential,35
country,3,update,3,working,11,masks,8,working,8,spread,6,order,34
pass,3,protect,3,cant,10,meet,8,masks,8,violence,6,facts,34
equality,3,history,3,social,10,work,8,call,8,year,6,protect,33
federal,3,low,3,nonessential,10,safe,8,nys,8,take,6,healthcare,33
act,3,use,3,school,10,reopening,8,illness,8,week,6,care,33
powerful,3,symptoms,3,test,10,frontline,8,frontline,8,nation,6,support,33
matter,3,morning,3,private,10,without,7,facts,8,good,6,medical,33
people,3,program,3,schools,10,good,7,businesses,8,thank,6,cant,33
el,3,shouldnt,3,labs,10,governor,7,data,8,protest,6,together,32
commemoration,3,policy,3,information,10,needs,7,cant,8,legislation,6,pandemic,32
#nohatenofear,3,effect,3,doctors,10,curve,7,crisis,8,saw,6,stop,31
building,3,hes,3,county,10,spread,7,actions,7,de,6,masks,31
american,3,urge,3,sick,10,best,7,continue,7,progress,6,reopen,31
understand,3,lives,3,facts,10,risk,7,heroes,7,virus,6,distancing,31
attack,3,honor,3,nyc,10,positive,7,staff,7,seeing,6,capacity,30
earthquake,3,hundreds,3,fear,10,together,7,required,7,masks,6,country,30
fighting,3,govt,3,ventilators,10,reopen,7,federal,7,protests,6,safe,30
government,3,#getcountedny,3,response,9,tuned,7,#newyorktough,7,lowest,6,continue,29
sisters,3,name,3,fight,9,grateful,6,across,7,together,6,may,29
sex,3,administrations,3,facilities,9,million,6,safe,7,country,6,call,29
progress,3,water,3,rate,9,yesterday,6,1200pm,7,act,6,1,29
century,3,family,3,call,9,mourn,6,food,7,crisis,5,provide,29
provide,3,legislation,3,businesses,9,may,6,covidrelated,7,floyd,5,best,28
continue,3,negative,3,please,9,number,6,share,6,2,5,year,28
yorks,3,dmv,3,masks,9,across,6,yesterday,6,discrimination,5,hate,28
poland,3,situation,3,calling,9,regional,6,contact,6,force,5,act,27
legislation,3,power,3,fully,9,based,6,children,6,officers,5,phase,27
billion,3,government,3,coronavirus,9,additional,6,rate,6,tune,5,executive,27
island,3,another,3,taking,9,take,6,virus,6,signed,5,confirmed,26
yorker,3,banning,3,nurses,9,deserve,6,americans,6,low,5,ventilators,26
damage,3,home,3,number,9,needed,6,show,6,looting,5,#covid19,26
change,3,zero,3,family,9,scale,6,nursing,6,give,5,community,26
nyers,3,full,3,pandemic,9,rate,6,provide,6,#lgbtq,5,staff,26
create,3,innocent,3,javits,9,thing,6,regional,6,days,5,president,25
ricans,3,everyone,3,together,9,covering,6,part,6,10,5,good,25
increase,3,@dhsgovs,3,part,8,results,6,families,6,covid19,5,rate,25
good,3,announce,3,beds,8,phased,6,protect,6,pandemic,5,stand,24
represent,3,unconscious,2,still,8,stop,6,together,6,plans,5,businesses,24
anniversary,3,eliminate,2,increase,8,believe,6,local,6,making,5,lets,24
communities,3,@vp,2,holding,8,end,5,george,6,#nytough,5,honor,24
