kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
reno,8,congrats,6,response,14,team,14,people,20,detr,14,testing,64
forward,8,country,6,take,14,together,14,working,19,pua,14,emergency,61
local,8,year,5,office,13,unemployment,14,plan,19,morning,13,distancing,61
education,8,hard,5,measures,13,update,13,response,18,businesses,13,protect,61
proud,8,board,5,community,13,grateful,13,data,18,2,13,stay,60
next,7,learn,5,part,13,federal,13,take,17,safe,13,take,60
kathy,7,honor,5,federal,13,proud,13,states,17,board,13,plan,58
office,7,proud,5,live,13,spread,13,please,16,tracing,13,care,58
community,7,thanks,5,tune,13,services,13,remain,16,recovery,12,home,58
leaders,7,reno,5,workers,13,response,13,home,16,phase,12,2,57
hard,7,carson,5,vegas,12,call,13,gaming,16,plan,12,states,57
school,7,attended,5,social,12,making,13,efforts,16,lives,12,1,56
lives,7,public,5,services,12,country,13,able,16,week,12,week,56
lets,7,nvs,5,good,12,safety,12,still,16,black,12,people,54
working,7,health,5,people,12,experts,12,services,16,wear,11,services,54
carson,7,anniversary,5,important,12,protect,12,guidance,15,may,11,please,54
announced,7,families,4,situation,11,good,12,system,15,states,11,pandemic,51
success,7,washington,4,looking,11,business,12,community,15,online,11,service,51
take,6,incl,4,thanks,11,phase,12,capacity,15,hard,11,ty,50
veterans,6,suicide,4,safe,11,staying,11,staff,15,distancing,11,proud,50
world,6,@unlv,4,press,11,criteria,11,claims,15,take,11,forward,49
learn,6,chair,4,stay,11,stay,11,communities,14,steps,10,good,47
dedicated,6,critical,4,close,11,businesses,11,virus,14,medical,10,federal,46
general,6,press,4,families,10,social,11,protect,14,directive,10,#stayhomefornevada,46
visit,6,honored,4,school,10,safe,11,closed,14,continue,10,hard,46
las,6,@nvmuseums,4,students,10,service,11,care,13,federal,10,provide,45
critical,6,reps,4,employees,10,directive,11,coverings,13,information,10,staff,45
fallon,6,coin,4,hard,10,new,11,pleased,13,stay,10,helping,45
happy,6,working,4,proud,10,press,11,leap,13,still,10,guidance,45
city,6,pictures,4,watch,10,conference,10,wear,13,system,10,office,44
good,5,nevadans,4,conference,10,workers,10,test,13,great,10,vegas,43
million,5,students,4,essential,10,week,10,@detrnevada,13,days,10,call,42
nevadas,5,cancer,4,facebook,10,insurance,10,employees,12,daily,10,press,42
park,5,responders,4,food,10,claims,10,office,12,united,10,claims,42
development,5,lets,4,available,9,working,10,strict,12,increase,9,lives,42
individuals,5,take,4,may,9,helping,10,positive,12,important,9,leaders,41
nvs,5,congratulations,4,everyone,9,pandori,10,press,12,grateful,9,communities,41
morning,5,ensure,4,healthy,9,pandemic,10,county,12,critical,9,students,41
love,5,family,4,safety,9,1,9,covering,12,services,9,#maskupnv,41
ca,5,school,4,states,9,commitment,9,industry,12,guidance,9,morning,41
part,5,dir,4,distancing,9,next,9,morning,12,goal,9,directive,40
appointment,5,month,3,mitigate,9,crisis,9,board,12,wearing,9,information,40
soldiers,5,office,3,nonessential,9,lives,9,helping,11,gaming,9,honor,40
agencies,5,prevention,3,team,9,updates,9,restrictions,11,forward,8,business,39
continue,5,visiting,3,home,9,joined,9,honor,11,call,8,system,39
wait,5,decades,3,put,9,students,9,good,11,statewide,8,data,39
together,5,best,3,governors,9,ppe,9,directive,11,protests,8,families,39
means,5,military,3,risk,8,people,9,#covid19,11,3,8,spread,39
2020,5,cashell,3,positive,8,order,9,safety,11,juneteenth,8,unemployment,39
across,5,big,3,support,8,center,9,provide,11,risk,8,board,39
thanks,5,leader,3,virus,8,due,9,leaders,10,visit,8,tune,39
home,5,federal,3,ensure,8,recovery,9,director,10,economy,8,still,39
later,5,project,3,partners,8,check,9,emergency,10,employees,8,year,38
@nvnationalguard,5,beautiful,3,fight,8,take,8,call,10,honor,8,family,38
blood,5,youth,3,las,8,families,8,requirements,10,staff,8,next,38
businesses,4,members,3,drugs,8,thanks,8,recovery,10,able,8,safety,38
tour,4,census,3,remain,8,hard,8,families,10,shortfall,8,critical,37
built,4,solutions,3,directive,8,funding,8,50,10,communities,8,able,37
cultural,4,nevadas,3,taking,8,government,8,unemployment,10,visitors,8,important,37
safe,4,mint,3,family,8,statespecific,8,ability,10,roadmap,8,gaming,36
governors,4,response,3,find,8,job,8,department,10,people,8,reopen,36
future,4,safe,3,unemployment,8,5,8,service,10,crisis,8,part,36
everyone,4,good,3,next,7,school,8,united,10,act,8,covering,36
efforts,4,sisolak,3,masks,7,part,8,great,10,provide,8,ensure,35
#ely,4,help,3,able,7,communities,8,live,10,leaders,8,positive,35
walkin,4,association,3,new,7,system,8,facilities,10,eligible,8,across,35
@csncoyote,4,together,3,updates,7,leaders,8,counties,10,americans,7,conference,35
art,4,1,3,related,7,best,8,events,10,positive,7,efforts,35
yesterday,4,yucca,3,critical,7,soon,8,difficult,9,association,7,online,35
deployed,4,wish,3,world,7,please,8,online,9,update,7,thanks,35
schools,4,mayor,3,give,7,year,8,gatherings,9,find,7,director,34
