kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
contributions,1,steps,1,support,5,remember,5,country,3,good,2,new,12
filing,1,dedication,1,another,5,businesses,5,mental,3,depends,2,economy,12
americans,1,deliver,1,case,5,economy,4,session,3,housing,2,briefing,11
political,1,elementary,1,facilities,5,state,4,3,3,continue,2,safe,11
millennium,1,presidents,1,local,5,available,4,recognize,3,businesses,2,residents,11
exporters,1,@s29perkins,1,whenever,5,phase,4,officers,3,provide,2,@wyomingpbs,11
honor,1,ensure,1,#covid19,5,symptoms,4,community,3,appreciate,2,workers,11
engage,1,joining,1,county,5,briefing,4,families,3,past,2,restrictions,11
holocaust,1,standard,1,best,5,information,4,protect,3,july,2,support,11
casper,1,federation,1,disease,5,funding,4,watch,3,parades,2,county,11
stake,1,house,1,healthcare,5,staying,4,legislature,3,rate,2,together,11
forget,1,138,1,economic,5,reported,4,holding,3,live,2,counties,11
@pedoneryann,1,significant,1,visit,4,wyomingites,4,honor,3,war,2,case,11
young,1,congratulations,1,steps,4,case,4,spread,3,thank,1,wyomingites,11
manage,1,viewed,1,officials,4,media,4,media,3,sacrifice,1,statewide,11
joint,1,morning,1,residents,4,citizens,4,updated,3,ones,1,response,11
@jillian4supt,1,incredible,1,continue,4,statewide,4,update,3,endon,1,information,11
roughshod,1,outbreak,1,necessary,4,watch,4,service,3,mr,1,youtube,11
case,1,ones,1,supplies,4,youtube,4,2020,3,able,1,remain,10
school,1,#cte,1,lady,4,live,4,new,3,55,1,3,10
celebrate,1,democracytruth,1,important,4,family,4,early,2,celebrate,1,april,10
@nationalwestern,1,announce,1,page,4,resources,4,benefits,2,actions,1,healthcare,10
topics,1,chatting,1,take,4,critical,4,grant,2,vigilant,1,department,10
thank,1,surrounding,1,risk,4,results,4,begin,2,hopeful45,1,media,10
martin,1,session,1,weeks,4,steps,4,neighbors,2,statewide,1,measures,10
sole,1,plow,1,facing,4,begin,3,details,2,concerted,1,order,10
show,1,happy,1,stay,4,restrictions,3,law,2,remember,1,community,9
morning,1,migration,1,practice,4,next,3,celebrate,2,close,1,resources,9
officers,1,#presidentsday,1,care,4,impact,3,events,2,army,1,ensure,9
rashly,1,shows,1,businesses,4,#staysafestayhome,3,discuss,2,encouraged,1,recognize,9
kemmerer,1,park,1,officer,4,days,3,cases,2,costsinformation,1,holding,9
volunteerism,1,coordinating,1,understand,4,along,3,awareness,2,month,1,15,9
auschwitz,1,4th,1,federal,3,conditions,3,serve,2,impacted,1,economic,9
lands,1,presenting,1,impact,3,8,3,25,2,served,1,weeks,9
agricultural,1,george,1,conference,3,actions,3,women,2,country,1,close,9
country,1,fish,1,office,3,year,3,citizens,2,point,1,steps,9
computer,1,broadband,1,least,3,lives,3,visitors,2,update,1,virus,9
code,1,university,1,remain,3,update,3,members,2,tv,1,federal,9
review,1,method,1,recognize,3,remain,3,stay,2,alex,1,take,8
part,1,teton,1,joined,3,3,3,healthcare,2,beach,1,remember,8
bluffs,1,energy,1,people,3,probable,3,services,2,morning,1,working,8
stand,1,virus,1,live,3,residents,3,taking,2,sufficient,1,honor,8
petroleum,1,national,1,department,3,reopen,3,cares,2,intent,1,school,8
3,1,card,1,vulnerable,3,count,3,efforts,2,normandy,1,celebrate,8
embrace,1,#coronavirus,1,resident,3,unemployment,3,avoid,2,donation,1,transition,8
challenged,1,roundtable,1,contact,3,protect,3,act,2,protesters,1,updated,8
port,1,@ajitpaifcc,1,resources,3,counties,3,happy,2,improvement,1,great,8
bulk,1,inviting,1,communities,3,include,3,week,2,resources,1,risk,8
critical,1,spoke,1,food,3,determine,3,pandemic,2,allied,1,bills,8
forests,1,shape,1,available,3,signed,3,reawaken,2,mask,1,update,8
authority,1,policy,1,proper,3,community,3,found,2,3,1,please,8
science,1,equally,1,website,3,illness,3,times,2,masks,1,another,8
interior,1,department,1,neighbors,3,serious,3,wear,2,101,1,visit,8
knowledge,1,goats,1,planning,3,department,3,developed,2,3rd,1,available,7
proper,1,republican,1,efforts,3,coming,3,residents,2,hold,1,slow,7
#nepa,1,grand,1,april,3,take,3,sacrifice,2,pay,1,#stayhomestaysafe,7
modernize,1,removal,1,increased,3,forward,3,program,2,wear,1,put,7
ground,1,risk,1,business,3,related,3,place,2,giving,1,recovered,7
manner,1,kate,1,lives,3,times,3,development,2,youtube,1,family,7
legacy,1,fans,1,lander,3,virus,3,mothers,2,spoken,1,joined,7
