kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
practice,3,reserve,3,continue,3,pay,3,federal,3,election,3,stop,16,article,8,caught,8,stop,16
nation,3,incredible,3,case,3,state,3,congress,3,spending,3,economy,16,team,8,story,7,economy,16
lost,3,started,3,opportunity,3,medical,3,american,3,year,3,best,16,work,8,south,7,best,16
recent,3,families,3,impact,3,wrong,3,account,3,action,3,team,16,released,8,california,7,team,16
humor,3,thursday,3,blog,3,world,3,story,3,war,3,think,16,supreme,8,think,7,think,16
country,3,power,3,contract,3,choice,3,government,3,trying,3,sunday,16,job,8,interest,7,sunday,16
death,3,working,3,controversial,3,department,3,found,3,proud,3,night,16,bill,8,stop,7,night,16
white,3,refused,3,campaign,3,guard,3,night,3,civil,3,says,16,thing,7,trade,7,says,16
released,3,command,3,city,3,americans,3,largest,3,lot,3,money,16,2017,7,best,7,money,16
home,3,mall,3,source,3,group,3,john,3,bad,3,decision,16,governor,7,committee,7,decision,16
helping,3,congress,3,friends,3,peace,3,f,3,south,3,year,16,post,7,presidential,7,year,16
signed,3,work,3,nothing,3,iran,3,stay,3,call,3,americans,15,donald,7,wrong,7,americans,15
thousands,3,final,3,received,3,close,3,worse,3,youthank,3,full,15,power,7,terrorist,7,full,15
massive,3,night,3,name,3,senate,3,investigating,3,media,3,game,15,republicans,7,crisis,7,game,15
away,3,give,3,fight,3,game,3,still,3,law,3,voted,15,killed,7,says,7,voted,15
london,3,nothing,3,press,3,agency,3,university,3,came,3,making,15,russian,7,possible,7,making,15
taking,3,face,3,rights,3,committee,3,emergency,3,looking,3,iran,15,dems,7,russia,7,iran,15
pennsylvania,3,comes,3,nations,3,part,3,bernie,3,end,3,supreme,15,following,7,support,7,supreme,15
million,3,special,3,bowl,3,wall,3,minneapolis,3,episode,3,congress,15,vote,7,sunday,7,congress,15
intelligence,3,security,3,chris,3,deal,3,making,3,possible,3,greatest,15,email,7,fbi,7,greatest,15
successful,3,big,3,care,3,provide,3,support,3,dc,3,2017,15,hard,7,youthank,7,2017,15
passion,3,bus,3,power,3,worst,3,conference,3,terrorist,3,general,15,general,7,times,7,general,15
killed,3,says,3,calling,3,share,3,youi,3,certain,3,life,15,reserve,7,approved,7,life,15
bad,3,leader,3,job,3,night,3,independent,3,custom,3,committee,15,michigan,7,intelligence,7,committee,15
former,3,experience,3,several,3,news,3,@foxnews,3,fbi,3,win,15,trying,7,love,7,win,15
administration,3,decision,3,difficult,3,economic,3,committee,3,closing,3,told,15,calling,6,live,7,told,15
told,3,decided,3,super,3,allow,3,police,3,j,3,source,14,sign,6,fake,7,source,14
house,3,sick,3,aid,3,strongly,3,book,3,lower,3,set,14,usa,6,history,7,set,14
justice,3,approved,3,shot,3,voted,3,wrong,3,money,3,free,14,nations,6,proud,7,free,14
squad,3,full,3,number,3,article,3,victory,3,passing,3,work,14,massive,6,radical,6,work,14
presidential,3,illegal,3,huge,3,florida,3,california,3,player,3,bad,14,number,6,hard,6,bad,14
terrorist,3,confirmed,3,former,3,warned,3,links,3,fire,3,continue,14,obama,6,billion,6,continue,14
americans,3,investigating,3,republicans,3,sunday,3,sent,3,amazing,3,thing,14,director,6,part,6,thing,14
attack,3,issue,3,conference,3,quarterback,3,life,3,investigation,3,morning,14,full,6,opportunity,6,morning,14
justin,3,scott,3,enforcement,3,working,3,turkey,3,department,2,hard,14,london,6,victory,6,hard,14
phone,3,michigan,3,percentage,3,called,3,weeks,3,pass,2,justice,14,case,6,act,6,justice,14
russian,3,fire,3,man,3,cincinnati,3,dc,3,north,2,story,14,voted,6,republicans,6,story,14
