Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month,TweetsTokenized
"I know the past few months have been hard and dispiriting. But watching the heightened activism of young people makes me hopeful. And if we can keep channeling our justifiable anger into peaceful, sustained, and effective action, this can be the moment when real change starts.",277,2020-06-01 19:11:51,Twitter Web App,246111,39093,BarackObama,1267534341678170112,False,,en,June,"['past', 'months', 'hard', 'dispiriting', 'watching', 'heightened', 'activism', 'young', 'people', 'makes', 'hopeful', 'channeling', 'justifiable', 'anger', 'peaceful', 'sustained', 'effective', 'action', 'moment', 'real', 'change', 'starts']"
"If you want to take concrete action, but you’re not sure how, we’ve created a site to connect you with useful resources and organizations who’ve been fighting the good fight at the local and national levels for years.",241,2020-06-01 19:11:51,Twitter Web App,171830,47781,BarackObama,1267534340503846912,False,https://t.co/2KcB4T3b0I,en,June,"['take', 'concrete', 'action', 'created', 'site', 'connect', 'useful', 'resources', 'organizations', 'whove', 'fighting', 'good', 'fight', 'local', 'national', 'levels']"
"5. The more specific we can make demands for criminal justice and police reform, the harder it will be for elected officials to just offer lip service to the cause and then fall back into business as usual once protests have gone away.",235,2020-06-01 19:11:50,Twitter Web App,113457,17287,BarackObama,1267534339455287296,False,,en,June,"['5', 'specific', 'demands', 'criminal', 'justice', 'police', 'reform', 'harder', 'elected', 'officials', 'offer', 'lip', 'service', 'cause', 'fall', 'business', 'usual', 'protests', 'gone', 'away']"
"4. So if we want to bring about real change, the choice isn’t between protest and politics––we have to do both. We have to mobilize to raise awareness, and we have to organize and cast our ballots to make sure that we elect candidates who will act on reform.",258,2020-06-01 19:11:50,Twitter Web App,157049,28683,BarackObama,1267534338469568512,False,,en,June,"['4', 'bring', 'real', 'change', 'choice', 'isnt', 'protest', 'politicswe', 'mobilize', 'raise', 'awareness', 'organize', 'cast', 'ballots', 'elect', 'candidates', 'act', 'reform']"
"3. To do that, we have to know which levels of government have the biggest impact. Changing the federal government is important. But the elected officials who matter most in reforming police departments and the criminal justice system work at the state and local levels.",270,2020-06-01 19:11:50,Twitter Web App,119825,18580,BarackObama,1267534337442033668,False,,en,June,"['3', 'levels', 'government', 'biggest', 'impact', 'changing', 'federal', 'government', 'important', 'elected', 'officials', 'matter', 'reforming', 'police', 'departments', 'criminal', 'justice', 'system', 'work', 'state', 'local', 'levels']"
"2. The point of protest is to raise public awareness, to put a spotlight on injustice, and to make the powers that be uncomfortable. But eventually, we have to translate those aspirations into specific laws and institutional practices.",235,2020-06-01 19:11:50,Twitter Web App,124459,19181,BarackObama,1267534336410124296,False,,en,June,"['2', 'point', 'protest', 'raise', 'public', 'awareness', 'put', 'spotlight', 'injustice', 'powers', 'uncomfortable', 'eventually', 'translate', 'aspirations', 'specific', 'laws', 'institutional', 'practices']"
1. The protests represent a genuine and legitimate frustration over a decades-long failure to reform police practices and the broader criminal justice system. We should condemn the few who resort to violence––not the overwhelming majority who deserve our respect and support.,275,2020-06-01 19:11:49,Twitter Web App,146391,23783,BarackObama,1267534335340666895,False,,en,June,"['1', 'protests', 'represent', 'genuine', 'legitimate', 'frustration', 'decadeslong', 'failure', 'reform', 'police', 'practices', 'broader', 'criminal', 'justice', 'system', 'condemn', 'resort', 'violencenot', 'overwhelming', 'majority', 'deserve', 'respect', 'support']"
"Ultimately, it’s going to be up to a new generation of activists to shape strategies that best fit the times. But I want to highlight some basic lessons from past efforts that are worth remembering:",198,2020-06-01 19:11:49,Twitter Web App,122267,16192,BarackObama,1267534334136856577,False,,en,June,"['ultimately', 'new', 'generation', 'activists', 'shape', 'strategies', 'best', 'fit', 'times', 'highlight', 'basic', 'lessons', 'past', 'efforts', 'worth', 'remembering']"
"As millions of people across the country take to the streets and raise their voices in response to the killing of George Floyd and the ongoing problem of unequal justice, I’ve heard many ask how we can sustain momentum to bring about real change.",246,2020-06-01 19:11:49,Twitter Web App,872788,162752,BarackObama,1267534333067382784,False,,en,June,"['millions', 'people', 'across', 'country', 'take', 'streets', 'raise', 'voices', 'response', 'killing', 'george', 'floyd', 'ongoing', 'problem', 'unequal', 'justice', 'ive', 'heard', 'ask', 'sustain', 'momentum', 'bring', 'real', 'change']"
I wrote out some thoughts on how to make this moment a real turning point to bring about real change––and pulled together some resources to help young activists sustain the momentum by channeling their energy into concrete action.,254,2020-06-01 14:15:57,Twitter Web App,922821,265978,BarackObama,1267459874788646912,False,https://t.co/jEczrOeFdv,en,June,"['wrote', 'thoughts', 'moment', 'real', 'turning', 'point', 'bring', 'real', 'changeand', 'pulled', 'together', 'resources', 'help', 'young', 'activists', 'sustain', 'momentum', 'channeling', 'energy', 'concrete', 'action']"
