kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
economy,5,center,2,take,4,ongoing,4,social,4,result,5,kids,18,additional,9,#vtpoli,11,kids,18
33,5,americans,2,#coronavirus,4,challenge,4,honor,4,change,5,tax,18,employers,8,guidance,11,tax,18
23,5,meeting,2,details,4,please,4,world,4,equal,5,visit,18,order,8,forward,11,visit,18
incentives,5,@massgovernor,2,providers,3,testing,4,testing,4,task,5,package,18,23,8,news,11,package,18
billion,5,recreation,2,asking,3,new,4,welcome,4,gap,5,hard,18,school,8,social,11,hard,18
federal,5,challenges,2,dismissal,3,served,4,able,4,businesses,5,service,18,lives,8,local,10,service,18
shape,5,world,2,assistance,3,means,3,act,4,social,5,community,18,families,8,restart,10,community,18
stronger,5,help,2,additional,3,lives,3,spread,4,funding,5,workers,18,33,8,continues,10,workers,18
homes,5,kids,2,33,3,recovery,3,action,4,lives,5,additional,17,create,8,live,10,additional,17
good,4,needs,2,center,3,tracing,3,400,4,law,5,guidance,17,schools,8,family,10,guidance,17
climate,4,healthcare,2,proud,3,@sensanders,3,months,4,part,5,families,17,affordable,8,limited,10,families,17
@vermontsos,4,carter,2,rep,3,coronavirus,3,vermonts,4,still,5,virus,17,community,8,community,10,virus,17
employers,4,yesterday,2,staff,3,hospitals,3,future,4,people,5,still,17,@vtlabor,8,reopen,10,still,17
county,4,weekend,2,distancing,3,town,3,together,4,cases,5,assistance,17,challenge,8,link,10,assistance,17
funds,4,helping,2,vt,3,hall,3,vigilant,4,guidelines,5,future,16,investment,8,people,10,future,16
place,4,face,2,delivery,3,telephone,3,business,4,without,5,news,16,13,8,quickly,10,news,16
spending,4,honor,2,crisis,3,rep,3,restrictions,4,federal,5,local,16,face,8,country,10,local,16
community,4,proclamation,2,takeout,3,tv,3,procedures,4,across,5,announced,16,center,8,tracing,10,announced,16
mental,4,reps,2,social,3,stream,3,important,4,possible,4,home,16,opportunities,7,honor,10,home,16
fiscal,4,good,2,23,3,give,3,seating,3,expect,4,find,16,steps,7,capacity,10,find,16
counties,4,rare,2,new,3,good,3,27,3,vaccine,4,american,16,nation,7,everyone,10,american,16
set,4,senior,2,slow,3,clear,3,summer,3,approach,4,week,16,home,7,weeks,10,week,16
provide,4,without,2,across,3,healthcare,3,dental,3,family,4,data,15,lets,7,visit,9,data,15
funding,4,infrastructure,2,offer,3,vpr,3,happy,3,tools,4,business,15,address,7,means,9,business,15
number,4,sold,2,closure,3,stations,3,@peterwelch,3,methodical,4,order,15,important,7,15,9,order,15
government,4,commissioner,2,issued,3,individuals,3,news,3,crisis,4,family,15,essex,7,across,9,family,15
current,4,loki,2,directed,3,terrible,3,times,3,rates,4,communities,15,growth,7,another,9,communities,15
demographic,4,thank,2,@peterwelch,3,blood,3,lives,3,weeks,4,may,15,states,7,services,9,may,15
approach,4,recognition,2,times,3,learning,3,take,3,response,4,increase,15,service,7,hard,9,increase,15
training,4,shared,2,directive,3,capacity,3,1,3,25,4,social,15,operations,7,protect,9,social,15
energy,4,visit,2,news,3,13,3,2020,3,care,4,outdoor,15,good,7,hate,9,outdoor,15
schools,4,stop,2,live,3,find,3,cautiously,3,systemic,4,watch,15,african,7,25,9,watch,15
child,4,senate,2,emergency,3,learn,3,without,3,efforts,4,schools,15,spread,6,home,9,schools,15
workforce,4,communities,2,food,3,days,3,sectors,3,virus,4,funding,14,assistance,6,contact,9,funding,14
important,4,benefits,2,ordering,3,affected,3,weeks,3,great,4,forward,14,guidance,6,families,9,forward,14
growing,4,areas,2,march,3,@senatorleahy,3,line,3,proposal,4,honor,14,details,6,clear,9,honor,14
package,4,working,2,watch,3,33,3,capacity,3,safety,4,testing,14,pandemic,6,please,9,testing,14
fire,4,became,2,needed,3,fight,3,marketing,3,stay,4,without,14,challenges,6,program,9,without,14
still,4,career,2,tax,3,tune,3,slow,3,another,4,safety,13,funding,6,includes,8,safety,13
face,4,week,2,volunteer,3,auto,3,home,3,good,4,learn,13,online,6,force,8,learn,13
hands,4,next,2,helping,2,available,3,sacrifice,3,wearing,4,another,13,ive,6,restrictions,8,another,13
ive,4,program,2,measures,2,safe,3,people,3,15,4,federal,13,learn,6,world,8,federal,13
thank,4,services,2,community,2,food,3,37,3,bridge,4,13,13,join,6,additional,8,13,13
