kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
year,3,past,3,investigation,3,criminal,3,week,3,state,3,university,15
corrupt,3,committee,3,r,3,devastating,3,democratic,3,please,3,hillary,15
play,3,announce,3,islamic,3,#1,3,black,3,organization,3,china,15
committee,3,book,3,award,3,loved,3,work,3,another,3,good,15
hard,3,justice,3,michigan,3,love,3,hoax,3,killed,3,full,15
north,3,passed,3,lead,3,conference,3,association,3,released,3,information,15
huge,3,second,3,important,3,able,3,poll,3,campaign,3,article,15
job,3,federal,3,ohio,3,bring,3,disturbing,3,step,3,vote,15
fed,3,james,3,take,3,relief,3,corrupt,3,trudeau,3,times,15
sale,3,four,3,4,3,meeting,3,affordable,3,share,3,shooting,15
looking,3,congress,3,reporting,3,100,3,racialiststhe,3,senate,3,complete,14
season,3,continue,3,official,3,coming,3,big,3,russia,3,community,14
matter,3,clinton,3,war,3,leader,3,wednesday,3,decision,3,video,14
decision,3,chief,3,friend,3,friends,3,location,3,friday,3,donald,14
education,3,shooting,3,san,3,david,3,trumps,3,machine,3,looking,14
friend,3,biggest,2,25,3,york,3,2016,3,beautiful,3,work,14
offline,3,vegas,2,left,3,massive,3,illegal,3,article,3,win,14
support,3,important,2,general,3,history,3,article,3,presidential,3,post,14
