kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
general,4,fbi,4,young,4,barack,4,presidential,4,wednesday,4,billion,23,post,11,woman,10,billion,23
party,4,clinton,4,congress,4,gov,4,press,4,shooting,4,campaign,23,court,11,article,10,campaign,23
court,4,allaah,4,story,4,bad,4,interest,4,running,4,party,23,campaign,10,reserve,10,party,23
congress,4,job,4,give,4,big,4,democratic,4,named,4,best,23,federal,10,man,10,best,23
washington,4,work,4,trying,4,bring,4,nation,4,saying,4,help,22,party,10,party,10,help,22
gun,4,story,4,threat,4,bill,4,admitted,4,report,4,fake,22,world,10,nation,9,fake,22
give,4,house,4,act,4,fbi,4,train,4,state,4,senate,22,white,10,bernie,9,senate,22
times,4,men,4,obama,4,canada,4,republicans,4,thought,4,massive,22,fbi,10,number,9,massive,22
power,4,presidential,4,free,4,senator,4,photo,4,bill,4,post,21,billion,10,police,9,post,21
house,4,complete,4,nation,4,power,4,good,4,days,4,bill,21,times,9,donald,9,bill,21
support,4,high,4,tired,4,number,4,minister,4,americans,4,military,21,clinton,9,campaign,9,military,21
china,4,bill,4,stop,4,russian,4,conference,4,terrorismthe,4,history,21,justice,9,massive,9,history,21
campaign,4,located,4,administration,4,country,4,justice,4,across,4,americans,21,2017,9,democratic,9,americans,21
job,4,quest,4,federal,4,season,4,bill,4,washington,4,city,20,city,9,black,9,city,20
nevada,3,announce,4,post,4,team,4,state,4,union,4,released,20,big,9,justice,9,released,20
disease,3,thank,4,released,4,news,3,policy,4,minnesota,4,russian,20,source,9,released,9,russian,20
justice,3,city,4,book,4,sign,3,happened,4,massive,4,supreme,20,center,9,media,9,supreme,20
men,3,conference,4,investigating,4,biggest,3,business,4,nfl,4,former,20,love,9,former,9,former,20
photo,3,latest,4,set,3,thousands,3,number,4,million,4,trying,20,media,9,billion,9,trying,20
march,3,police,4,national,3,sexual,3,obama,4,fbi,4,donald,20,donald,9,left,9,donald,20
virginia,3,military,4,bill,3,presidential,3,hacked,4,protect,4,major,20,law,9,fbi,9,major,20
trying,3,department,4,radical,3,fiscal,3,nothing,4,series,4,story,19,men,9,presidential,9,story,19
presidential,3,working,4,classic,3,reserve,3,source,4,european,4,justice,19,free,9,russian,8,justice,19
dnc,3,disaster,4,best,3,donald,3,caused,3,woman,4,security,19,major,9,season,8,security,19
called,3,illegal,4,used,3,democratic,3,powerful,3,help,4,law,19,congress,9,work,8,law,19
brandon,3,night,4,americans,3,attack,3,think,3,russian,4,article,19,trying,9,big,8,article,19
told,3,justice,3,failed,3,security,3,guard,3,arabia,4,may,19,end,9,post,8,may,19
tough,3,world,3,pay,3,official,3,within,3,health,4,congress,18,give,9,city,8,congress,18
jones,3,pay,3,media,3,series,3,result,3,sick,3,big,18,bill,8,protect,8,big,18
threat,3,article,3,award,3,investigated,3,slammed,3,hero,3,following,18,job,8,committee,8,following,18
mass,3,killing,3,race,3,flash,3,washington,3,received,3,killed,18,help,8,lot,8,killed,18
season,3,supreme,3,largest,3,free,3,power,3,trying,3,source,17,china,8,statement,8,source,17
safe,3,prius,3,votes,3,chairman,3,institutions,3,badass,3,number,17,crime,8,called,8,number,17
democratic,3,save,3,stole,3,military,3,credit,3,according,3,democratic,17,released,8,war,8,democratic,17
thank,3,political,3,challenge,3,article,3,bad,3,political,3,investigation,17,home,8,policy,7,investigation,17
take,3,list,3,situation,3,ancient,3,austin,3,law,3,free,16,supreme,8,series,7,free,16
amazing,3,week,3,carolina,3,several,3,numbers,3,federal,3,committee,16,proud,8,sanders,7,committee,16
women,3,groups,3,hearing,3,language,3,immigration,3,media,3,left,16,fact,8,killed,7,left,16
america,3,lives,3,city,3,december,3,america,3,major,3,hit,16,shot,8,investigation,7,hit,16
obama,3,legal,3,violations,3,2016,3,statement,3,list,3,year,16,complete,8,york,7,year,16
investigating,3,least,3,supreme,3,dead,3,big,3,accused,3,end,16,former,7,minnesota,7,end,16
place,3,uespwiki,3,senate,3,spending,3,media,3,joined,3,deal,16,act,7,americans,7,deal,16
league,3,targeting,3,major,3,executive,3,thousands,3,force,3,men,16,war,7,republicans,7,men,16
florida,3,times,3,agreed,3,nfl,3,thriving,3,social,3,bernie,16,game,7,power,7,bernie,16
list,3,law,3,donald,3,quest,3,take,3,york,3,million,16,election,7,team,7,million,16
spread,3,elder,3,good,3,could,3,everyone,3,tax,3,important,15,investigating,7,week,7,important,15
looks,3,system,3,worse,3,major,3,real,3,investigation,3,work,15,support,7,best,7,work,15
supporters,3,15,3,playing,3,good,3,story,3,senate,3,times,15,pay,7,saying,7,times,15
young,3,proud,3,center,3,possible,3,law,3,recklessness,3,china,15,working,7,close,7,china,15
news,3,white,3,justice,3,issues,3,virginia,3,young,3,lot,15,threat,7,source,7,lot,15
win,3,away,3,anticipated,3,nand,3,steve,3,border,3,war,15,high,7,major,7,war,15
dallas,3,valley,3,using,3,nation,3,women,3,given,3,real,15,night,7,bad,7,real,15
donald,3,food,3,fbi,3,worst,3,best,3,win,3,woman,14,week,7,nfl,7,woman,14
fake,3,big,3,end,3,closely,3,person,3,history,3,women,14,monday,7,committed,7,women,14
government,3,part,3,attacks,3,memory,3,forward,3,close,3,2017,14,real,7,important,6,2017,14
country,3,home,3,possibility,3,justice,3,investigation,3,congress,3,clinton,14,disaster,7,could,6,clinton,14
russian,3,governor,3,monday,3,following,3,threatening,3,following,3,investigating,14,massive,7,radical,6,investigating,14
proud,3,donald,3,show,3,ban,3,committee,3,centre,3,support,14,young,7,hero,6,support,14
believe,3,public,3,help,3,announced,3,fully,3,white,3,shooting,14,las,7,congress,6,shooting,14
big,3,bernie,3,big,3,3d,3,hillary,3,hit,3,season,14,senate,7,running,6,season,14
defeat,3,soon,3,million,3,media,3,prime,3,spent,3,week,14,vegas,7,attack,6,week,14
industry,3,another,3,provide,3,left,3,saturday,3,announce,3,reserve,14,work,6,conference,6,reserve,14
fighter,3,scrolls,3,florida,3,order,3,rates,3,night,3,democrat,14,number,6,dead,6,democrat,14
