kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
practice,3,police,3,arrested,3,enhance,3,budget,3,2015,3,nothing,15
together,3,best,3,interesting,3,agency,3,months,3,pleased,3,law,15
next,3,picture,3,set,3,report,3,round,3,economy,3,money,15
build,3,special,3,massive,3,issue,3,killed,3,weapons,3,story,15
men,3,social,3,used,3,worse,3,history,3,job,3,announce,15
poll,3,military,3,michigan,3,room,3,speech,3,republican,3,hillary,15
power,3,drug,3,nothing,3,republicans,3,senator,3,use,3,men,15
something,3,released,3,bad,3,environmental,3,organization,3,powerful,3,security,15
nfl,3,men,3,morgan,3,program,3,rather,3,video,3,nfl,15
week,3,@oann,3,job,3,mutual,3,york,3,presidential,3,proud,15
nation,3,per,3,bring,3,problem,3,lgbtq,3,best,3,china,15
vote,3,department,3,uespwiki,3,friends,3,without,3,guy,3,real,15
times,3,federal,3,supreme,3,million,3,team,3,fire,3,night,14
cambodia,3,year,3,church,3,crime,3,help,3,report,3,fact,14
state,3,current,3,latest,3,minnesota,3,amazing,3,russia,3,congress,14
navy,3,race,3,month,3,20,3,allowed,3,university,3,attack,14
system,3,treated,3,secretary,3,military,3,strongly,3,speech,3,complete,14
process,3,iran,3,big,3,1,3,bureau,3,full,3,university,14
women,3,serious,3,place,3,coming,3,conversation,3,continue,3,act,14
thing,3,money,3,end,3,wwe,3,employee,3,friend,3,another,14
senior,3,amazing,3,thought,3,michigan,3,high,3,book,3,released,14
obama,3,man,3,uber,3,complete,3,early,3,brown,3,team,14
thank,3,women,3,republican,3,told,3,action,3,state,3,general,14
