kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
campaign,3,strong,3,race,3,continue,4,group,3,businesses,3,radical,19
july,3,crime,3,good,3,trade,4,ruled,3,set,3,congress,19
2016,3,department,3,scott,3,money,4,general,3,republicans,3,post,19
investigation,3,deal,3,donald,3,million,3,iraq,3,win,3,nothing,19
money,3,war,3,announced,3,raise,3,massive,3,disarray,3,million,19
times,3,9,3,finest,3,take,3,labour,3,project,3,america,19
complete,3,obama,3,public,3,pleased,3,radical,3,picture,3,committee,19
morning,3,copy,3,playing,3,life,3,hunt,3,texas,3,republican,18
senator,3,food,3,russian,3,documents,3,fan,3,deal,3,support,18
pro,3,cost,3,running,3,investigation,3,thank,3,donald,3,investigation,18
terrorist,3,media,3,1776,3,morning,3,millions,3,health,3,looking,18
political,3,campaign,3,life,3,election,3,covering,3,firearms,3,economy,18
combat,3,left,3,source,3,job,3,woman,3,kim,3,media,18
announce,3,north,3,another,3,told,3,says,3,falcon,3,russia,17
city,3,economy,3,religion,3,worst,3,win,3,reuters,3,intelligence,17
wednesday,3,post,3,week,3,voted,3,valuable,3,york,3,away,17
food,3,sanders,3,built,3,meeting,3,syria,3,business,3,china,17
call,3,end,3,california,3,fight,3,bad,3,north,3,senator,17
attack,3,beautiful,3,tax,3,contact,3,considering,3,deer,3,article,17
2,3,killed,3,bill,3,weapon,3,weeks,3,russian,3,security,17
love,3,radical,3,uk,3,washington,3,left,3,economy,3,book,17
russian,3,think,3,recent,3,whether,3,york,3,information,3,help,17
2017,3,season,3,senate,3,thing,3,draft,3,paying,3,political,16
admitted,3,ukraine,3,totally,3,god,3,trade,3,soon,3,week,16
free,3,political,3,take,3,early,3,justice,3,clinton,3,life,16
fake,3,reserve,3,passed,3,oakland,3,independent,3,shot,3,supreme,16
radical,3,cant,3,dead,3,charlotte,3,problem,3,iran,3,bernie,16
reserve,3,washington,3,national,3,chinese,3,story,3,jong,3,washington,16
sunday,3,country,3,little,3,media,3,email,3,another,3,take,16
voted,3,14yearold,3,election,3,complete,3,safety,3,committee,3,times,16
dollars,3,project,3,john,3,hearing,3,bill,3,action,3,clinton,16
seattle,3,possible,3,muslim,3,breaking,3,party,3,party,3,left,16
called,3,lot,3,serious,3,problem,3,study,3,latest,3,city,16
told,3,year,3,congress,3,head,3,six,3,pittsburgh,3,florida,15
good,3,hit,3,deal,3,general,3,north,3,program,3,governor,15
democratic,3,ran,3,year,3,march,3,give,3,illegal,3,democratic,15
thing,3,donald,3,monday,3,mayor,3,number,3,soccer,3,campaign,15
russia,3,john,3,job,3,nfl,3,times,3,difference,3,released,15
entire,3,news,3,free,3,run,3,men,3,department,3,general,14
sharing,3,serious,3,black,3,congress,3,jeremy,3,pay,3,family,14
proud,3,week,3,turn,3,game,3,voting,3,looking,3,bring,14
rates,3,impeachment,3,list,3,department,3,trumps,3,starbucks,3,money,14
investigating,3,high,3,wife,3,forces,3,americans,3,attack,3,law,14
teams,3,oklahoma,3,power,3,tweets,3,witch,3,police,3,complete,14
named,3,investigating,3,fbi,3,michael,3,another,3,killing,3,morning,14
