kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
thank,3,death,3,funding,4,knowledge,3,order,3,usa,3,senator,18
40,3,take,3,times,4,crooked,3,week,3,uses,3,proud,18
life,3,life,3,billion,4,individuals,3,schools,3,life,3,released,18
family,3,little,3,history,4,pressure,3,provide,3,america,3,military,18
friday,3,guys,3,thursday,3,event,3,proud,3,florida,3,billion,18
die,3,brand,3,2016,3,southern,3,pakistan,3,play,3,republicans,17
important,3,lead,3,looking,3,black,3,democrat,3,awarded,3,political,17
low,3,killing,3,wonderful,3,iowa,3,shooting,3,york,3,committee,17
times,3,york,3,department,3,york,3,oil,3,treated,3,war,17
former,3,billion,3,washington,3,lot,3,opponent,3,david,3,presidential,17
says,3,post,3,force,3,boy,3,white,3,seattle,3,america,17
good,3,called,3,continue,3,game,3,accused,3,tuesday,3,north,16
record,3,high,3,bernie,3,making,3,support,3,may,3,important,16
b,3,loans,3,festival,3,hit,3,hard,3,victory,3,year,16
process,3,love,3,came,3,travel,3,special,3,win,3,following,16
press,3,eagles,3,send,3,10,3,law,3,jets,3,best,16
google,3,youve,3,goes,3,inform,3,forward,3,hard,3,trying,16
looking,3,still,3,ruled,3,released,3,destroy,3,smith,3,radical,16
close,3,canadian,3,judge,3,help,3,fired,3,companies,3,democrat,16
michael,3,trumps,3,offered,3,vote,3,source,3,public,3,job,16
decision,3,work,3,may,3,investigation,3,set,3,court,3,order,15
mean,3,yeast,3,system,3,responsible,3,woman,3,media,3,law,15
country,3,offering,3,extreme,3,nothing,3,life,3,voted,3,could,15
still,3,white,3,refused,3,sanders,3,days,3,join,3,million,15
accept,3,leader,3,democrat,3,think,3,china,3,week,3,end,15
report,3,played,3,clinton,3,fake,3,article,3,history,3,deal,15
end,3,information,3,high,3,wednesday,3,count,3,could,3,city,15
thing,3,says,3,quality,3,deal,3,night,3,center,3,china,15
without,3,history,3,couple,3,childhood,3,supreme,3,next,3,life,15
email,3,important,3,million,3,hard,3,book,3,emp,3,amazing,15
story,3,gives,3,copy,3,speech,3,cant,3,protect,3,texas,14
part,3,released,3,worst,3,word,3,worry,3,put,3,nation,14
called,3,best,3,seen,3,building,3,live,3,case,3,james,14
reserve,3,2016,3,article,3,defeat,3,north,3,suspect,3,lot,14
best,3,russia,3,approve,3,pushing,3,entire,3,past,3,greatest,14
