kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
plans,2,thanks,2,confirmed,4,take,3,public,3,research,3,@whitehouse,10
money,2,visit,2,vote,4,statewide,3,2020,3,continue,3,cash,10
@realdonaldtrump,2,gives,2,committed,3,across,3,loved,3,join,3,good,10
issued,2,activities,2,businesses,3,families,3,11,3,aarp,3,please,10
proclaim,2,supporting,2,immediately,3,community,3,employees,3,idahos,3,federal,10
demands,2,tots,2,tax,3,putting,3,buy,3,strong,3,teacher,10
families,2,world,2,election,3,opportunity,3,application,3,good,3,important,9
workers,2,speech,2,protect,3,election,3,selfemployed,3,mt,3,house,9
session,2,act,2,live,3,efforts,3,ballot,3,take,2,families,9
put,2,mining,2,actions,3,conference,3,#idahocovid19,3,justice,2,million,9
safe,2,care,2,property,3,home,3,opening,3,tax,2,take,9
tomorrow,2,students,2,novel,3,pandemic,2,eligibility,2,11,2,protect,9
providing,2,plan,2,part,3,another,2,colleagues,2,advance,2,11,9
idahoans,2,join,2,prevent,3,business,2,condolences,2,actions,2,stage,9
trade,2,meeting,2,television,3,lives,2,states,2,schools,2,continue,9
priority,2,protecting,2,together,3,service,2,memorial,2,looking,2,office,9
jewish,2,proclaim,1,following,3,facing,2,arts,2,host,2,provide,8
announcement,2,largest,1,citizens,3,educators,2,obtain,2,healthcare,2,government,8
new,2,success,1,take,3,group,2,visit,2,conservative,2,year,8
honor,2,february,1,proactive,3,soon,2,services,2,across,2,emergency,8
taxpayers,2,raise,1,situation,3,host,2,president,2,capitol,2,visit,8
committed,2,amendment,1,working,3,challenging,2,help,2,america,2,citizens,8
kids,2,competitive,1,prepared,3,#supportlocalgems,2,asian,2,country,2,bonuses,8
hotline,2,products,1,provide,3,public,2,local,2,weeks,2,grants,8
agreement,2,officers,1,streamed,3,counties,2,provide,2,proclamation,2,2,8
news,2,@mikecrapo,1,voted,2,distance,2,advance,2,unprecedented,2,host,8
usmca,2,strength,1,thursday,2,lunches,2,american,2,provide,2,election,8
january,2,usmca,1,taxes,2,morning,2,reopen,2,personnel,2,confirmed,8
system,2,tonights,1,healthcare,2,working,2,neighbors,2,television,2,statewide,8
children,2,support,1,issued,2,sooner,2,general,2,ensures,2,school,7
training,2,green,1,release,2,actions,2,election,2,stage,2,protocols,7
wonderful,2,secretary,1,experts,2,medical,2,tap,2,new,2,actions,7
waters,2,mental,1,legislature,2,enjoy,2,country,2,show,2,follow,7
insurance,2,parma,1,local,2,lesson,2,account,2,million,2,opportunity,7
#idgov,2,needed,1,card,2,find,2,businessspecific,2,president,2,plan,7
educators,2,president,1,wonderful,2,@idnationalguard,2,pandemic,2,george,2,thanks,7
law,2,board,1,mt,2,love,2,supply,2,emergency,2,guidance,7
year,2,falls,1,4,2,due,2,eligible,2,past,2,efforts,7
jobs,2,cut,1,efforts,2,cash,2,following,2,trump,2,live,7
high,2,60,1,operating,2,ballot,2,economically,2,spread,2,president,7
national,2,march,1,challenging,2,elementary,2,essential,2,ensure,2,working,7
farmers,2,historic,1,prayers,2,call,2,responsibly,2,streamed,2,students,7
senate,2,informative,1,hard,2,video,2,week,2,safe,2,relief,7
special,2,law,1,farmers,2,donate,2,request,2,townhall,2,white,7
211,2,happy,1,star,2,boise,2,fund,2,room,2,news,7
regulations,2,bills,1,price,2,together,2,hornets,2,access,2,lives,7
human,2,put,1,stay,2,communities,2,social,2,making,2,return,7
lives,2,behavioral,1,year,2,relief,2,taxpayer,2,protocols,2,march,7
foot,1,providing,1,field,2,testing,2,entities,2,funds,2,across,7
largest,1,idahoans,1,wednesday,2,regarding,2,johns,2,counteract,2,morning,7
boys,1,associated,1,history,2,related,2,patrons,2,order,2,rebounds,7
recognize,1,oreida,1,100,2,press,2,7500,2,challenges,2,local,6
las,1,program,1,service,2,happy,2,county,2,taxpayer,2,national,6
competitively,1,#sotu,1,gowen,2,opening,2,college,2,rebounds,2,part,6
grow,1,services,1,preserve,2,year,2,testing,2,may,2,capital,6
#unitedinmemory75,1,lights,1,best,2,share,2,ppe,2,job,2,property,6
rural,1,taste,1,anderson,2,questions,2,press,2,water,2,career,6
relief,1,books,1,early,2,slow,2,happy,2,resources,2,employees,6
125th,1,reflect,1,income,2,truckers,2,join,2,care,2,committed,6
increase,1,speaker,1,sign,2,newsletter,2,conference,2,answer,2,healthcare,6
accumulation,1,2020,1,happy,2,helping,2,students,2,disincentivize,2,latest,6
proclamation,1,four,1,accurate,2,11,2,added,2,move,2,pay,6
priced,1,carberry,1,130,2,box,2,giant,2,questions,2,safely,6
mst,1,efficient,1,#idedu,2,protect,2,thyra,2,run,2,future,6
