kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
join,4,thanks,5,workers,8,cant,8,home,4,service,2,workers,22
mississippian,4,success,4,experts,7,workers,8,mississippis,4,five,2,honor,22
parchman,4,flood,4,continue,7,local,8,bless,4,world,2,fight,22
great,4,people,4,families,7,lot,7,across,3,500,2,tomorrow,21
hardworking,4,elee,4,questions,7,efforts,7,loved,3,could,2,across,21
truly,4,conservative,4,neighbors,7,trying,7,hard,3,loss,2,everyone,21
progress,4,situation,4,new,7,virus,7,strong,3,lets,2,forward,20
kids,4,communities,4,dr,7,sunday,7,2020,3,support,2,grateful,20
nation,4,responders,4,tomorrow,7,increase,7,great,3,banks,2,spread,20
lead,4,republican,4,ensure,6,slow,7,hold,3,weekend,2,response,20
thanks,3,stay,4,gatherings,6,testing,7,honoring,3,state,2,unemployment,20
national,3,blessed,4,dobbs,6,briefing,7,ceremony,3,still,2,country,19
commissioner,3,general,4,everyone,6,230,7,pandemic,3,american,2,news,19
provide,3,building,4,top,6,still,7,seriously,3,duty,2,tonight,18
experienced,3,school,4,schools,6,economic,6,masks,3,news,2,briefing,18
continue,3,lives,4,efforts,6,weeks,6,act,3,give,2,efforts,18
job,3,thank,4,world,6,disease,6,nearly,3,truly,2,days,17
family,3,national,4,country,6,live,6,share,3,coronavirus,2,national,16
forward,3,night,4,respond,6,storm,6,work,3,house,2,leaders,16
24,3,news,4,taking,6,public,6,graduation,3,life,2,neighbors,16
cant,3,governors,4,signed,6,news,6,230,3,continue,2,share,16
speak,3,rise,4,grateful,6,neighbors,6,statewide,3,meet,2,president,16
information,3,23,4,communities,6,unemployment,6,church,3,remember,2,states,16
restore,3,birthday,3,president,6,everyone,6,happy,3,next,2,loved,16
evil,3,week,3,anyone,6,tests,6,joining,3,family,2,strong,16
prevent,3,red,3,girls,6,support,6,put,3,together,2,good,15
celebrate,3,@firstladyofms,3,executive,5,asked,6,proud,3,veto,2,system,15
please,3,honor,3,provides,5,responders,5,may,3,covid,2,future,15
enough,3,joining,3,coronavirus,5,share,5,funds,3,medgar,2,public,15
creating,3,mississippis,3,states,5,system,5,real,3,states,2,woman,15
prayer,3,generation,3,leaders,5,#stayhome,5,page,3,help,2,disease,15
yesterday,3,father,3,hard,5,tornadoes,5,join,3,part,2,#stayhealthyms,15
lt,3,safe,3,trailblazing,5,coming,5,peace,3,able,2,women,15
israel,3,awareness,3,female,5,could,5,thank,3,everyone,2,emergency,14
opportunity,3,achieve,3,anything,5,safely,5,cares,3,ballots,2,families,14
trust,3,take,3,testing,5,response,5,start,3,months,2,prayer,14
elee,3,office,3,public,5,grateful,5,stage,3,effort,2,elee,14
everyone,3,brighter,3,pandemic,5,times,5,measures,3,fight,2,ones,14
law,3,13,3,22,5,economy,5,together,3,brave,2,celebrate,14
workers,3,happy,3,fight,5,questions,5,emergency,3,president,2,amazing,14
raise,3,bogue,3,information,5,weather,5,names,3,jackson,2,lot,14
greatest,2,mansion,3,call,5,proud,5,working,3,another,2,proud,14
rates,2,response,3,lives,5,population,5,lost,2,men,2,truly,14
safe,2,couldnt,3,great,5,strong,5,order,2,isiah,2,trying,14
gang,2,honored,3,employees,5,states,5,crisis,2,white,2,hope,13
correctional,2,rare,3,discuss,5,smart,5,months,2,orders,2,communities,13
25,2,committed,3,role,5,line,5,weeks,2,blair,2,plan,13
@realdonaldtrump,2,next,3,celebrate,4,emergency,5,todays,2,history,2,week,13
leading,2,recent,3,pray,4,death,5,pray,2,pain,2,making,13
taylor,2,stronger,3,order,4,churches,5,sports,2,cares,2,responders,13
families,2,children,3,led,4,soon,5,big,2,bill,2,another,13
root,2,rodeo,3,2,4,jobs,4,playbook,2,sign,2,give,13
mayor,2,mayor,3,amazing,4,consider,4,tomorrow,2,prayers,2,easter,13
men,2,old,3,300,4,combat,4,pastors,2,fire,1,cant,13
road,2,across,3,heres,4,numbers,4,elee,2,tonight,1,questions,13
prison,2,river,3,1,4,scientists,4,ms,2,almost,1,testing,13
absolute,2,excited,3,orders,4,watch,4,shut,2,lift,1,helping,13
meet,2,inspiring,3,celebrating,4,ive,4,class,2,care,1,could,12
happy,2,ones,3,business,4,facebook,4,10000,2,unprecedented,1,hard,12
legend,2,students,3,disease,4,stepping,4,truly,2,second,1,students,12
administration,2,share,3,@realdonaldtrump,4,afternoon,4,almost,2,blairplease,1,nation,12
violence,2,love,3,law,4,good,4,morning,2,allowed,1,businesses,12
real,2,creating,3,elee,4,means,4,efforts,2,financial,1,still,12
king,2,proud,3,following,4,food,4,avoid,2,proud,1,support,12
means,2,kids,3,general,4,#covid19,4,fix,2,voting,1,storms,12
manning,2,turn,3,governors,4,families,4,neighbors,2,risks,1,asked,12
take,2,33,3,tests,4,deadly,4,national,2,saw,1,@realdonaldtrump,11
wont,2,reading,3,answer,4,todays,4,friends,2,courage,1,able,11
