kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
clear,5,families,6,without,5,economic,5,face,4,mcconnell,4,greed,24
housing,5,climate,6,social,5,conditions,4,insurance,4,15,4,fossil,24
real,5,could,6,wall,5,united,4,fighting,4,major,4,worker,24
industry,5,billions,6,use,5,privatize,4,war,4,republicans,4,climate,24
deaths,5,industry,6,response,5,give,4,hour,4,wealth,4,unemployment,22
afford,5,union,6,immediately,5,lost,4,worker,4,masks,4,support,22
millions,5,world,6,checks,5,post,4,food,4,federal,4,live,22
vietnam,5,states,6,jobs,5,save,4,30,4,stop,4,justice,22
disastrous,5,planet,6,human,5,house,4,continue,4,save,4,minimum,22
proud,5,justice,6,tolerate,5,bail,4,united,4,sick,4,emergency,22
cost,5,work,5,education,5,week,4,leave,4,radical,4,fighting,22
system,5,good,5,tax,5,major,4,bills,4,school,3,power,21
de,5,instead,5,whole,5,lack,4,unprecedented,4,maybe,3,postal,21
constitution,5,rate,5,15,5,living,4,deserve,4,funding,3,history,21
deal,5,rest,5,radical,5,require,4,trumps,4,racial,3,lost,21
endless,5,50,5,street,5,medicine,4,communities,4,national,3,without,21
paid,5,air,5,college,5,tax,4,man,4,muzinich,3,everyone,21
least,5,wealth,5,facing,5,billionaires,4,thousands,4,fight,3,new,21
worlds,5,college,5,vulnerable,5,income,4,job,4,immediately,3,protective,21
families,5,countries,5,pfas,5,president,4,kids,4,world,3,money,21
witnesses,5,believe,5,republican,5,damn,4,hungry,4,spending,3,cant,20
living,4,trumps,5,lowincome,5,end,4,compassion,4,profits,3,radical,20
dr,4,weapons,5,dollars,5,history,4,lives,4,fuel,3,15,20
abortion,4,children,5,sanctions,5,means,4,new,3,away,3,living,20
family,4,renewable,5,federal,5,white,4,fossil,3,harm,3,children,20
child,4,fuel,5,united,5,2000,4,covid19,3,income,3,paycheck,20
making,4,means,5,control,5,outofpocket,4,aint,3,create,3,thousands,20
