kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
amazing,5,forced,4,thank,5,world,5,deal,5,james,5,congress,25,decision,12,called,12,congress,25
post,5,texas,4,act,5,federal,5,information,5,thank,4,thank,25,clinton,11,job,12,thank,25
justice,5,thing,4,women,5,national,5,justice,5,security,4,york,25,article,11,fake,12,york,25
lot,5,help,4,americans,5,story,5,possible,5,press,4,donald,24,times,11,night,11,donald,24
north,5,americans,4,major,5,man,5,left,5,north,4,history,24,man,10,campaign,11,history,24
j,5,seth,4,promise,5,country,5,official,5,posted,4,support,23,donald,10,obama,11,support,23
senate,4,million,4,released,4,clinton,4,following,5,donald,4,thing,23,senate,10,free,11,thing,23
provide,4,san,4,national,4,hillary,4,military,5,special,4,washington,23,fake,10,deal,10,washington,23
police,4,matter,4,show,4,office,4,making,4,election,4,may,23,department,10,investigation,10,may,23
harvey,4,man,4,country,4,greatest,4,donald,4,senator,4,post,23,americans,10,good,10,post,23
think,4,republican,4,york,4,thank,4,democratic,4,lot,4,help,23,big,10,department,10,help,23
islam,4,police,4,spy,4,department,4,criminal,4,successful,4,americans,22,hillary,10,senator,10,americans,22
media,4,announced,4,source,4,love,4,department,4,think,4,called,22,police,10,america,10,called,22
cant,4,congress,4,election,4,news,4,@foxnews,4,police,4,senate,21,post,10,military,10,senate,21
russia,4,quickly,4,keepersso,4,donald,4,stop,4,year,4,think,21,thank,10,act,10,think,21
found,4,transcript,4,donald,4,win,4,communications,4,ruling,4,security,20,may,10,following,10,security,20
support,4,ukraine,4,finally,4,character,4,school,4,threat,4,russia,20,says,10,start,9,russia,20
canadian,4,comes,4,state,4,following,4,nation,4,best,4,article,20,presidential,10,republican,9,article,20
presidential,4,healthcare,4,supreme,4,article,4,world,4,million,4,hillary,20,court,9,special,9,hillary,20
words,4,times,4,man,4,support,4,radical,4,new,4,russian,20,radical,9,article,9,russian,20
proud,4,result,3,gun,4,put,4,act,4,originally,3,campaign,20,texas,9,hard,9,campaign,20
asked,4,deeply,3,congress,4,tax,4,fbi,4,committed,3,left,20,greatest,9,billion,9,left,20
foreign,4,national,3,ive,4,obama,4,help,4,days,3,story,20,million,9,bill,9,story,20
director,4,supreme,3,good,4,economy,4,senate,4,conference,3,bill,19,proud,9,put,9,bill,19
military,4,another,3,together,4,war,4,member,4,matter,3,times,19,support,9,washington,9,times,19
war,4,florida,3,law,4,deliver,3,ways,4,cia,3,act,19,thing,9,year,9,act,19
america,4,decision,3,republicans,4,matter,3,important,4,commission,3,justice,19,story,9,thank,9,justice,19
processor,3,senator,3,gave,4,iran,3,year,4,strengthen,3,big,19,york,9,trying,9,big,19
totally,3,francisco,3,support,4,please,3,amendment,3,stories,3,decision,18,bill,9,americans,9,decision,18
political,3,fake,3,court,4,place,3,republicans,3,presidential,3,free,18,released,9,russian,8,free,18
hes,3,north,3,coast,4,pay,3,decision,3,2016,3,court,18,billion,9,post,8,court,18
washington,3,political,3,says,4,big,3,court,3,chance,3,clinton,18,congress,9,take,8,clinton,18
students,3,hillary,3,texas,4,city,3,powerful,3,senate,3,former,18,2016,8,former,8,former,18
thank,3,death,3,funding,4,knowledge,3,order,3,usa,3,senator,18,family,8,story,8,senator,18
40,3,take,3,times,4,crooked,3,week,3,uses,3,proud,18,voted,8,history,8,proud,18
life,3,life,3,billion,4,individuals,3,schools,3,life,3,released,18,women,8,making,8,released,18
family,3,little,3,history,4,pressure,3,provide,3,america,3,military,18,use,8,justice,8,military,18
friday,3,guys,3,thursday,3,event,3,proud,3,florida,3,billion,18,best,8,official,8,billion,18
die,3,brand,3,2016,3,southern,3,pakistan,3,play,3,republicans,17,north,8,senate,8,republicans,17
important,3,lead,3,looking,3,black,3,democrat,3,awarded,3,political,17,justice,8,best,8,political,17
low,3,killing,3,wonderful,3,iowa,3,shooting,3,york,3,committee,17,washington,8,election,8,committee,17
times,3,york,3,department,3,york,3,oil,3,treated,3,war,17,report,8,lot,8,war,17
former,3,billion,3,washington,3,lot,3,opponent,3,david,3,presidential,17,called,8,party,8,presidential,17
says,3,post,3,force,3,boy,3,white,3,seattle,3,america,17,canadian,8,court,7,america,17
good,3,called,3,continue,3,game,3,accused,3,tuesday,3,north,16,biggest,8,north,7,north,16
record,3,high,3,bernie,3,making,3,support,3,may,3,important,16,could,8,huge,7,important,16
b,3,loans,3,festival,3,hit,3,hard,3,victory,3,year,16,supreme,8,hillary,7,year,16
process,3,love,3,came,3,travel,3,special,3,win,3,following,16,think,7,amazing,7,following,16
press,3,eagles,3,send,3,10,3,law,3,jets,3,best,16,democrat,7,information,7,best,16
google,3,youve,3,goes,3,inform,3,forward,3,hard,3,trying,16,state,7,days,7,trying,16
looking,3,still,3,ruled,3,released,3,destroy,3,smith,3,radical,16,still,7,city,7,radical,16
close,3,canadian,3,judge,3,help,3,fired,3,companies,3,democrat,16,law,7,win,7,democrat,16
michael,3,trumps,3,offered,3,vote,3,source,3,public,3,job,16,considering,7,mind,7,job,16
decision,3,work,3,may,3,investigation,3,set,3,court,3,order,15,crime,7,law,7,order,15
mean,3,yeast,3,system,3,responsible,3,woman,3,media,3,law,15,copy,7,important,7,law,15
country,3,offering,3,extreme,3,nothing,3,life,3,voted,3,could,15,senator,7,radical,7,could,15
still,3,white,3,refused,3,sanders,3,days,3,join,3,million,15,republicans,7,place,7,million,15
accept,3,leader,3,democrat,3,think,3,china,3,week,3,end,15,transcript,7,security,7,end,15
report,3,played,3,clinton,3,fake,3,article,3,history,3,deal,15,funding,7,james,7,deal,15
end,3,information,3,high,3,wednesday,3,count,3,could,3,city,15,act,7,week,7,city,15
thing,3,says,3,quality,3,deal,3,night,3,center,3,china,15,help,7,possible,6,china,15
without,3,history,3,couple,3,childhood,3,supreme,3,next,3,life,15,major,7,florida,6,life,15
email,3,important,3,million,3,hard,3,book,3,emp,3,amazing,15,asked,7,conservative,6,amazing,15
story,3,gives,3,copy,3,speech,3,cant,3,protect,3,texas,14,immediately,7,letter,6,texas,14
part,3,released,3,worst,3,word,3,worry,3,put,3,nation,14,military,7,clinton,6,nation,14
called,3,best,3,seen,3,building,3,live,3,case,3,james,14,end,7,order,6,james,14
reserve,3,2016,3,article,3,defeat,3,north,3,suspect,3,lot,14,continue,7,times,6,lot,14
best,3,russia,3,approve,3,pushing,3,entire,3,past,3,greatest,14,working,6,communications,6,greatest,14
