kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
ged,4,lives,4,green,7,staying,7,following,6,hold,5,children,28,yesterday,12,2,17,children,28
trafficking,4,welcome,3,students,7,making,7,lets,6,@ltgovcoleman,5,county,27,positive,12,locations,17,county,27
face,3,honored,3,latest,7,green,7,public,6,2,5,families,26,#healthyathome,11,10,17,families,26
green,3,board,3,sacrifices,7,steps,7,#patriot,6,ensure,5,follow,25,eastern,11,register,17,follow,25
coleman,3,visit,3,week,7,week,7,week,6,care,5,across,25,thanks,11,follow,16,across,25
administration,3,water,3,good,7,state,7,capitol,6,spread,5,million,25,take,11,economy,16,million,25
message,3,saves,3,provide,7,#ppe,7,share,6,edt,5,lets,24,working,11,following,16,lets,24
continue,3,ensure,3,tonight,6,sites,7,friday,5,take,4,lost,24,kentuckian,10,share,16,lost,24
forward,3,pleasure,3,capitol,6,honor,7,yesterday,5,social,4,important,24,public,10,yesterday,16,important,24
take,3,trails,3,distancing,6,share,7,locations,5,schools,4,people,23,good,10,shared,15,people,23
ending,3,together,3,working,6,full,6,still,5,juneteenth,4,following,23,provide,10,tonight,15,following,23
month,3,kentuckian,3,show,6,beat,6,spread,5,daily,4,public,23,youtube,10,mask,15,public,23
law,3,accessible,3,news,6,complete,6,hate,5,following,4,updates,23,beat,10,call,14,updates,23
employees,3,social,3,conference,6,working,6,reopen,5,confirmed,4,making,22,communities,10,lost,14,making,22
funding,3,fulltime,3,morning,6,following,6,thanks,5,least,4,green,22,green,10,louisville,14,green,22
amount,3,across,3,taking,6,best,6,announced,5,voting,4,guidelines,22,lost,10,wear,14,guidelines,22
city,3,live,3,use,6,proud,6,family,5,step,4,continue,21,family,10,cases,14,continue,21
across,3,additional,3,death,6,locations,6,masks,5,people,4,education,21,home,10,please,14,education,21
expected,3,agriculture,3,tips,6,via,6,statement,5,change,4,reopening,21,@ltgovcoleman,9,work,13,reopening,21
lt,3,emergency,3,seek,5,#unemployment,6,commonwealth,5,case,4,family,21,create,9,making,13,family,21
major,3,insulin,3,start,5,homes,6,louisville,5,monday,4,social,21,full,9,spread,13,social,21
proud,3,national,3,kentuckian,5,list,6,across,5,vote,4,june,21,tips,9,daily,13,june,21
end,3,honor,3,kids,5,weekend,6,#memorialday,5,efforts,4,home,21,investment,9,stay,13,home,21
@ket,3,financial,3,million,5,another,6,available,5,equitable,4,economy,20,fund,9,public,13,economy,20
provide,3,local,3,new,5,guidance,6,advantage,5,answer,4,10,20,use,9,next,12,10,20
office,3,crown,3,step,5,save,6,safely,5,week,4,thanks,20,follow,9,states,12,thanks,20
college,3,awareness,3,coronavirus,5,#countmeinky2020,5,step,4,virus,4,communities,20,building,9,support,12,communities,20
jan,3,boards,3,following,5,across,5,plans,4,request,4,2,20,commitment,9,thing,12,2,20
deserve,3,leaders,3,take,5,please,5,include,4,recent,4,stay,19,making,9,proud,12,stay,19
fully,3,growth,3,close,5,call,5,state,4,numbers,4,students,19,community,9,important,12,students,19
year,3,rep,3,guidelines,5,sacrifices,5,fight,4,mask,4,next,19,service,9,green,12,next,19
plans,3,medical,3,county,5,resources,5,full,4,appointments,3,weekend,19,continue,9,continue,12,weekend,19
1,3,action,3,parents,5,masks,5,proud,4,commissions,3,working,19,news,8,lives,11,working,19
breaking,3,lawrence,3,eligible,5,business,5,lives,4,taylors,3,tomorrow,19,schools,8,special,11,tomorrow,19
hunger,3,center,3,future,5,rebuild,5,face,4,still,3,states,19,team,8,steps,11,states,19
school,3,cork,3,march,5,public,5,call,4,boards,3,positive,18,due,8,family,11,positive,18
keene,3,dist,3,gov,5,everyone,5,beshears,4,testing,3,register,18,announced,8,place,11,register,18
human,3,children,3,loved,5,#2020census,5,online,4,listening,3,@ltgovcoleman,18,park,8,guidance,11,@ltgovcoleman,18
forever,3,supporting,3,lets,5,@uscensusbureau,5,#whyiwearamask,4,system,3,may,18,awareness,8,masks,11,may,18
commissioner,3,award,3,practicing,5,actions,5,thing,4,saturday,3,beat,18,key,8,home,11,beat,18
committed,3,workers,3,education,5,night,5,making,4,tested,3,shared,18,funding,8,workers,11,shared,18
block,3,counties,3,medical,5,tomorrow,5,tonight,4,freedom,3,media,17,morning,8,people,10,media,17
park,2,possible,3,families,5,continue,5,healthy,4,equality,3,call,17,medical,8,#socialdistancing,10,call,17
build,2,create,3,announced,5,tune,5,primary,4,share,3,locations,17,andy,8,communities,10,locations,17
ready,2,centers,3,continue,5,heroes,5,monday,4,newly,3,spread,17,teachers,8,reopen,10,spread,17
