kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
welcome,7,rural,7,services,22,latest,16,local,14,#returnstronger,8,stay,64
opportunity,7,birthday,7,2,22,relief,16,kids,14,schools,8,az,64
strengthen,7,@azcommerce,7,officials,21,3,15,workers,13,2,8,continued,62
leader,7,across,7,watch,21,2,15,medical,13,latest,8,law,61
government,7,2020,7,order,21,president,15,relief,13,school,8,provide,61
making,7,kids,7,home,21,emergency,15,families,13,important,8,workers,60
working,7,year,7,safety,21,partners,15,safe,13,education,8,efforts,60
home,7,support,7,new,21,access,15,ensure,13,3,8,latest,59
communities,6,act@tjshopeforaz,7,across,20,safety,14,law,13,discuss,8,school,59
#arizona,6,governors,7,guidance,20,details,14,3,13,law,8,students,59
teachers,6,mexico,6,director,20,people,14,#thearizonaway,12,22,8,food,58
forward,6,community,6,thanks,19,together,14,customers,11,#maskupaz,8,nation,58
country,6,meeting,6,executive,19,ensure,14,working,11,together,8,medical,58
focused,6,discuss,6,emergency,19,@azdhs,14,efforts,11,women,7,3,57
news,6,safety,6,testing,19,take,14,@phoenixpolice,11,additional,7,million,57
@azcentral,6,#loveaz,6,provide,18,new,14,officers,11,expand,7,call,55
success,6,lead,6,updates,18,antibody,14,enforcement,11,information,7,professionals,55
invests,6,#azbirthday,6,blood,18,available,13,following,10,@supt_hoffman,7,people,55
growth,6,@ktar923,6,schools,18,week,13,protecting,10,providing,7,communities,53
women,6,white,5,#thearizonaway,17,frontline,12,saturday,10,governors,7,important,52
together,6,phoenix,5,@katemcgeeaz,16,economy,12,employees,10,workers,7,thanks,52
trade,6,tomorrow,5,school,16,slow,12,women,10,nation,7,budget,52
sustainable,6,#openforopportunity,5,@aznationalguard,16,million,12,forward,10,kids,7,#returnstronger,52
family,5,important,5,22,16,nation,12,coronavirus,10,forward,7,local,51
enforcement,5,country,5,3,16,program,12,communities,10,enforcement,7,schools,51
coming,5,growing,5,ways,16,#lightazblue,12,discuss,10,ensure,7,partnership,50
k12,5,continued,5,covid19,16,visit,11,4,10,firefighters,7,proud,50
@wmphoenixopen,5,success,5,professionals,15,fund,11,@cdcgov,10,available,7,#azbalanced,49
care,5,focus,5,banks,15,navajo,11,officials,10,efforts,7,officials,48
spending,5,@azdhs,5,local,15,critical,11,@azcommerce,9,wildfires,7,jobs,47
phoenix,5,close,5,federal,15,kids,11,staff,9,resources,7,great,47
#1,5,address,5,students,15,order,11,fund,9,role,6,emergency,47
tech,5,people,5,@cdcgov,15,business,11,next,9,help,6,healthy,47
protect,5,@govlarryhogan,5,meals,14,job,11,tests,9,hours,6,visit,46
resources,5,veterans,5,call,14,jobs,11,week,9,4,6,@azcommerce,46
important,5,growth,5,providers,14,learn,11,antibody,9,new,6,everyone,46
project,5,broadband,5,leaders,14,lost,10,proud,9,operations,6,service,46
leadership,5,leaders,5,5,13,protection,10,together,9,cooperation,6,education,45
adonis,5,everyone,5,people,13,@drcarachrist,10,leadership,9,options,6,available,44
hero,5,city,5,continued,13,#rip,10,dollars,9,joining,6,president,43
national,5,@cactusleagueaz,5,team,13,hospitals,10,w,8,#bighornfire,6,relief,43
men,5,economic,5,prevent,13,donation,10,22,8,people,6,enforcement,42
families,5,@juliepastrick,5,million,12,paycheck,10,nation,8,classroom,6,responders,41
#rip,5,discussion,5,4,12,economic,10,tested,8,face,6,@supt_hoffman,41
percent,4,havasu,4,mental,12,students,10,needs,8,stay,6,4,41
honor,4,#veterans,4,issued,12,communities,10,individuals,8,honor,6,take,41
job,4,americas,4,@foundationjem,12,apply,10,men,8,emergency,6,community,40
trooper,4,serve,4,partners,12,coronavirus,10,resume,8,az,6,22,39
stop,4,sheriff,4,please,12,assistance,10,approach,8,students,6,order,39
place,4,eliminate,4,taking,12,additional,10,call,8,@uarizonapres,6,economy,39
navajo,4,@arizonatourism,4,az,12,tests,10,throughout,8,throughout,6,director,39
#schoolchoiceweek,4,@azcorrections,4,proud,12,thousand,10,tomorrow,8,wear,6,watch,38
arizonans,4,military,4,webinar,12,families,10,supporting,8,@vp,6,2020,37
tools,4,signed,4,donate,12,@uarizonapres,10,operations,8,safely,6,@uarizona,37
mexico,4,center,4,community,12,personnel,10,offer,8,focused,5,5,37
fight,4,@calsheehy,4,additional,12,connected,10,responders,8,men,5,year,36
4,4,officials,4,@jeffweninger,12,local,9,safely,8,follow,5,forward,35
border,4,international,4,needed,11,face,9,business,8,plan,5,additional,35
prayers,4,infrastructure,4,yesterday,11,masks,9,provide,8,@arizona_dps,5,joining,34
