kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
stronger,2,process,5,safety,7,gaming,8,discuss,7,program,5,workers,28
greatgrandfathers,2,reform,5,thank,7,remember,8,sb,7,act,5,nation,28
leadership,2,nation,5,great,6,provide,8,continues,7,watch,5,year,27
enough,2,towards,4,oklahomas,6,april,8,economy,7,funds,5,please,25
schools,2,deliver,4,update,6,pandemic,8,tests,7,facilities,5,agencies,25
elected,2,best,4,impact,6,critical,8,support,6,proud,5,economy,23
mission,2,move,4,delivery,6,work,8,full,6,thankful,5,ppe,23
recognize,2,funding,4,eo,6,facebook,8,reopening,6,learn,5,visit,23
decisions,2,strong,4,loans,6,watch,7,commitment,6,welcome,5,resources,22
next,2,creators,4,steps,6,unemployment,7,distancing,6,president,5,stay,22
life,2,remain,4,information,6,symptoms,7,based,6,great,4,job,22
dedication,2,20,4,quickly,6,measures,7,remember,6,across,4,healthcare,20
opportunity,2,vision,4,issued,6,safety,7,take,6,top,4,public,20
signed,2,proud,4,students,6,ensure,7,test,5,nation,4,leaders,20
serve,2,provide,4,executive,5,communities,7,1,5,secretary,4,ensure,20
accountability,2,service,4,top,5,surge,7,goal,5,house,4,students,20
protecting,2,care,4,facebook,5,unprecedented,7,bill,5,african,4,facebook,20
progress,2,outdated,4,nation,5,supplies,7,blood,5,assistance,4,support,19
oklahomas,2,critical,4,healthcare,5,nation,7,continuing,5,fight,4,federal,19
kansas,2,opportunities,4,supplies,5,team,7,recover,5,economic,4,proactive,19
improving,2,#oktopten,4,officials,5,program,7,pandemic,5,engage,4,helping,19
leaders,2,loved,4,supply,5,crisis,7,responsibly,5,@okguard,4,watch,18
forward,2,address,4,agencies,5,protect,7,cases,5,response,4,future,18
awareness,2,operations,4,requiring,5,@healthyoklahoma,6,community,5,community,4,home,18
people,2,#oklaed,4,#oklaproud,5,care,6,lets,5,protect,4,communities,18
spend,2,government,4,prioritize,5,visit,6,decisions,4,tomorrow,4,thankful,18
dollar,2,leaders,3,mitigate,5,proactive,6,mission,4,federal,4,remember,18
okla,2,1,3,link,5,new,6,@healthyoklahoma,4,support,4,safety,18
taken,2,lets,3,remain,5,fully,6,thankful,4,discuss,4,10,18
business,2,local,3,schools,5,part,6,facebook,4,white,4,program,17
order,2,largest,3,#flattenthecurve,5,fellow,6,business,4,longterm,4,measures,17
create,2,take,3,ive,5,continuing,6,new,4,#oklaproud,3,order,17
raise,2,compact,3,virus,5,tested,6,measures,4,fund,3,respond,17
times,2,effort,3,prayer,5,spread,6,track,4,homes,3,spread,17
education,2,public,3,labs,4,questions,6,fellow,4,critical,3,part,17
practices,2,generations,3,affected,4,ready,5,order,4,thank,3,full,17
tonight,2,gaming,3,remains,4,full,5,month,4,due,3,discuss,17
evening,2,foundation,3,fellow,4,thankful,5,law,4,@vp,3,funding,17
ten,2,offer,3,professionals,4,neighbor,5,thread,4,still,3,gaming,17
click,2,good,3,private,4,due,5,dedication,4,students,3,protecting,16
budget,2,fund,3,allow,4,test,5,faithfully,4,million,3,phase,16
list,2,opportunity,3,needs,4,info,5,stay,4,facebook,3,next,16
delivering,2,key,3,best,4,sites,5,line,4,committed,3,lives,16
tape,2,helping,3,hard,4,may,5,access,4,provide,3,honor,16
regulations,2,management,3,vulnerable,4,gas,5,serve,4,marks,3,statewide,16
honor,2,model,3,lives,4,discuss,5,businesses,4,americas,3,due,16
tondalo,2,needs,3,protecting,4,phone,5,due,4,impacted,3,reopen,16
becoming,2,thank,3,bill,4,committed,5,active,4,full,3,hard,16
dreams,2,billion,3,ensure,4,call,5,people,4,ensure,3,government,15
administrations,2,regulations,3,pickup,4,reopen,5,yesterday,4,local,3,committed,15
board,2,needle,3,guidelines,4,@okguard,5,percentage,4,visit,3,continuing,15
law,2,part,3,12,4,comprehensive,5,still,4,bridge,3,available,15
reduction,2,legislation,3,priority,4,force,5,national,4,ppe,3,local,15
aerospace,2,together,3,leaders,4,providing,5,freedom,4,lives,3,pandemic,15
across,2,bureaucracy,3,22,4,census,5,frontlines,4,deliver,3,fellow,15
steps,2,line,3,proud,4,beds,5,virus,4,testing,3,best,15
job,2,directly,3,meet,4,vulnerable,5,90000,4,june,3,remain,15
25,2,teaching,3,support,4,next,5,3,4,safe,3,food,15
appreciate,2,decision,3,economic,4,federal,5,responders,4,relief,3,decisions,15
important,2,tribes,3,10,4,responders,5,lives,4,opportunity,3,virus,15
dedicated,2,budget,3,measures,4,fund,5,nation,4,partner,3,national,14
joined,2,5,3,owners,4,based,5,next,4,statewide,3,providing,14
enjoyed,2,fiscal,3,risk,4,updates,4,capita,3,communities,3,impact,14
