kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
british,3,jim,3,syrian,3,following,4,voters,3,bad,3,donald,18,north,8,radical,9,donald,18
put,3,30,3,development,3,happy,4,real,3,running,3,job,18,military,8,act,9,job,18
attending,3,job,3,yes,3,york,4,vets,3,guy,3,director,18,movie,8,war,8,director,18
report,3,extremely,3,good,3,best,4,stop,3,post,3,presidential,18,another,8,final,8,presidential,18
leadership,3,nation,3,party,3,thursday,3,border,3,republicans,3,political,18,police,8,post,8,political,18
al,3,trumps,3,says,3,think,3,news,3,relationship,3,number,18,hard,8,support,8,number,18
announced,3,presidential,3,war,3,gop,3,israel,3,anniversary,3,bad,18,justice,8,investigating,8,bad,18
companies,3,power,3,monday,3,congress,3,iran,3,ruling,3,hard,17,campaign,8,james,8,hard,17
congress,3,senate,3,another,3,cia,3,continue,3,powerful,3,team,17,making,7,real,8,team,17
state,3,thought,3,times,3,tuesday,3,announce,3,good,3,military,17,americans,7,senator,8,military,17
created,3,court,3,democratic,3,ethics,3,americans,3,truth,3,america,16,senate,7,number,8,america,16
win,3,justice,3,complete,3,rally,3,show,3,world,3,police,16,report,7,billion,8,police,16
forces,3,investigation,3,killed,3,dc,3,left,3,senate,3,deal,16,complete,7,congress,8,deal,16
white,3,start,3,hard,3,investigating,3,bowl,3,week,3,billion,16,death,7,team,8,billion,16
book,3,military,3,10,3,political,3,comey,3,thousands,3,committee,16,business,7,deal,8,committee,16
general,3,pay,3,tv,3,statement,3,working,3,transcript,3,think,15,corrupt,7,china,8,think,15
robert,3,morning,3,wide,3,dog,3,post,3,times,3,may,15,2016,7,jobs,8,may,15
death,3,chief,3,meat,3,set,3,signed,3,travel,3,washington,15,next,7,press,8,washington,15
left,3,wants,3,family,3,losing,3,final,3,countries,3,statement,15,rate,7,statement,8,statement,15
terrorist,3,released,3,thought,3,anyone,3,amazing,3,budget,3,nothing,15,party,7,un,8,nothing,15
bill,3,series,3,republican,3,nominee,3,following,3,cuts,3,health,15,former,7,released,8,health,15
donald,3,j,3,state,3,nfl,3,commission,3,phone,3,senator,15,night,7,millions,7,senator,15
article,3,take,3,city,3,cost,3,believe,3,faggot,3,following,15,3,7,year,7,following,15
navy,3,decision,3,head,3,price,3,number,3,400,3,post,15,bill,7,show,7,post,15
failed,3,show,3,thank,3,committee,3,former,3,calls,3,congress,15,tuesday,6,decision,7,congress,15
source,3,chance,3,free,3,federal,3,night,3,politics,3,monday,15,court,6,military,7,monday,15
special,3,posed,3,lot,3,millions,3,world,3,job,3,democratic,15,end,6,trying,7,democratic,15
ambassador,3,service,3,shows,3,texas,3,days,3,china,3,called,14,development,6,poll,7,called,14
list,3,high,3,making,3,fact,3,war,3,obama,3,next,14,chief,6,taking,7,next,14
build,3,center,3,gun,3,still,3,senate,3,tonight,3,final,14,shut,6,black,7,final,14
texas,3,magic,3,seen,3,night,3,move,3,rush,3,trying,14,deal,6,video,7,trying,14
senator,3,annual,3,exactly,3,trumps,3,un,3,lower,3,end,14,attack,6,health,7,end,14
act,3,lie,3,trying,3,decision,3,line,3,statement,3,corrupt,14,life,6,super,7,corrupt,14
known,3,federal,3,failing,3,pass,3,campaign,3,shown,3,texas,14,power,6,court,7,texas,14
night,3,page,3,girls,3,isis,3,talk,3,incredible,3,year,14,arrested,6,commission,7,year,14
year,3,report,3,political,3,real,3,department,3,information,3,announce,14,announced,6,bernie,7,announce,14
orlando,3,called,3,reuters,3,world,3,fired,3,includes,3,price,13,number,6,conversation,7,price,13
tuesday,3,fact,3,radical,3,another,3,clear,3,z3,3,jobs,13,shooting,6,night,7,jobs,13
election,3,year,3,cruise,3,million,3,thing,3,mr,3,love,13,general,6,million,7,love,13
dead,3,misleading,2,race,3,fallen,3,big,3,james,3,nation,13,strong,6,free,7,nation,13
