kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
decisions,3,congress,3,health,6,free,4,cant,3,plan,3,wall,17
away,3,next,3,state,6,lot,4,able,3,power,3,folks,17
family,3,less,3,covid,6,hospital,4,still,3,fake,3,away,17
join,3,great,3,feel,6,campaign,4,year,3,commitments,3,believe,17
work,3,push,3,fight,6,good,4,racial,3,case,3,nyc,17
families,3,times,3,ny14,6,response,4,answers,3,nyc,3,etc,17
happy,3,put,3,good,6,jobs,4,murder,3,bc,3,ubi,16
big,3,million,3,dem,6,crisis,4,power,3,find,3,isnt,16
house,3,single,3,afford,6,ppp,4,note,3,brown,3,2,16
republican,3,issues,3,hospitals,6,street,4,used,3,put,3,moment,16
pup,3,bootstrapping,3,understand,6,plan,3,happens,3,problem,3,house,16
justice,3,1,3,peoples,6,funding,3,wow,3,home,3,live,16
yes,3,por,3,thing,6,pantry,3,mental,3,6,3,york,16
social,3,clear,3,crisis,5,treated,3,lives,3,gas,3,next,15
often,3,deal,3,happy,5,raised,3,cannot,3,politicians,3,family,15
congressional,3,reason,3,may,5,member,3,health,3,working,3,state,15
workers,3,theres,3,single,5,folks,3,minutes,3,yes,3,week,15
question,3,outreach,3,ways,5,deal,3,help,3,havent,3,progressive,15
bernie,3,@ayannapressley,3,corporate,5,talking,3,peoples,3,national,3,peoples,15
selling,3,latinx,3,tv,5,racist,3,clock,3,cast,3,deal,15
fight,3,question,3,protect,5,support,3,officers,3,23rd,3,yes,15
city,3,talking,3,year,5,impacted,3,across,3,proud,3,actually,15
quite,2,americans,3,stronger,5,wait,3,zuckerberg,3,side,3,may,15
district,2,tomorrow,3,move,5,elections,3,force,3,healthcare,3,free,15
mock,2,thanks,3,bills,5,due,3,3,3,protect,3,enough,15
reduction,2,option,3,try,5,trump,3,pay,3,across,3,great,15
cant,2,green,3,voters,5,medicare,3,lot,3,away,3,please,14
update,2,deeply,3,families,5,watch,3,dodo,3,job,3,sick,14
bipartisan,2,top,3,vote,5,comes,3,safety,3,wall,3,powerful,14
cultural,2,listen,3,eviction,5,believe,3,bailout,3,week,3,jobs,14
field,2,ones,3,policies,5,classist,3,engaged,3,leaders,3,city,14
calling,2,debate,3,rep,5,2,3,support,3,millions,3,starting,14
thoughts,2,unconstitutional,3,community,5,educational,3,1,2,life,3,talk,14
health,2,absolutely,3,fund,5,family,3,suv,2,sleep,3,think,14
huge,2,job,3,next,5,local,3,worried,2,name,3,voting,14
queens,2,sen,3,jobs,5,applying,3,communities,2,housing,3,federal,14
sanders,2,knows,3,response,5,loans,3,tonight,2,tweet,3,white,14
50,2,major,3,worker,5,officials,3,etc,2,believe,3,saying,14
