kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
issues,3,step,3,hillary,3,fiscal,3,battle,3,press,3,congress,14
usa,3,dnc,3,become,3,killed,3,full,3,left,3,investigating,14
dr,3,bernie,3,thank,3,arrested,3,police,3,american,3,story,14
words,3,everyone,3,announced,3,dead,3,recently,3,alien,3,nation,14
set,3,reserve,3,resources,3,protect,3,important,3,hated,3,week,14
security,3,america,2,left,3,id,3,heard,3,hillary,3,business,14
weapons,3,changes,2,england,3,history,3,forward,3,story,3,another,14
congress,3,understand,2,obama,3,week,3,fake,3,street,3,possible,14
forced,3,weather,2,government,3,3,3,river,2,reserve,3,team,14
arrested,3,communications,2,act,3,world,3,helping,2,north,3,lot,13
family,3,blaming,2,may,3,word,3,john,2,wall,3,dr,13
