kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
washington,3,beenit,3,american,3,paying,3,act,3,association,3,history,16,increase,7,investigation,7,history,16
number,3,effort,3,virginia,3,thanking,3,20,3,available,3,use,16,health,7,greatest,7,use,16
cut,3,iranian,3,gea,3,attorney,3,top,3,closely,3,important,16,bad,7,russia,7,important,16
week,3,seen,3,de,3,2016,3,puerto,3,several,3,win,15,wrong,7,congress,7,win,15
investigation,3,fake,3,media,3,2017,3,build,3,contacts,3,texas,15,j,7,york,7,texas,15
job,3,recovery,3,away,3,coming,3,foreign,3,love,3,j,15,source,7,huge,7,j,15
women,3,committee,3,stamps,3,article,3,amazing,3,karen,3,2016,15,report,7,official,7,2016,15
please,3,political,3,previous,3,war,3,statement,3,shot,3,show,15,death,7,family,7,show,15
drone,3,white,3,think,3,organization,3,best,3,big,3,number,15,supreme,7,says,7,number,15
act,3,support,3,russia,3,isnt,3,special,3,stop,3,information,15,10,7,trying,7,information,15
decision,3,illegal,3,10,3,research,3,billion,3,left,3,report,15,quest,7,comey,7,report,15
thousands,3,agency,3,order,3,vote,3,free,3,hard,3,high,15,address,7,asked,7,high,15
discusses,3,development,3,respect,3,crime,3,orlando,3,astoria,3,source,15,china,7,provide,7,source,15
final,3,charge,3,dangerous,3,richmond,3,updates,3,family,3,clinton,14,least,7,real,7,clinton,14
oregon,3,shot,3,picture,3,wide,3,lie,3,russia,3,general,14,believe,7,money,7,general,14
1000,3,fed,3,former,3,source,3,money,3,diego,3,bad,14,iran,7,area,7,bad,14
obama,3,finally,3,thousands,3,something,3,friday,3,yes,3,real,14,investigation,7,law,7,real,14
community,3,amazing,3,efforts,3,ohio,3,taken,3,ranked,3,asked,14,voted,7,governor,7,asked,14
china,3,possible,3,supreme,3,general,3,win,3,nixon,3,game,14,week,7,care,6,game,14
army,3,government,3,classified,3,high,3,debate,3,currently,3,usa,14,youthank,7,woman,6,usa,14
wanted,3,court,3,could,3,next,3,without,3,america,3,coming,14,commission,6,office,6,coming,14
increase,3,use,3,set,3,matter,3,general,3,thousands,3,fact,14,community,6,report,6,fact,14
corrupt,3,former,3,office,3,house,3,join,3,republicans,3,part,14,thousands,6,death,6,part,14
leader,3,supreme,3,bigger,3,former,3,little,3,across,3,women,14,final,6,border,6,women,14
attempt,3,program,3,organization,3,exactly,3,decision,3,full,3,believe,13,millions,6,low,6,believe,13
white,3,fbi,3,game,3,forward,3,greatest,3,latest,3,investigating,13,looking,6,little,6,investigating,13
