kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
high,4,former,4,michigan,4,obama,4,world,4,thank,4,washington,24
bernie,4,serious,4,massive,4,america,4,history,4,china,4,history,24
clinton,4,shot,4,hard,4,washington,4,donald,4,tax,4,senate,22
york,4,best,4,interest,4,news,4,constitution,4,russia,4,think,22
sanders,4,radical,4,senate,4,working,4,partner,4,super,4,election,22
deal,4,young,4,administration,4,task,4,times,4,administration,4,2016,22
health,4,american,4,fact,4,death,4,wisconsin,4,good,4,end,22
leading,4,state,4,house,4,lot,4,job,4,justice,4,americans,21
best,4,love,4,carolina,4,senator,4,find,4,police,4,may,21
help,4,post,4,life,4,moving,4,fbi,4,fact,4,north,21
year,4,democratic,4,group,4,man,4,thank,4,obama,4,fbi,21
dead,4,official,4,law,4,government,4,bad,4,video,4,article,20
law,4,news,4,deal,4,protect,4,election,4,big,4,presidential,20
leader,4,attendance,4,help,4,deserve,4,may,4,voted,4,important,20
per,4,night,4,end,4,economy,4,year,4,committee,4,women,20
nation,4,amendment,4,watched,4,security,4,study,4,ruled,4,party,19
season,4,called,4,signed,4,official,4,convention,4,department,4,senator,19
strong,4,yesterday,4,democrats,4,law,4,special,4,next,4,law,19
fighting,4,product,4,white,4,court,4,nothing,4,country,4,justice,18
tuesday,4,money,4,police,4,report,4,commission,4,strategy,4,another,18
hillary,4,lot,4,national,4,racist,3,washington,4,points,4,lot,18
nfl,3,court,4,think,4,list,3,democrats,4,win,4,work,18
campaign,3,thing,4,service,4,series,3,potential,4,important,4,court,18
went,3,trying,4,live,3,public,3,love,3,northern,4,trying,18
times,3,year,3,treated,3,economic,3,city,3,early,3,year,17
greatest,3,benefits,3,poll,3,thursday,3,story,3,policy,3,best,17
money,3,set,3,obama,3,general,3,hillary,3,republicans,3,hillary,17
justice,3,needs,3,year,3,show,3,wanted,3,medical,3,deal,17
economic,3,reaping,3,killed,3,newark,3,keystone,3,1st,3,place,17
morning,3,manchester,3,use,3,election,3,another,3,nation,3,thing,17
act,3,group,3,director,3,massachusetts,3,friday,3,criminal,3,night,17
foreign,3,rights,3,side,3,cia,3,something,3,nfl,3,major,17
elder,3,allow,3,night,3,shows,3,among,3,washington,3,released,17
happy,3,second,3,number,3,nominated,3,winning,3,popular,3,powerful,16
future,3,history,3,rates,3,city,3,2,3,usa,3,marijuana,16
war,3,possible,3,market,3,jobs,3,department,3,sunday,3,campaign,16
child,3,wisconsin,3,fbi,3,another,3,corrupt,3,flynn,3,complete,16
called,3,taken,3,vote,3,next,3,released,3,2016,3,use,16
use,3,amazing,3,terrorism,3,released,3,answer,3,intelligence,3,support,15
2nd,3,nothing,3,work,3,story,3,devastation,3,california,3,vote,15
team,3,cut,3,could,3,special,3,attack,3,bowl,3,times,15
policy,3,another,3,super,3,police,3,killing,3,10,3,left,15
scrolls,3,deal,3,enforcement,3,emails,3,military,3,fully,3,official,15
lot,3,case,3,line,3,hillary,3,fake,3,action,3,post,15
released,3,congratulations,3,released,3,condemned,3,guy,3,investigating,3,tuesday,15
reserve,3,2012,3,comey,3,worst,3,major,3,could,3,attack,15
history,3,senator,3,show,3,army,3,build,3,security,3,strong,15
cnn,3,large,3,voters,3,picture,3,campaign,3,billion,3,former,14
guy,3,hate,3,military,3,good,3,archive,3,education,3,shooting,14
uespwiki,3,steve,3,best,3,trumps,3,pipeline,3,attack,3,russia,14
supporters,3,happened,3,secretary,3,nfl,3,football,3,created,3,political,14
governor,3,vets,3,big,3,passed,3,cynical,3,territory,3,war,14
information,3,climate,3,study,3,penalty,3,post,3,political,3,job,14
stay,3,take,3,james,3,american,3,end,3,students,3,bill,14
statements,3,win,3,core,3,supreme,3,place,3,community,3,supreme,14
dnc,3,list,3,million,3,presidential,3,2017,3,death,3,committee,14
ceo,3,honor,3,fully,3,americans,3,night,3,offers,3,media,14
fbi,3,started,3,court,3,republican,3,lawrence,3,committed,3,death,14
biggest,3,world,3,quest,3,jubilee,3,please,3,may,3,nothing,14
committee,3,vegas,3,congress,3,thank,3,caught,3,white,3,force,13
presidential,3,big,3,support,3,charlotte,3,americans,3,place,3,making,13
conference,3,still,3,generation,3,tax,3,safe,3,tuesday,3,could,13
article,3,america,3,michael,3,monday,3,america,3,500,3,huge,13
days,3,order,3,middle,3,bizarre,3,york,3,fbi,3,guy,13
real,3,announce,3,watch,3,recent,3,basketball,2,nuclear,3,win,13
