Tweets,Length,Date,Source,Favourites,RTs,Username,id_str
"To every university, college, polytechnic, and CEGEP in the country: We need your expertise and your resources. If you have masks and ventilators we can use, or if you think you can help with things like 3D printing of medical supplies, let us know: https://t.co/js1j1UsLlt",273,2020-03-24 22:21:43,Twitter for iPhone,17890,6555,JustinTrudeau,1242577360055963650
"Aux universités, collèges, écoles polytechniques et cégeps du pays : nous avons besoin de vos ressources. Vous avez des masques et des respirateurs? Vous pouvez imprimer du matériel médical en 3D ou encore aider d’une autre manière? Dites-le nous : https://t.co/4IXn94bmPC",272,2020-03-24 22:21:25,Twitter for iPhone,379,170,JustinTrudeau,1242577286290968576
RT @DLeBlancNB: Help prevent online #misinformation by consulting trustworthy sources. You can protect yourself by staying informed. Visit:…,140,2020-03-24 21:15:35,Twitter for iPhone,0,162,JustinTrudeau,1242560718865661952
RT @DLeBlancNB: Aidez à prévenir la désinformation en ligne en consultant des sources dignes de confiance. Vous pouvez vous protéger en res…,140,2020-03-24 21:15:33,Twitter for iPhone,0,34,JustinTrudeau,1242560707696242689
RT @PattyHajdu: Communicating with Canadians is a crucial part of my job as Canada’s Minister of Health. Make sure you’re getting your #COV…,140,2020-03-24 20:51:43,Twitter for iPhone,0,302,JustinTrudeau,1242554711544381447
"RT @PattyHajdu: Assurez-vous que vous obtenez vos informations sur la #COVID19 de sources crédibles, comme https://t.co/ydlDQNMreD. https:/…",140,2020-03-24 20:51:40,Twitter for iPhone,0,94,JustinTrudeau,1242554700567916548
"Now is the time to act, Canada - and we need to act together. So wash your hands. Cough into your elbow. Stay home. And listen to Dr. Tam (@CPHO_Canada). ⤵️ https://t.co/k0FFRZCj9I",180,2020-03-24 20:17:08,Twitter Media Studio,5358,1611,JustinTrudeau,1242546010695643136
"C’est maintenant le temps d’agir et nous devons le faire ensemble! Alors, lavez-vous les mains. Toussez dans le pli de votre coude. Restez chez vous. Et, écoutez la Dre Tam (@ACSP_Canada). ⤵️ https://t.co/vmR0nbDMdP",215,2020-03-24 20:17:04,Twitter Media Studio,317,94,JustinTrudeau,1242545991980650496
Prime Minister @AbeShinzo and I spoke yesterday about COVID-19 and the need for coordination among G7 and G20 countries. Our conversation also focused on the impacts of the virus and the work we’re doing to protect the people of Canada and Japan. More: https://t.co/9esWCHPtHN,276,2020-03-24 18:17:50,Twitter for iPhone,583,127,JustinTrudeau,1242515984956698633
"Hier, j’ai discuté avec le premier ministre @AbeShinzo de la COVID-19, de la nécessité d’une coordination des efforts entre les pays du G7 et du G20 et du travail qu’on fait pour protéger les Canadiens et les Japonais. Détails : https://t.co/c1px22fgIG",252,2020-03-24 18:17:40,Twitter for iPhone,133,30,JustinTrudeau,1242515944867495936
"RT @InspectionCan: During the COVID-19 outbreak, Canadians can be assured that their food will be safe, as our inspectors work hard to main…",140,2020-03-24 17:58:16,Twitter for iPhone,0,202,JustinTrudeau,1242511061691047942
"RT @InspectionCanFR: Au cours de l’éclosion de la COVID-19, les Canadiens peuvent rester confiant que les aliments seront salubres. Nos ins…",140,2020-03-24 17:58:12,Twitter for iPhone,0,38,JustinTrudeau,1242511043894657025
"We’re doing everything we can together to protect the health and safety of Canadians right across the country. Yesterday, @cafreeland and I spoke with premiers again about our cooperation to support everyone affected by COVID-19 and its impacts. More here: https://t.co/PqlJP2Qmq7",280,2020-03-24 17:44:33,Twitter for iPhone,928,206,JustinTrudeau,1242507610152226818
"Ensemble, on fait tout ce qu’on peut pour protéger la santé et la sécurité des Canadiens. Hier, @cafreeland et moi avons discuté avec les premiers ministres de notre coopération pour soutenir ceux qui sont touchés par la COVID-19 et ses impacts. Détails : https://t.co/9fUCGYbBb3",279,2020-03-24 17:44:13,Twitter for iPhone,147,35,JustinTrudeau,1242507527696375808
"Let me be very clear: If you’ve just returned from abroad, you must stay home and self-isolate for 14 days. This is not a suggestion. #StayAtHomeSaveLives",154,2020-03-24 17:09:13,Twitter for iPhone,31140,8172,JustinTrudeau,1242498715769868288
"Je veux être très clair : si vous revenez de l’étranger, vous devez rester chez vous et vous isoler pendant 14 jours. Ce n’est pas une suggestion! Sauvez des vies et #RestezChezVous.",182,2020-03-24 17:09:05,Twitter for iPhone,484,137,JustinTrudeau,1242498683536658432
RT @pablorodriguez: Canadians need support to get through this. Fast. The negotiations with other parties are still ongoing and the House w…,140,2020-03-24 16:58:13,Twitter for iPhone,0,204,JustinTrudeau,1242495950200987651
RT @pablorodriguez: Les Canadiens ont besoin d’aide pour passer au travers de la crise. Rapidement. Les négociations avec les autres partis…,140,2020-03-24 16:58:11,Twitter for iPhone,0,39,JustinTrudeau,1242495940256239625
"RT @PattyHajdu: We are funding nearly 100 research teams focused on rapidly developing effective methods to diagnose, treat, and manage pat…",140,2020-03-24 16:55:57,Twitter for iPhone,0,264,JustinTrudeau,1242495378555109377
"RT @PattyHajdu: Nous finançons près de 100 équipes de recherche pour créer rapidement des méthodes efficaces pour détecter la COVID 19, tra…",140,2020-03-24 16:55:55,Twitter for iPhone,0,40,JustinTrudeau,1242495369340170240
LIVE NOW: I’m giving an update from Rideau Cottage on the COVID-19 outbreak and what we’ll be focused on when the House returns at noon. Watch here: https://t.co/Inl1HrY398,172,2020-03-24 15:39:12,Twitter for iPhone,549,147,JustinTrudeau,1242476065169309696
"EN DIRECT : À partir de Rideau Cottage, je fais le point sur la COVID-19 et sur nos priorités pour le retour de la Chambre à midi. Pour regarder : https://t.co/z46LvVLprV",170,2020-03-24 15:39:05,Twitter for iPhone,119,35,JustinTrudeau,1242476036866084864
The legislation will be tabled without clause 2.,48,2020-03-24 14:02:34,Twitter Web App,3206,314,JustinTrudeau,1242451745160167424
Le projet de loi sera déposé sans la deuxième clause.,53,2020-03-24 14:02:26,Twitter Web App,261,26,JustinTrudeau,1242451713845612544
"RT @GovCanHealth: If it seems sensational, it probably is. Help prevent online #misinformation by consulting trustworthy sources. 

Start h…",140,2020-03-24 02:36:24,Twitter for iPhone,0,466,JustinTrudeau,1242279068118237185
"RT @GouvCanSante: Si l’information semble exagérée, elle l’est sans doute. Aidez à contrer la #mésinformation en ligne en consultant des so…",140,2020-03-24 02:36:19,Twitter for iPhone,0,109,JustinTrudeau,1242279046995759108
"RT @mclaudebibeau: Today, we are announcing financial measures to support our producers and agri-food businesses during this difficult time…",140,2020-03-24 02:12:36,Twitter for iPhone,0,171,JustinTrudeau,1242273076596834304
RT @mclaudebibeau: Nous annonçons aujourd'hui des mesures d'aide financière pour supporter nos producteurs et entreprises agroalimentaires…,139,2020-03-24 02:12:34,Twitter for iPhone,0,41,JustinTrudeau,1242273068023767043
"Spoke on the phone with Prime Minister @AbiyAhmedAli today. We talked about the impacts COVID-19 is having in Canada and Ethiopia, the work we’re both doing to keep people safe, and the need for international coordination. Get more details on our call: https://t.co/SRFSAhzotD",276,2020-03-24 01:41:53,Twitter for iPhone,796,114,JustinTrudeau,1242265348717543424
"Aujourd’hui, j’ai parlé au téléphone avec le PM @AbiyAhmedAli des impacts de la COVID-19 au Canada et en Éthiopie, du travail que font nos pays pour assurer la sécurité de nos populations et de la nécessité d’une coordination internationale. Détails : https://t.co/14Pkisahff",275,2020-03-24 01:41:38,Twitter for iPhone,142,25,JustinTrudeau,1242265283173273605
"RT @PattyHajdu: Today, we’re launching new public service announcements from @CPHO_Canada, one part of our plan to communicate clearly with…",140,2020-03-24 01:36:29,Twitter for iPhone,0,252,JustinTrudeau,1242263988295086083
"RT @PattyHajdu: Aujourd'hui, nous présentons de nouveaux messages de la @ACSP_Canada pour informer les Canadiens. Nous continuons à partage…",140,2020-03-24 01:36:28,Twitter for iPhone,0,91,JustinTrudeau,1242263981554835463
"You need to stay home. And so do your friends and family members. Help spread the word with your own video - and tag your friends to remind them to stay home too. And together, we can #PlankTheCurve. @MichaelBuble and @VancityReynolds - can you help? #StayAtHomeSaveLives https://t.co/f1PQQrzMIK",295,2020-03-23 23:39:37,Twitter Media Studio,60920,22817,JustinTrudeau,1242234576455585793
"Vous devez rester à la maison. Vos amis et votre famille aussi. Aidez-nous à faire passer le mot avec votre propre vidéo et identifiez vos amis pour leur rappeler de rester chez eux. Ensemble, nous pouvons #ÉcraserLaCourbe. @CharlotteCardin : peux-tu nous aider? #RestezChezVous https://t.co/TCuYOfnzzq",302,2020-03-23 23:39:15,Twitter Media Studio,2867,1119,JustinTrudeau,1242234483216130049
"RT @FP_Champagne: Our message to everyone coming back to 🇨🇦 is clear: go home immediately and self-isolate for 14 days. 

Thank you. #Covid…",140,2020-03-23 22:36:48,Twitter Web App,0,316,JustinTrudeau,1242218768417382400
RT @FP_Champagne: Notre message à tout ceux qui reviennent au 🇨🇦 est clair: allez immédiatement à la maison et isolez-vous pendant 14 jours…,140,2020-03-23 22:36:42,Twitter Web App,0,67,JustinTrudeau,1242218744807673857
"RT @melaniejoly: In the fight against #COVID19, we are calling on the ingenuity of Canadians. Efforts to combat this pandemic are being str…",140,2020-03-23 21:04:08,Twitter for iPhone,0,118,JustinTrudeau,1242195448565313536
"RT @melaniejoly: Dans la lutte contre la #COVID19, nous faisons appel à l'ingéniosité des Canadiens. Grâce à la mobilisation de nos entrepr…",140,2020-03-23 21:04:07,Twitter for iPhone,0,38,JustinTrudeau,1242195442508730368
"RT @BernJordanMP: We must all work together to keep our communities safe and healthy. While we need to stay home as much as possible, here…",139,2020-03-23 20:41:36,Twitter for iPhone,0,91,JustinTrudeau,1242189779594285056
RT @BernJordanMP: Nous devons tous travailler ensemble pour assurer la sécurité et la santé de nos communautés. Même si nous devons rester…,139,2020-03-23 20:41:34,Twitter for iPhone,0,24,JustinTrudeau,1242189769339273219
"To the people who seem to think they’re invincible: You’re not. So go home and stay home. You’re not just putting yourself at risk, you’re putting others at risk too - nurses and doctors, grocery store workers, your grandparents, and so many others. #StayAtHomeSaveLives",270,2020-03-23 19:58:54,Twitter for iPhone,66706,24232,JustinTrudeau,1242179031438635010
"À ceux qui pensent qu’ils sont invincibles : vous ne l’êtes pas. Alors rentrez chez vous, et restez-y. C’est aussi les autres que vous mettez en danger, dont nos infirmières et nos médecins, nos employés d’épicerie, nos grands-parents et tant d’autres. #RestezChezVous",268,2020-03-23 19:58:49,Twitter for iPhone,499,181,JustinTrudeau,1242179011926790144
RT @PattyHajdu: I know many of us are feeling stress and anxiety over #COVID19 – that’s normal. We’re all in this together and we need to h…,140,2020-03-23 18:49:36,Twitter for iPhone,0,308,JustinTrudeau,1242161592579624961
RT @PattyHajdu: Je sais que plusieurs d’entre-nous se sentent stressés et anxieux face à la #COVID19 - et c’est normal. Demeurons solidaire…,140,2020-03-23 18:49:31,Twitter for iPhone,0,43,JustinTrudeau,1242161571884871682
"To learn more about the financial support we’ve just announced, click the link below. It’s an important step forward for our agricultural sector - and we’ll be right here with you as the COVID-19 situation continues to evolve. https://t.co/MiOABcAtsj",250,2020-03-23 15:55:23,Twitter for iPhone,437,149,JustinTrudeau,1242117747192082432
"And if you’re a farmer with an Advance Payments Program loan due before April 30, we’re giving you an extra six months to pay it back. Because you shouldn’t be worried about covering your loan payments or making ends meet during these critical months.",251,2020-03-23 15:55:22,Twitter for iPhone,676,125,JustinTrudeau,1242117745778581504
"We’re boosting Farm Credit Canada by $5 billion so producers, agribusinesses, and food processors can remain financially strong during these challenging times. For example, if you’re a farmer facing cash flow issues, Farm Credit Canada can offer you some flexibility.",267,2020-03-23 15:55:22,Twitter for iPhone,462,109,JustinTrudeau,1242117744126033921
"Day in and day out, farmers and food producers across the country continue to work hard so that we have good food in our stores and on our tables. So to them, we say thank you. We know you’re dealing with the impacts of COVID-19 just like the rest of us, and we’ve got your back.",279,2020-03-23 15:55:20,Twitter for iPhone,5549,801,JustinTrudeau,1242117737826172928
"Pour en apprendre plus sur le soutien financier qu’on vient d’annoncer, cliquez sur le lien ci-dessous. C’est un important pas vers l’avant pour le secteur agricole. On sera à vos côtés alors que la situation de la COVID-19 évolue. https://t.co/GesOf2RqzZ",255,2020-03-23 15:55:08,Twitter for iPhone,84,26,JustinTrudeau,1242117688341782533
"Et si vous êtes un agriculteur et avez un prêt dû le 30 avril dans le cadre du Programme de paiements anticipés, on vous donne 6 mois de plus pour le payer. Pendant cette période difficile, vous ne devriez pas vous inquiéter de faire vos paiements ou de joindre les deux bouts.",277,2020-03-23 15:55:08,Twitter for iPhone,95,20,JustinTrudeau,1242117686844444672
"Financement agricole Canada (FAC) recevra 5 milliards de dollars pour aider les producteurs, entreprises agroalimentaires et transformateurs d’aliments sur le plan financier. À tous les producteurs qui ont des problèmes de liquidité : FAC vous offrira une souplesse financière.",277,2020-03-23 15:55:08,Twitter for iPhone,49,17,JustinTrudeau,1242117684218789890
À tous les agriculteurs et producteurs d’aliments des quatre coins du pays qui travaillent fort pour qu’on ait de la nourriture de qualité dans nos épiceries et nos assiettes : on vous remercie. On sait que vous subissez aussi les impacts de la COVID-19. On est là pour vous.,275,2020-03-23 15:55:06,Twitter for iPhone,484,81,JustinTrudeau,1242117678195716104
"We’ve been working around the clock to slow the spread of COVID-19 and keep you safe - and today we’re investing in a long-term solution to the virus. But we need all hands on deck. For more details on today’s announcement, click here: https://t.co/EZeNOfmVsG",259,2020-03-23 15:43:57,Twitter for iPhone,887,227,JustinTrudeau,1242114872353198087
"This funding will help researchers develop drugs to treat and prevent COVID-19, allow clinical trials to move forward, and make sure we’re prepared to mass-produce treatments as quickly as possible. And we’ll continue to track the spread of the virus using Canadian software.",275,2020-03-23 15:43:56,Twitter for iPhone,1011,154,JustinTrudeau,1242114868960014336
"We have some of the world’s brightest researchers right here at home, and many of them are stepping up to join the fight against COVID-19. To help them take on this challenge, we’re announcing direct financial support for vaccine development and production in Canada.",267,2020-03-23 15:43:56,Twitter for iPhone,7593,1220,JustinTrudeau,1242114865969401863
"On travaille fort pour ralentir la propagation de la COVID-19 et vous protéger. Aujourd’hui, on investit dans une solution à long terme, mais tout le monde doit y contribuer. Pour obtenir des détails sur l’annonce, cliquez ici : https://t.co/y2xqiGtzox",252,2020-03-23 15:43:48,Twitter for iPhone,67,19,JustinTrudeau,1242114834482806792
"Avec ce financement, les chercheurs pourront développer des médicaments pour traiter et prévenir la COVID-19, faire avancer les essais cliniques et garantir la production de masse rapide de traitements. De plus, on suivra la propagation du virus à l’aide de logiciels canadiens.",278,2020-03-23 15:43:47,Twitter for iPhone,70,13,JustinTrudeau,1242114831626506240
"Le Canada compte certains des chercheurs les plus brillants du monde, et plusieurs d’entre eux travaillent très fort pour contribuer à la lutte contre la COVID-19. Pour les appuyer dans leur recherche d’un vaccin, on annonce aujourd’hui des mesures financières directes.",270,2020-03-23 15:43:46,Twitter for iPhone,217,40,JustinTrudeau,1242114826819833862
WATCH LIVE: I’m speaking from Rideau Cottage about the evolving COVID-19 situation and the work we’re doing to help everyone - from researchers and scientists to farmers and food producers. Tune in here: https://t.co/CjCethMq3r,227,2020-03-23 15:16:25,Twitter for iPhone,710,172,JustinTrudeau,1242107941907574785
"EN DIRECT : Je suis à Rideau Cottage pour parler de la COVID-19 et du travail qu’on fait pour aider tout le monde, dont nos chercheurs, nos scientifiques, nos agriculteurs et nos producteurs d’aliments. Écoutez ici : https://t.co/MNHqCQ54NE",240,2020-03-23 15:16:20,Twitter for iPhone,116,40,JustinTrudeau,1242107922710175749
"RT @HarjitSajjan: The impacts of #COVID19 are being felt by Canadians from coast to coast to coast. From families to businesses, we are the…",140,2020-03-23 14:29:14,Twitter for iPhone,0,105,JustinTrudeau,1242096070110449664
"RT @HarjitSajjan: Les canadiens d'un océan à l'autre ressentent les impacts de la #COVID19. Des familles aux entreprises, nous sommes là po…",140,2020-03-23 14:29:12,Twitter for iPhone,0,19,JustinTrudeau,1242096060098641922
"RT @FP_Champagne: ADVISORY TO CANADIANS IN PERU:

We have secured authorizations for @AirCanada to operate 3 flights this week. 

Register…",139,2020-03-23 14:23:56,Twitter for iPhone,0,235,JustinTrudeau,1242094734316916736
"RT @FP_Champagne: AVIS AUX CANADIENS AU PÉROU :

Nous avons sécurisé des autorisations de vols, @AirCanada opérera 3 vols cette semaine.…",137,2020-03-23 14:23:53,Twitter for iPhone,0,40,JustinTrudeau,1242094723353006083
"From my family to yours, and to all the kids who’ve had to sacrifice their play dates with friends and didn’t get the March Break they’d hoped for, thank you for doing your part. We’re going to get through this together. https://t.co/u5Trx1rRXq",244,2020-03-23 12:32:39,Twitter Media Studio,19458,3251,JustinTrudeau,1242066727661441024
À tous les enfants qui doivent sacrifier leurs activités entre amis et qui n’ont pas eu la semaine de relâche qu’ils espéraient : merci de faire votre part. On va s’en sortir ensemble. https://t.co/7vfoFPtlHB,208,2020-03-23 12:32:25,Twitter Media Studio,526,97,JustinTrudeau,1242066672376315906
"RT @GovCanHealth: Currently, there is no vaccine for #COVID19 or any natural health products that are authorized to protect against it. Any…",140,2020-03-23 00:59:03,Twitter for iPhone,0,1086,JustinTrudeau,1241892179431305216
"RT @GouvCanSante: À l’heure actuelle, il n’existe aucun vaccin contre la #COVID19 ni aucun produit de santé naturel autorisé pouvant nous p…",140,2020-03-23 00:58:58,Twitter for iPhone,0,116,JustinTrudeau,1241892159638421509
"RT @PattyHajdu: Over 280,000 Canadians have used our online #COVID19 self assessment tool since we launched it yesterday. If you have sympt…",140,2020-03-23 00:40:47,Twitter for iPhone,0,478,JustinTrudeau,1241887581039665153
RT @PattyHajdu: Plus de 280 000 canadiens ont utilisé notre outil d’auto-évaluation des symptômes #COVID19 depuis son lancement hier. Si vo…,140,2020-03-23 00:40:44,Twitter for iPhone,0,70,JustinTrudeau,1241887570298048512
"RT @MonaFortier: We all have a role to play in slowing the spread of #COVID19. It can be difficult, but #SocialDistancing is one of the mos…",140,2020-03-22 20:54:22,Twitter for iPhone,0,127,JustinTrudeau,1241830600962695169
"RT @MonaFortier: Nous avons tous un rôle à jouer pour réduire l’impact de la #COVID19. Cela peut être difficile, mais la #DistanciationSoci…",140,2020-03-22 20:54:19,Twitter for iPhone,0,45,JustinTrudeau,1241830588723625984
RT @Carolyn_Bennett: We are working directly w. Indigenous communities &amp; leadership to ensure they have the supports they need to be prepar…,144,2020-03-22 20:42:03,Twitter for iPhone,0,61,JustinTrudeau,1241827503045578752
RT @Carolyn_Bennett: Nous travaillons directement avec les communautés et les dirigeants autochtones pour nous assurer qu'ils disposent du…,139,2020-03-22 20:41:59,Twitter for iPhone,0,23,JustinTrudeau,1241827484817068032
"If you think you might have COVID-19 but aren’t sure what to do, use @GovCanHealth’s self-assessment tool. It’ll help determine if you should be tested for the virus and give you the contact information you may need. It’s available online here: https://t.co/Vj3ZpmwSLV https://t.co/LrwQBnGrB6",292,2020-03-22 19:45:52,Twitter for iPhone,1929,886,JustinTrudeau,1241813362985574400
"Vous croyez avoir la COVID-19, mais vous ne savez pas quoi faire? Utilisez l’outil d’évaluation de @GouvCanSante. Cet outil déterminera si vous devriez passer un test et il vous fournira l’information dont vous avez besoin. Il est accessible ici : https://t.co/MrpcqnCbDv https://t.co/AqtXWqcj18",295,2020-03-22 19:45:45,Twitter for iPhone,208,74,JustinTrudeau,1241813336121098241
"RT @FP_Champagne: ADVISORY TO CANADIANS IN MOROCCO:

Spoke with the Moroccan Foreign Minister today about our collaboration in light of #CO…",140,2020-03-22 18:21:14,Twitter for iPhone,0,156,JustinTrudeau,1241792065966653441
"RT @FP_Champagne: AVIS AUX CANADIENS AU MAROC:

Je me suis entretenu avec le ministre des Affaires étrangères du Maroc sur notre collaborat…",140,2020-03-22 18:21:11,Twitter for iPhone,0,51,JustinTrudeau,1241792053870288897
"RT @HarjitSajjan: We need every Canadian to #StayAtHome. By #SocialDistancing, we protect those Canadians who are working hard in the fight…",140,2020-03-22 17:56:42,Twitter for iPhone,0,343,JustinTrudeau,1241785893645664263
"RT @HarjitSajjan: Restons à la maison. En pratiquant la #DistanciationSociale, nous protégeons les canadiens qui travaillent dur dans la lu…",140,2020-03-22 17:56:40,Twitter for iPhone,0,28,JustinTrudeau,1241785884510490626
"RT @WillAAmos: Looking for ways to help your community during the #COVID19 pandemic? Here are some ideas.

Let’s keep practicing social dis…",140,2020-03-22 17:20:48,Twitter for iPhone,0,128,JustinTrudeau,1241776856103337986
"RT @WillAAmos: Vous cherchez des moyens d'aider votre communauté pendant la pandémie de #COVID19 ? Voici quelques idées.

Prenons soin les…",139,2020-03-22 17:20:46,Twitter for iPhone,0,32,JustinTrudeau,1241776847341453315
RT @pablorodriguez: Canadians need our support to help pay their bills. That’s what we are doing with our $82B emergency plan. I just signe…,140,2020-03-22 16:47:13,Twitter for iPhone,0,181,JustinTrudeau,1241768404152987648
RT @pablorodriguez: Les Canadiens ont besoin d’aide pour payer leurs factures. C’est pour ça qu’on a annoncé un plan d’urgence de 82 millia…,140,2020-03-22 16:47:10,Twitter for iPhone,0,43,JustinTrudeau,1241768394761928706
"For more information on what our $82 billion response to COVID-19 means for you, and for details on the work we’ll be doing in Parliament in the coming days, click here: https://t.co/ggyEDYtSa2",193,2020-03-22 15:43:06,Twitter for iPhone,1229,316,JustinTrudeau,1241752268694749184
"We expect the House to meet at noon this Tuesday, at which time we’ll be introducing urgent economic measures so that you, your family, and your business can get the financial support you need during this difficult time. And we’ll work with all parties to make this happen.",273,2020-03-22 15:43:05,Twitter for iPhone,2423,366,JustinTrudeau,1241752267277172737
"Whether you’re a parent worried about paying for rent and groceries, or you’re a small business owner worried about paying your bills and your staff, know that we’ll do whatever it takes to get you the help you need. That’s why we’ve asked that the House of Commons be recalled.",278,2020-03-22 15:43:04,Twitter for iPhone,15256,2575,JustinTrudeau,1241752263468765186
"Pour obtenir de l’information sur ce que notre plan de 82 milliards de dollars pour lutter contre la COVID‑19 signifie pour vous et en savoir plus sur le travail réalisé au Parlement au cours des prochains jours, cliquez ici : https://t.co/iCDU4o7fAZ",250,2020-03-22 15:42:56,Twitter for iPhone,95,30,JustinTrudeau,1241752228907618306
"La Chambre devrait se réunir mardi, à midi. À ce moment-là, on déposera des mesures économiques urgentes pour que vous, votre famille et votre entreprise obteniez l’aide financière dont vous avez besoin. On collaborera avec tous les partis pour y parvenir.",256,2020-03-22 15:42:56,Twitter for iPhone,110,35,JustinTrudeau,1241752227561291778
Vous êtes un parent préoccupé par le paiement du loyer? Ou encore un propriétaire d’une petite entreprise inquiet de ne pas pouvoir payer les factures? On fera tout ce qu’on peut pour vous aider. C’est pourquoi on a demandé le rappel de la Chambre des communes.,261,2020-03-22 15:42:55,Twitter for iPhone,288,65,JustinTrudeau,1241752225053097987
HAPPENING NOW: I’m giving an update from Rideau Cottage on the COVID-19 outbreak and what we’ll be focused on in the coming days and weeks to support you and keep you safe. Watch live for more info: https://t.co/EE00rplDEL,222,2020-03-22 15:16:37,Twitter for iPhone,1771,304,JustinTrudeau,1241745604268744709
EN DIRECT : Je suis à Rideau Cottage pour faire le point sur la COVID-19 et nos priorités au cours des prochains jours et des prochaines semaines pour vous soutenir et vous protéger. Écoutez en direct pour obtenir plus de détails : https://t.co/04xWdVAIPK,255,2020-03-22 15:16:31,Twitter for iPhone,177,43,JustinTrudeau,1241745580520607746
"Are you a Canadian who’s abroad right now? If you’re looking to come home, please register with @TravelGoC so we can get you important information as quickly as possible. You can do this online at: https://t.co/VVNyhIcCKu",221,2020-03-22 01:18:45,Twitter for iPhone,3873,1610,JustinTrudeau,1241534748671033347
"Êtes-vous un Canadien à l’étranger? Si vous souhaitez rentrer à la maison, inscrivez-vous auprès de @VoyageGdC pour que nous puissions vous envoyer de l’information importante le plus vite possible. Vous pouvez le faire en ligne : https://t.co/DjFWq51AK0",254,2020-03-22 01:18:33,Twitter for iPhone,196,73,JustinTrudeau,1241534696934248448
"RT @CPHO_Canada: 1/4 Thanks go out to all Canadians who are listening and engaged in #SocialDistancing, changing behaviours &amp; routines, and…",144,2020-03-22 00:57:51,Twitter for iPhone,0,1777,JustinTrudeau,1241529489588400134
"RT @ACSP_Canada: 1/4 Merci à tous les Canadiens qui respectent l’#ÉloignementSocial, qui
modifient leurs comportements et leurs routines, e…",140,2020-03-22 00:57:47,Twitter for iPhone,0,75,JustinTrudeau,1241529472349855744
"RT @CanadianPM: Today, Prime Minister Justin Trudeau addressed Canadians on the #COVID19 situation, and announced measures the Government o…",140,2020-03-22 00:17:20,Twitter for iPhone,0,804,JustinTrudeau,1241519292522336258
"RT @PMcanadien: Aujourd’hui, le premier ministre Justin Trudeau s’est adressé aux Canadiens au sujet de la situation de la #COVID19, et il…",139,2020-03-22 00:17:17,Twitter for iPhone,0,152,JustinTrudeau,1241519281071960065
"RT @mclaudebibeau: Today, I had a special message for those who feed our Canadian families during this difficult time. 🇨🇦 https://t.co/aDda…",140,2020-03-21 23:12:27,Twitter for iPhone,0,349,JustinTrudeau,1241502966315724805
"RT @mclaudebibeau: Aujourd'hui, je m'adresse à ceux et celles qui nourrissent nos familles canadiennes malgré ces conditions difficiles. 🇨🇦…",140,2020-03-21 23:12:25,Twitter for iPhone,0,58,JustinTrudeau,1241502957637681163
"As we work to bring home Canadians stranded abroad, I want say thanks to the airport staff and @CanBorder personnel who will be greeting them when they land. Thank you for your professionalism, your dedication, and for always rising to the challenge.",250,2020-03-21 22:26:11,Twitter for iPhone,4038,456,JustinTrudeau,1241491320268619781
"Pendant qu’on travaille à ramener les Canadiens coincés à l’étranger, je tiens à remercier le personnel des aéroports et de @FrontiereCan qui les accueilleront à leur arrivée. Merci de votre professionnalisme, de votre dévouement et de toujours vous montrer à la hauteur du défi.",279,2020-03-21 22:26:00,Twitter for iPhone,211,35,JustinTrudeau,1241491276031295488
"RT @FilomenaTassi: For details about how our government's #COVID19 measures affect you and your loved ones, please check this Facebook note…",140,2020-03-21 21:55:39,Twitter for iPhone,0,49,JustinTrudeau,1241483637075382274
"RT @FilomenaTassi: Pour plus d’informations sur la façon dont les mesures #COVID19 de notre gouvernement vous affectent, vous et vos proche…",140,2020-03-21 21:55:37,Twitter for iPhone,0,14,JustinTrudeau,1241483628225404928
"RT @FP_Champagne: Update Morocco: 

The @AirCanada flight just took off to Montreal from #Casablanca airport with 450 passengers onboard.…",138,2020-03-21 21:47:24,Twitter for iPhone,0,151,JustinTrudeau,1241481562249744385
"RT @FP_Champagne: Mise à jour sur le Maroc :

Le vol @AirCanada vient de décoller de l'aéroport de #Casablanca à destination de Montréal av…",140,2020-03-21 21:47:22,Twitter for iPhone,0,32,JustinTrudeau,1241481551579353088
"#SaturdayThoughts: 

Do your part to help slow the spread of #COVID19 and #PlankTheCurve:

Wash your hands 🧼👏
Cough into your elbow 🗣💪
Practice social distancing and #StayAtHome 🛋️🏠",181,2020-03-21 20:09:31,Twitter for iPhone,9096,2121,JustinTrudeau,1241456926548004872
"#PenséeDuSamedi : 

Faites votre part pour éviter la propagation de la #COVID19 et #ÉcraserLaCourbe :

Lavez-vous les mains 🧼👏
Toussez dans votre coude 🗣💪
Pratiquez la distanciation sociale et #RestezChezVous 🛋️🏠",212,2020-03-21 20:09:26,Twitter for iPhone,245,75,JustinTrudeau,1241456909099716609
"RT @s_guilbeault: ┏┓ 
┃┃╱╲ In
┃╱╱╲╲ this
╱╱╭╮╲╲house
▔▏┗┛▕▔ we
╱▔▔▔▔▔▔▔▔▔▔╲ 
            #StayAtHome  
╱╱┏┳┓╭╮┏┳┓ ╲╲ 
▔▏┗┻┛┃┃┗┻┛▕▔",130,2020-03-21 19:56:36,Twitter for iPhone,0,562,JustinTrudeau,1241453678374129667
"RT @s_guilbeault: ┏┓ 
┃┃╱╲ Dans
┃╱╱╲╲ cette
╱╱╭╮╲╲maison
▔▏┗┛▕▔ on
╱▔▔▔▔▔▔▔▔▔▔╲ 
         #restealamaison 
╱╱┏┳┓╭╮┏┳┓ ╲╲ 
▔▏┗┻┛┃┃┗┻┛▕▔",134,2020-03-21 19:56:34,Twitter for iPhone,0,118,JustinTrudeau,1241453669054320640
