source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,RT @GOPChairwoman: "China and who can best rebuild our economy will be the dominant issues on Election Day and that’s bad news for Joe Bide…,05-16-2020 04:31:11,6826,0,true,1261514511057641472
Twitter for iPhone,Hello to India! https://t.co/iiR20ZLKrE,05-16-2020 04:30:14,29356,150006,false,1261514269822201856
Twitter for iPhone,I’ll do it again! https://t.co/ND3yBfM1lJ,05-16-2020 04:23:42,32623,139027,false,1261512626028318720
Twitter for iPhone,My Hero. New York’s Finest! https://t.co/KOhZ6BHhxc,05-16-2020 04:20:02,12718,58565,false,1261511702253916160
Twitter for iPhone,RT @DonaldJTrumpJr: Joe #BeijingBiden has spent the last half century in politics putting China first! Only @realDonaldTrump will always pu…,05-16-2020 04:18:19,11290,0,true,1261511271062659073
Twitter for iPhone,RT @Mike_Pence: Proud to welcome General Jay Raymond Chief of Space Operations United States Space Force to my Ceremonial Office after t…,05-16-2020 04:17:52,6700,0,true,1261511160110686213
Twitter for iPhone,RT @KevinVesey: The level of anger directed at the media from these protestors was alarming. As always I will tell a fair and unbiased sto…,05-16-2020 04:12:28,41886,0,true,1261509800053129222
Twitter for iPhone,RT @paulsperry_: Obama officials were spying on incoming National Security Adviser Flynn's foreign calls weeks before his controversial pho…,05-16-2020 03:35:57,10111,0,true,1261500608550494209
Twitter for iPhone,Another Fake Whistleblower. Republicans must do something about these terrible people and now! https://t.co/OVgB5jkzDO,05-16-2020 03:34:26,16994,54032,false,1261500227493801984
Twitter for iPhone,“FAKE NEWS IS NOT ESSENTIAL!”https://t.co/5286zgRVWQ,05-16-2020 01:34:29,32077,116835,false,1261470041221902338
Twitter for iPhone,RT @PressSec: FACT CHECK: President @realDonaldTrump DID NOT dismantle the pandemic response office.The NSC’s Counter-proliferation and B…,05-15-2020 23:32:30,14419,0,true,1261439344331624448
Twitter for iPhone,RT @IvankaTrump: Two years ago today @realDonaldTrump kept his promise and opened the U.S. Embassy in Jerusalem. I was honored to be in I…,05-15-2020 23:31:27,11791,0,true,1261439078022565889
Twitter for iPhone,RT @realDonaldTrump: Today I was presented with the brand new @SpaceForceDoD flag in the Oval Office. I will take Great Pride in displaying…,05-15-2020 23:23:35,20591,0,true,1261437097702907904
Twitter for iPhone,RT @realDonaldTrump: https://t.co/v4XFSs5NBg,05-15-2020 22:20:05,12618,0,true,1261421118734233601
Twitter for iPhone,https://t.co/cxDQMyaQD8,05-15-2020 22:07:51,11044,44707,false,1261418042103230464
Twitter for iPhone,RT @TeamTrump: President @realDonaldTrump to NYPD officer who recovered from #Coronavirus: “You’re my hero." https://t.co/3bRiDuUfN6,05-15-2020 21:42:57,12753,0,false,1261411774592700418
Twitter for iPhone,Such a wonderful reception yesterday in Pennsylvania. Thank you! #MAGA https://t.co/lNQMxRqDiA,05-15-2020 19:10:00,40097,165362,false,1261373283536175104
Twitter for iPhone,I am proud to announce that the United States will donate ventilators to our friends in India. We stand with India and @narendramodi during this pandemic. We’re also cooperating on vaccine development. Together we will beat the invisible enemy!,05-15-2020 18:50:48,79566,377634,false,1261368451555360774
Twitter for iPhone,Today I was presented with the brand new @SpaceForceDoD flag in the Oval Office. I will take Great Pride in displaying it at the @WhiteHouse! https://t.co/S29tBFYlQY,05-15-2020 18:28:15,20485,79687,false,1261362777517678593
Twitter for iPhone,RT @WhiteHouse: Recent data "made me feel even more confident" that a vaccine will be available by the end of 2020 Dr. Moncef Slaoui says.…,05-15-2020 18:27:06,5895,0,false,1261362486067949569
Twitter for iPhone,RT @WhiteHouse: Operation Warp Speed is "a massive scientific industrial and logistical endeavor unlike anything our country has seen sin…,05-15-2020 18:26:53,7243,0,false,1261362431617449985
Twitter for iPhone,RT @WhiteHouse: LIVE: POTUS Delivers Remarks on Vaccine Development https://t.co/ktpk4urgB1,05-15-2020 16:41:33,6985,0,false,1261335926174814208
Twitter for iPhone,Chicago’s @CTA has big federal resources heading its way to keep the transit system operational and to keep people moving where they need to go. $817M will aid in the economic recovery — buy Made in the USA!,05-15-2020 14:35:33,13398,56967,false,1261304214317301761
Twitter for iPhone,I am proud to announce that @NJTransit will receive $1.4B in CARES Act funding to assist in their continued operations and to keep people moving in the NY/NJ area! The LARGEST single Federal transit grant to New Jersey Transit ever. Together we will prevail!,05-15-2020 14:29:56,12629,56254,false,1261302802296561668
Twitter for iPhone,Thank you to @foxandfriends for covering supremely the greatest political scandal in the history of the United States OBAMAGATE. Fake News @CNN and Concast’s own MSDNC are only trying to make their 3 year Con Job just go away. They are embarrassed and don’t know what to do....,05-15-2020 12:19:56,37153,138501,false,1261270084644896768
Twitter for iPhone,....Likewise the @nytimes and @washingtonpost are a disgrace to journalism. They are all Fake News and they know it better than anyone else. History is unfolding and it is not a pretty picture for “journalism”.,05-15-2020 12:19:56,22028,88372,false,1261270085244792832
Twitter for iPhone,RT @realDonaldTrump: https://t.co/AMtNByOrL5,05-15-2020 12:06:16,15289,0,false,1261266646611656704
Twitter for iPhone,RT @Jim_Jordan: Who told President Obama?,05-15-2020 12:05:40,23673,0,false,1261266494022959104
Twitter for iPhone,It’s about time! https://t.co/xLPbfit1mM,05-15-2020 03:52:40,16373,61037,false,1261142428565876736
Twitter for iPhone,RT @GreggJarrett: Biden Campaign Responds to NSA ‘Unmasking’ List by Personally Attacking Journalist https://t.co/89iuL1PV2h,05-15-2020 03:51:40,10045,0,false,1261142175712239617
Twitter for iPhone,GREAT! https://t.co/NKasqCcngk,05-15-2020 03:51:01,15093,56540,false,1261142015175245830
Twitter for iPhone,Where is the 302? It is missing. Was it stolen or destroyed? General Flynn is being persecuted! #OBAMAGATE,05-15-2020 03:37:49,49216,174011,false,1261138690929295361
Twitter for iPhone,Thank you to all of my great Keyboard Warriors. You are better and far more brilliant than anyone on Madison Avenue (Ad Agencies). There is nobody like you!,05-15-2020 02:47:51,65438,284998,false,1261126114799468549
Twitter for iPhone,RT @SteveHiltonx: "Obamagate is not a conspiracy theory"Obama Biden CIA director Brennan intelligence chief Clapper attorney general…,05-15-2020 02:28:51,20277,0,false,1261121335108997120
Twitter for iPhone,RT @GrahamLedger: This is a ray of sunshine on a cloudy year.... #ca25,05-15-2020 02:18:27,8176,0,false,1261118718630912002
Twitter for iPhone,RT @GrahamLedger: https://t.co/AHdelM6E6b,05-15-2020 02:18:00,8093,0,false,1261118606512963585
Twitter for iPhone,RT @thehill: Sen. Rand Paul: "Biden accessed the identity and the private conversation of a political opponent. There is no more clear viol…,05-15-2020 02:17:52,10451,0,false,1261118572799102977
Twitter for iPhone,RT @thehill: Democrats lose House seat in California special election https://t.co/IpjEnE54s9 https://t.co/YSA0yj9FDg,05-15-2020 02:17:14,6127,0,false,1261118413335920641
Twitter for iPhone,Thank you. My great honor! https://t.co/lhV5VjJEoT,05-15-2020 02:15:18,12929,58826,false,1261117927060844545
Twitter for iPhone,RT @DC_Draino: Uh oh wouldn’t want the Commies in blue states to see us Floridians all out at bars having a good time with no face masks…,05-15-2020 02:14:39,23971,0,false,1261117760962166786
Twitter for iPhone,Thanks. You are very cool! https://t.co/K789oTR0uM,05-15-2020 02:13:35,35333,140091,false,1261117493189529600
Twitter for iPhone,RT @SaraCarterDC: #BREAKING Jordan Requests Pompeo Turn Over Explosive Docs Exposing Alleged 'Whistleblower' And Hunter Biden https://t.co/…,05-15-2020 02:11:24,15104,0,false,1261116943966375937
Twitter for iPhone,RT @paulsperry_: BREAKING: Top Clinton Campaign Officials Podesta and Sullivan Secretly Joined Forces With Fusion GPS After The Election --…,05-15-2020 02:09:59,9780,0,false,1261116587236642820
Twitter for iPhone,RT @paulsperry_: BREAKING: The narrative that Moscow deployed Russian bots to spread Internet disinformation in support of vulnerable GOP c…,05-15-2020 02:09:41,8113,0,false,1261116511965589504
Twitter for iPhone,RT @paulsperry_: This is on Dr. Fauci's own NIH website:Breakthrough: Chloroquine phosphate has shown apparent efficacy in treatment of C…,05-15-2020 02:09:26,15022,0,false,1261116447931207680
Twitter for iPhone,RT @DailyCaller: We got no response from the @JoeBiden campaign today when we asked them for an explanation of the then Vice President’s re…,05-15-2020 02:08:20,7766,0,false,1261116170477977602
Twitter for iPhone,RT @AriFleischer: Clapper gets asked a hard question and what’s he do?  He goes AWOL...,05-15-2020 02:04:08,13039,0,false,1261115115413397504
Twitter for iPhone,RT @KarlRove: Coronavirus Response &amp; Ventilators: Trump Administration Handled Potential Shortage Deftly | National Review https://t.co/K3x…,05-15-2020 02:03:26,4246,0,false,1261114938254340101
Twitter for iPhone,RT @DanHenninger: The Flynn case shows how Washington elites lost faith in the American system they administer and debased its institutions…,05-15-2020 01:55:15,7048,0,false,1261112878226124801
Twitter for iPhone,RT @realDonaldTrump: Intel chief releases info on ‘unmasking’ of Flynn to Capitol Hill https://t.co/21wRsUboOf via @politico,05-15-2020 01:15:45,16709,0,false,1261102940149989380
Twitter for iPhone,Great work @Owens_Minor! On behalf of the American People THANK YOU! https://t.co/NEulBS70bz https://t.co/PmB81mn8JL,05-14-2020 23:41:00,12479,46977,false,1261079096404123648
Twitter for iPhone,RT @realDonaldTrump: OBAMAGATE!,05-14-2020 21:58:41,99896,0,false,1261053344057044994
Twitter for iPhone,RT @WhiteHouse: American workers are the best in the world! 🇺🇸 https://t.co/kSTTz7PovL,05-14-2020 21:58:24,7512,0,false,1261053274901356546
Twitter for iPhone,RT @WhiteHouse: "We thank God for the courage of those on the front lines." https://t.co/l8yuSzOKxV,05-14-2020 21:58:19,6418,0,false,1261053253996994560
Twitter for iPhone,RT @SecretService: Today we lost an American Hero: Husband Father Son Medal of Honor Recipient - Special Agent Ronald J. Shurer II. Fro…,05-14-2020 21:52:53,16587,0,false,1261051887874424833
Twitter for iPhone,RT @USAmbIsrael: Today is the 2nd anniversary of the opening of the US Embassy in Jerusalem. Pls enjoy this video which captures some of th…,05-14-2020 20:09:31,8056,0,false,1261025871567007744
Twitter for iPhone,RT @realDonaldTrump: OBAMAGATE!,05-14-2020 18:11:26,91084,0,false,1260996157813260289
Twitter for iPhone,Just landed in Pennsylvania see everyone soon! https://t.co/RUAfkv1cOs,05-14-2020 17:37:20,12719,59865,false,1260987576300625920
Twitter for iPhone,RT @MikeKellyPA: It’s been said that 90% of life is showing up because when you show up people know that you care. Thank you @POTUS @realD…,05-14-2020 17:29:59,11254,0,false,1260985723399766016
Twitter for iPhone,RT @GReschenthaler: FEMA is sending 83400 testing swabs and 55660 media tubes to the Commonwealth of PA. Thank you @realdonaldtrump and…,05-14-2020 17:29:50,6464,0,false,1260985687957856256
Twitter for iPhone,On my way see you soon! https://t.co/Ava0nf3Eqq,05-14-2020 17:26:13,9008,49063,false,1260984775524769798
Twitter for iPhone,RT @PtRightsAdvoc: Thank you @realDonaldTrump for your BOLD leadership during the #COVID19 crisis AND for protecting all Americans - patie…,05-14-2020 17:23:34,5385,0,false,1260984109389635584
Twitter for iPhone,On my way to PENNSYLVANIA! https://t.co/knZn9xcwix,05-14-2020 17:11:36,13438,83160,false,1260981100806934528
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump talks supply chains—and why they should be completely in the United States! https://t.co/5pinhau…,05-14-2020 15:42:24,12107,0,false,1260958651981991936
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump: "Every other President let China do whatever they wanted." https://t.co/jEffuEFUlv,05-14-2020 15:42:19,11678,0,false,1260958630792265729
Twitter for iPhone,RT @WhiteHouse: It's time to bring back the greatest economy in history. https://t.co/eiKXrOYAU7,05-14-2020 15:42:18,12327,0,false,1260958625796952067
Twitter for iPhone,RT @TeamTrump: Democrats want OPEN BORDERS! https://t.co/pWb1XJDN83,05-14-2020 15:41:05,7756,0,false,1260958318832562178
Twitter for iPhone,https://t.co/AMtNByOrL5,05-14-2020 15:40:45,15182,53955,false,1260958236313862151
Twitter for iPhone,I am proud to announce the first $500M of $3.9B in CARES Act transit funding headed to the NY Metropolitan Transportation Authority. Important funding to keep transit systems clean and operating to get people back to work! Spend it wisely! @NYGovCuomo @NYCMayor,05-14-2020 15:15:03,15547,67516,false,1260951768395063298
Twitter for iPhone,If I were a Senator or Congressman the first person I would call to testify about the biggest political crime and scandal in the history of the USA by FAR is former President Obama. He knew EVERYTHING. Do it @LindseyGrahamSC just do it. No more Mr. Nice Guy. No more talk!,05-14-2020 14:21:51,59492,186249,false,1260938381254701060
Twitter for iPhone,Good numbers coming out of States that are opening. America is getting its life back! Vaccine work is looking VERY promising before end of year. Likewise other solutions!,05-14-2020 13:07:56,29159,153152,false,1260919777301798912
Twitter for iPhone,22-O in my endorsements of Congressional Candidates this season. California &amp; Wisconsin won big on Tuesday. Thank you to all of those very brilliant Voters. You will not be disappointed!,05-14-2020 12:44:11,24333,112438,false,1260913802423476224
Twitter for iPhone,I don’t know the so-called Whistleblower Rick Bright never met him or even heard of him but to me he is a disgruntled employee not liked or respected by people I spoke to and who with his attitude should no longer be working for our government!,05-14-2020 12:37:51,28293,133625,false,1260912207027675136
Twitter for iPhone,The Great State of Wisconsin home to Tom Tiffany’s big Congressional Victory on Tuesday was just given another win. Its Democrat Governor was forced by the courts to let the State Open. The people want to get on with their lives. The place is bustling!,05-14-2020 12:11:33,26548,110127,false,1260905587912646656
Twitter for iPhone,OBAMAGATE!,05-14-2020 00:57:38,99699,392228,false,1260735992727769096
Twitter for iPhone,Proud of Mike! https://t.co/g1HvItV79N,05-14-2020 00:56:49,18044,82638,false,1260735788133814272
Twitter for iPhone,First time in 22 years. Mike will be a GREAT CONGRESSMAN! https://t.co/rNzwwFkzSZ,05-14-2020 00:55:46,21570,97985,false,1260735521246019584
Twitter for iPhone,Intel chief releases info on ‘unmasking’ of Flynn to Capitol Hill https://t.co/21wRsUboOf via @politico,05-14-2020 00:53:37,16676,54395,false,1260734981984354304
Twitter for iPhone,THANK YOU WORKING HARD! #MAGA https://t.co/NytV20gopi,05-13-2020 15:40:01,29084,130137,false,1260595662091100161
Twitter for iPhone,As I have said for a long time dealing with China is a very expensive thing to do. We just made a great Trade Deal the ink was barely dry and the World was hit by the Plague from China. 100 Trade Deals wouldn’t make up the difference - and all those innocent lives lost!,05-13-2020 14:33:15,45539,183300,false,1260578860992737285
Twitter for iPhone,When the so-called “rich guys” speak negatively about the market you must always remember that some are betting big against it and make a lot of money if it goes down. Then they go positive get big publicity and make it going up. They get you both ways. Barely legal?,05-13-2020 14:16:58,46757,192481,false,1260574760930545666
Twitter for iPhone,RT @dcexaminer: "It was the worst journalistic fiasco of now my more than 50 some years in journalism."@BritHume called the media's cover…,05-13-2020 13:31:21,13640,0,false,1260563282907316224
Twitter for iPhone,RT @dcexaminer: MORE: https://t.co/34C4HQoyNG,05-13-2020 13:30:58,7067,0,false,1260563188057288705
Twitter for iPhone,RT @alexsalvinews: Fox News’ Brit Hume calls the media’s coverage of alleged collusion with the Trump campaign and Russia the "worst journa…,05-13-2020 13:30:40,11894,0,false,1260563111939051521
Twitter for iPhone,RT @dbongino: Brit Hume: Mueller report coverage 'worst journalistic fiasco' he's seen in 50-year news caree https://t.co/bYiMt30Kar,05-13-2020 13:30:05,10552,0,false,1260562962567348224
Twitter for iPhone,Obama was always wrong! https://t.co/xRU4kJtExs,05-13-2020 13:28:16,43829,169620,false,1260562505845354497
Twitter for iPhone,Does anybody believe this man? Caught! https://t.co/WfnIqs6BsE,05-13-2020 13:26:07,33033,113518,false,1260561967573602321
Twitter for iPhone,“Newly released documents show Schiff knew all along there was no proof of Russia-Trump collusion.” Wall Street Journal,05-13-2020 13:14:33,48760,180715,false,1260559055988408321
Twitter for iPhone,RT @LoveYourLife03: @Techno_Fog https://t.co/WCtvKRXc2C How can this be used in getting attention to the Judge making a huge error? Shouldn…,05-13-2020 13:04:08,8364,0,false,1260556433134927874
Twitter for iPhone,Big Congressional win in California for Mike Garcia taking back a seat from the Democrats. This is the first time in many years that a California Dem seat has flipped back to a Republican. Also Tom Tiffany beat his Democrat rival BIG in Wisconsin. Two great Congressional WINS!,05-13-2020 12:58:23,39008,166357,false,1260554985881964546
Twitter for iPhone,RT @Techno_Fog: More on Flynn case - Part of the "Watergate Prosecutors" group who filed a brief opposing the DOJ motion to dismiss is Ji…,05-13-2020 03:35:38,12451,0,false,1260413365878435843
Twitter for iPhone,RT @jsolomonReports: FDA approves first COVID-19 antigen test https://t.co/LifbtzDWHp,05-13-2020 03:34:34,6492,0,false,1260413098319626248
Twitter for iPhone,RT @jsolomonReports: Chuck Todd’s Meet the Press show admits deceptive edit of Barr video DOJ cries foul | Just The News https://t.co/brIn…,05-13-2020 03:33:52,15832,0,false,1260412920267018240
Twitter for iPhone,Women for Trump co-chair: Biden might not be 'ultimate nominee' and Dems engaging in 'elder abuse' https://t.co/Cn8akDaNzO,05-13-2020 03:33:26,15094,51747,false,1260412811840311296
Twitter for iPhone,RT @dcexaminer: "It was the worst journalistic fiasco of now my more than 50 some years in journalism. It was a disaster."@BritHume cal…,05-13-2020 03:19:30,18695,0,false,1260409304743624705
Twitter for iPhone,Fake @PulitzerPrizes must be taken back. These “journalists” got everything wrong. Give them to the real journalists who got it right! https://t.co/at2oRBwdOS,05-13-2020 03:13:38,23168,72883,false,1260407831137828865
Twitter for iPhone,Shifty Schiff exposed! https://t.co/PmZ6uPc2LQ,05-13-2020 03:08:00,35255,117794,false,1260406413102321670
Twitter for iPhone,RT @PNowhiteflag: @GreggJarrett https://t.co/yzHASTwsl4,05-13-2020 03:02:04,10018,0,false,1260404920836128775
Twitter for iPhone,RT @GreggJarrett: Flynn Attorney: Whole Thing ‘Set Up Within the FBI and in the Oval Office with President Obama https://t.co/CZ0CrhVsPq,05-13-2020 03:02:01,16858,0,false,1260404906562904064
Twitter for iPhone,Big News: Tom Tiffany of the Great State of Wisconsin has just become Congressman Tom Tiffany. He will do a FANTASTIC job for the people of Wisconsin and the United States. Congratulations!,05-13-2020 02:43:58,30489,151525,false,1260400362344906759
Twitter for iPhone,RT @ohiogop: Our economy was strong before covid-19 and @realDonaldTrump has equipped small businesses across the nation to get back to wor…,05-13-2020 02:23:35,6304,0,false,1260395232442679297
Twitter for iPhone,RT @virginiafoxx: The @WhiteHouse and @POTUS continue to lead the fight against COVID-19 in North Carolina. 39 health centers across N.C.…,05-13-2020 02:23:18,4671,0,false,1260395162678812678
Twitter for iPhone,RT @RepArmstrongND: Just heard from the @WhiteHouse that a @fema shipment of 50000 K-90 masks have been sent to ND in addition to what we…,05-13-2020 02:23:06,5440,0,false,1260395112988803073
Twitter for iPhone,RT @kilmeade: The true story of the ultimate American underdogs is told in my new book "Sam Houston &amp; the Alamo Avengers" available in pape…,05-13-2020 01:01:06,4304,0,false,1260374475591254018
Twitter for iPhone,RT @realDonaldTrump: Remember get out and Vote for Mike Garcia in CA25. A really big deal for our Country!,05-12-2020 19:37:07,25221,0,false,1260292943233069056
Twitter for iPhone,RT @realDonaldTrump: Wisconsin please get out NOW and vote for Tom Tiffany for Congress. A great guy!,05-12-2020 19:36:52,25711,0,false,1260292881497100288
Twitter for iPhone,As long as other countries are receiving the benefits of Negative Rates the USA should also accept the “GIFT”. Big numbers!,05-12-2020 13:52:44,19683,90872,false,1260206276216266754
Twitter for iPhone,California should let Tesla &amp; @elonmusk open the plant NOW. It can be done Fast &amp; Safely!,05-12-2020 13:40:02,41175,288508,false,1260203080076931072
Twitter for iPhone,Crude Oil prices going up as Saudi Arabia cuts production levels. Our great Energy Companies with millions of JOBS are starting to look very good again. At the same time gasoline prices at record lows (like a big Tax Cut). The BEST of all Worlds. “Transition To Greatness”,05-12-2020 13:27:29,23075,94046,false,1260199923968081920
Twitter for iPhone,Wisconsin please get out NOW and vote for Tom Tiffany for Congress. A great guy!,05-12-2020 12:30:48,25712,104656,false,1260185657395339266
Twitter for iPhone,Looking forward to being in Allentown Pennsylvania on Thursday. I love the State and for very good reason!,05-12-2020 12:28:19,20523,103077,false,1260185030967676928
Twitter for iPhone,Remember this every Governor who has sky high approval on their handling of the Coronavirus and I am happy for them all could in no way have gotten those numbers or had that success without me and the Federal Governments help. From Ventilators to Testing we made it happen!,05-12-2020 11:56:26,24519,126090,false,1260177007490600960
Twitter for iPhone,So interesting to see all of these people I beat so badly pundits &amp; consultants that never had a chance telling me how to run for office. Many are Republicans who should LOVE our 280 new Judges rebuilt Military 2A great V.A. Low Taxes etc. Just don’t like that I beat them!,05-12-2020 11:45:01,20466,86392,false,1260174133935124481
Twitter for iPhone,Our Testing is the BEST in the World by FAR! Numbers are coming down in most parts of our Country which wants to open and get going again. It is happening safely!,05-12-2020 11:35:12,17182,80785,false,1260171664865796097
Twitter for iPhone,The American People are WARRIORS!,05-12-2020 11:31:35,44480,256353,false,1260170754496311296
Twitter for iPhone,TRANSITION TO GREATNESS,05-12-2020 11:27:04,33146,172489,false,1260169616510386176
Twitter for iPhone,96% APPROVAL RATING IN THE REPUBLICAN PARTY. THANK YOU! We will win against a tired exhausted man Sleepy Joe Biden in November.,05-12-2020 11:25:17,23854,124994,false,1260169167665270787
Twitter for iPhone,Asian Americans are VERY angry at what China has done to our Country and the World. Chinese Americans are the most angry of all. I don’t blame them!,05-12-2020 11:19:28,39167,194285,false,1260167707741368320
Twitter for iPhone,RT @alexdatig: MediaBuzz: Former NBC Staffer Emily Miller Describes Culture of Harassment at NBC https://t.co/WLsWhEp4HD https://t.co/vijeT…,05-12-2020 11:15:02,8084,0,false,1260166590206816256
Twitter for iPhone,More than all other countries together! https://t.co/VsgQu6LTkt,05-12-2020 11:13:25,10075,41958,false,1260166181513842688
Twitter for iPhone,RT @BernardKerik: BREAKING: U.S. Officials Have Declassified List Of Obama Officials Who Were Involved In ‘Unmasking’ General Flynn | The D…,05-12-2020 11:12:38,13825,0,false,1260165986076045312
Twitter for iPhone,RT @alexdatig: Tammy Bruce: San Francisco Liberals Don't Push for Homeless Shelters Turning to Big Governmenthttps://t.co/v5UesY7cay http…,05-12-2020 11:12:05,5844,0,false,1260165849488470016
Twitter for iPhone,RT @alexdatig: Fox’s Ingraham: Being Locked in a Basement Is a ‘Gift’ For Biden https://t.co/wrhi0uQy7w https://t.co/1CmmzQznwR,05-12-2020 11:11:53,5623,0,false,1260165798829723648
Twitter for iPhone,RT @alexdatig: ICYMI: #MeToo Founder Rose McGowan Denounces Democratic Party Says It's A “Cult”,05-12-2020 11:10:58,13117,0,false,1260165564774916096
Twitter for iPhone,RT @RealJamesWoods: These were left in the lobby of an apartment building. They are unsecured ballots ripe for “harvesting” by crooked Demo…,05-12-2020 11:10:22,24360,0,false,1260165413817798656
Twitter for iPhone,RT @alexdatig: Sol Wisenberg: Unmasking Leaking Flynn/Kislyak Phone Calls to Media a Felony https://t.co/Ue0yjjtmpO https://t.co/YqP8XFTWSn,05-12-2020 11:09:29,6730,0,false,1260165192085843968
Twitter for iPhone,RT @DailyCaller: Rose McGowan Accuses Bill Maher Of Sexual Harassment https://t.co/FylTrLiLXe,05-12-2020 11:07:49,8762,0,false,1260164772248633345
Twitter for iPhone,RT @k_kamehameha: @DailyCaller They're not trying to hide anything. They operate in the open knowing nobody will do a single thing about it…,05-12-2020 11:01:32,6871,0,false,1260163194108116993
Twitter for iPhone,Remember get out and Vote for Mike Garcia in CA25. A really big deal for our Country!,05-12-2020 11:00:25,25213,91263,false,1260162910283849728
Twitter for iPhone,When will they open a Cold Case on the Psycho Joe Scarborough matter in Florida. Did he get away with murder? Some people think so. Why did he leave Congress so quietly and quickly? Isn’t it obvious? What’s happening now? A total nut job!,05-12-2020 10:54:00,30828,108282,false,1260161295019630592
Twitter for iPhone,Ratings way down show sucks! https://t.co/vxSOvjbdf2,05-12-2020 10:42:16,12307,59005,false,1260158343756341249
Twitter for iPhone,OBAMAGATE makes Watergate look small time! https://t.co/vW19NbYXw6,05-12-2020 10:33:51,23405,76485,false,1260156226224128000
Twitter for iPhone,Sleepy Eyes fails again! https://t.co/MC7KSBo4Cd,05-12-2020 10:31:42,9003,35323,false,1260155683443441664
Twitter for iPhone,Big news! https://t.co/mV4cYB84Jm,05-12-2020 10:29:49,21816,75668,false,1260155210498015232
Twitter for iPhone,Fake Journalists! https://t.co/fdFWf95Zz1,05-12-2020 10:29:06,20468,93029,false,1260155029253771264
Twitter for iPhone,A great time to have strong Borders and we now have the strongest Borders in our history. 182 miles of Border Wall already built! Dems want Open Borders let EVERYONE IN. No thanks! https://t.co/XdW55c0kKv,05-12-2020 10:27:41,12648,45201,false,1260154672268148736
Twitter for iPhone,Then we must be very careful. Crazy Nancy would be a total disaster and the USA will never be a Communist Country! https://t.co/r0tP5dxZ9h,05-12-2020 10:20:08,17000,61785,false,1260152775389962240
Twitter for iPhone,ColdCaseJoe! https://t.co/4EWnS6fZcX,05-12-2020 10:18:53,10305,36306,false,1260152460942991360
Twitter for iPhone,The Lamestream Media is truly out of control. Look how they work (conspire!) together. They are the Enemy of the People but don’t worry we will WIN in November! https://t.co/3YOSChXP9M,05-12-2020 03:36:22,27006,107604,false,1260051164206333954
Twitter for iPhone,RT @paulsperry_: DEVELOPING: Steele's FBI handler Gaeta testified he memorialized his initial July 5 2016 meeting w Steele &amp; his Nov 2016…,05-12-2020 02:59:34,8542,0,false,1260041903120187394
Twitter for iPhone,RT @paulsperry_: BREAKING: Clinton campaign lawyer Marc Elias testified he sent the bills from Fusion GPS to campaign manager Robby Mook y…,05-12-2020 02:59:05,26922,0,false,1260041779061063681
Twitter for iPhone,RT @paulsperry_: BREAKING: After Hillary Clinton's campaign law firm fed Comey's top FBI counsel James Baker alleged Russia dirt on Trump…,05-12-2020 02:50:48,19202,0,false,1260039694827630594
Twitter for iPhone,RT @paulsperry_: It’s clear from recent revelations that President Obama &amp; his holdovers had a morbid fear of Lt. Gen. Flynn an anti-Islam…,05-12-2020 02:49:38,9889,0,false,1260039400274059265
Twitter for iPhone,RT @paulsperry_: BREAKING: In spite of the FBI terminating Steele as an FBI informant for misconduct in 2016 his FBI handler Michael Gaeta…,05-12-2020 02:48:44,6444,0,false,1260039177229479941
Twitter for iPhone,RT @paulsperry_: BREAKING: Between July 2016 and October 2016 Christopher Steele provided as many as six reports regarding Trump and Russi…,05-12-2020 02:48:22,9233,0,false,1260039082278891520
Twitter for iPhone,RT @paulsperry_: DEVELOPING: "A few months" after Steele in November 2016 was abruptly terminated as an FBI informant his partner at Orbis…,05-12-2020 02:48:06,5919,0,false,1260039017137143818
Twitter for iPhone,RT @paulsperry_: DEVELOPING: Did top brass at Obama DOJ in August 2016 task a key department conduit for Christopher Steele to make sure th…,05-12-2020 02:47:47,6301,0,false,1260038936031670273
Twitter for iPhone,RT @paulsperry_: BREAKING: Steele's FBI handler Michael Gaeta swore under oath that tho Steele told him in July 2016 that Glenn Simpson &amp; a…,05-12-2020 02:47:27,6700,0,false,1260038851239784451
Twitter for iPhone,RT @paulsperry_: BREAKING: In declassified doc FBI agent Michael Gaeta testified that he asked dossier fraudster Christopher Steele in Jul…,05-12-2020 02:47:02,7395,0,false,1260038746369597440
Twitter for iPhone,RT @paulsperry_: BREAKING: FBI HQ agreed to pay Steele a large undisclosed sum on Oct 3 2016 "for his work on the dossier" his handler FB…,05-12-2020 02:46:42,12657,0,false,1260038664060407809
Twitter for iPhone,Interestingly! https://t.co/LSXciF3gt0,05-12-2020 02:41:14,15636,50720,false,1260037290111520768
Twitter Media Studio,https://t.co/GNwQL5scL2,05-12-2020 02:33:44,17991,51878,false,1260035400770314246
Twitter Media Studio,OBAMAGATE! https://t.co/pFbb6hgDhF,05-12-2020 02:22:40,55576,147186,false,1260032616780034049
Twitter for iPhone,RT @WhiteHouse: .@HHS_ASH Admiral Giroir breaks down America's leadership on testing by the numbers. https://t.co/jfaR05cdUY,05-12-2020 00:11:48,6173,0,false,1259999681842642952
